n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,ms_blocks_total,ms_blocks_positive,ms_min_avg_trade,ms_mean_avg_trade,ms_min_n_trades,expected_avg_trade,passes_multisplit,passes_expectancy
759,52364.0,226843.0,174479.0,1.3001163463797936,0.5177865612648221,68.99077733860342,577.2086513994911,-476.71857923497265,9377.0,8861.0,0.09377,10,7,0.7,75.9,24.635137507227356,0.3245736166960126,20,0.14305629822015126,5.584302015570012,135.91671759223894,0.892891168186627,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,,,,,,,1500,7500,,243,91268.0,252659.0,161391.0,1.5655086095259338,0.4691358024691358,375.5884773662551,2216.3070175438597,-1251.093023255814,16869.0,14549.0,0.16869,5,5,1.0,48.6,14.853955702101715,0.3056369486029159,22,0.08207696016128326,5.41039777105934,44.91351842924136,3.6241572901064156,True,True,True,,,,,,,21.0,16.0,-1.0,24.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,83.8125,374.05533599317477,80.0,93.89711934156378,True,True
163,89153.0,159314.0,70161.0,2.2706916948162084,0.39263803680981596,546.9509202453987,2489.28125,-708.6969696969697,9351.0,6257.0,0.09351,10,10,1.0,16.3,10.47902667235846,0.6428850719238318,6,0.08346325978935089,9.534060528285744,17.096597983242294,7.088572341461717,2012-01-11 20:00:00,2021-04-29 16:00:00,PC,8,,,,,,1.0,2500,10000,2000.0,145,50445.0,131309.0,80864.0,1.6238251879699248,0.3724137931034483,347.8965517241379,2431.6481481481483,-888.6153846153846,14639.0,12115.0,0.14639,5,4,0.8,29.0,13.579396157414365,0.46825503991084017,12,0.14175835067895728,3.445932099187103,42.078600455942116,3.60357749264205,True,True,True,,,22.0,8.0,52.0,16.0,14.0,4.0,-1.0,0.0,,,,,,,,,50.0,0.0,0.0,0.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,31.357142857142858,327.03093801623214,42.0,86.97413793103448,True,True
161,119791.0,311532.0,191741.0,1.6247542257524472,0.32298136645962733,744.0434782608696,5991.0,-1759.091743119266,21167.0,16162.0,0.21167,10,9,0.9,16.1,8.745856161634492,0.5432208796046268,5,0.05001210441518979,5.659328199555913,28.448606322678664,6.409263198728077,2012-01-13 02:00:00,2021-05-10 16:00:00,TF_M,5,,,,,,,1750,6000,,180,86380.0,311532.0,225152.0,1.3836519329164298,0.28888888888888886,479.8888888888889,5991.0,-1759.0,28234.0,26333.0,0.28234,5,3,0.6,36.0,17.561321134812154,0.4878144759670043,14,0.06935633248437138,3.0594318906283204,58.834452419541556,3.5792656817503934,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,8.543859649122806,522.264619883041,48.0,119.97222222222223,True,True
204,35294.0,202441.0,167147.0,1.2111554499931199,0.5441176470588235,173.00980392156862,1823.7927927927929,-1797.279569892473,25884.0,23704.0,0.25884,10,7,0.7,20.4,4.127953488110059,0.20235066118186565,11,0.12724542415141385,1.3635450471333643,149.61001870006234,1.3477038385499076,2012-01-12 12:00:00,2021-05-13 16:30:00,BO,5,,,,,,,3000,4500,,120,53545.0,244546.0,191001.0,1.2803388463934744,0.4666666666666667,446.2083333333333,4366.892857142857,-2984.390625,24787.0,20052.0,0.24787,5,4,0.8,24.0,6.29285308902091,0.2622022120425379,15,0.08387337753291624,2.1602049461411226,55.55028480717154,3.5519360698349987,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,184.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,130.53488372093022,450.1922963803281,36.0,111.55208333333333,True,True
462,158232.0,404596.0,246364.0,1.642269162702343,0.42424242424242425,342.4935064935065,2064.265306122449,-926.1804511278195,25314.0,22703.0,0.25314,10,9,0.9,46.2,8.576712656956627,0.18564313110295727,21,0.0378621264978007,6.250770324721498,73.91089033823752,2.697810253794077,2012-01-16 11:00:00,2021-05-17 14:30:00,BIASW,7,,,,,,,1000,6000,,223,85838.0,265167.0,179329.0,1.4786621238059656,0.21076233183856502,384.9237668161435,5641.851063829788,-1018.9147727272727,18890.0,16144.0,0.1889,5,4,0.8,44.6,15.344054223053305,0.3440370902029889,21,0.06979426361285211,4.544097406034939,49.074652251916405,3.5099278977155026,True,True,True,,,,,,,,,,,,,143.0,83.0,57.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1100.0,100.0,3.0,0.0,2000.0,200.0,3.0,3.0,12.907894736842104,390.2343235448859,73.0,96.23094170403587,True,True
209,94874.0,332339.0,237465.0,1.3995283515465438,0.35406698564593303,453.9425837320574,4491.0675675675675,-1759.0,20208.0,14858.0,0.20208,10,8,0.8,20.9,9.9443451267542,0.4758059869260383,6,0.047389168792292935,4.69487331749802,44.51664312667327,4.0020149402054725,2012-01-13 02:00:00,2021-05-10 16:00:00,TF_M,5,,,,,,,1750,4500,,190,84540.0,300897.0,216357.0,1.390743077413719,0.3526315789473684,444.94736842105266,4491.0,-1759.0,25409.0,23653.0,0.25409,5,5,1.0,38.0,18.878559267062727,0.4968041912384928,14,0.05312278211497516,3.3271675390609627,57.105630470783055,3.498277871265164,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,96.46875,531.6387061403509,50.0,111.23684210526316,True,True
158,91058.0,256598.0,165540.0,1.5500664491965688,0.6518987341772152,576.3164556962025,2491.242718446602,-3009.818181818182,20467.0,18572.0,0.20467,10,8,0.8,15.8,7.138627319029899,0.4518118556348037,6,0.027630740846493442,4.449015488347095,35.51347492806782,5.048628010225135,2012-01-12 11:30:00,2021-05-13 10:30:00,BO,5,,,,,,,3000,2500,,127,57857.0,199280.0,141423.0,1.4091060152874708,0.6299212598425197,455.56692913385825,2491.0,-3009.0,26832.0,23752.0,0.26832,5,4,0.8,25.4,5.4258639865002145,0.21361669238189823,18,0.04305442729488221,2.1562686344663087,58.898041723559814,3.485500218197451,True,True,True,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,0.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,-184.67567567567568,424.35963375547743,37.0,113.89173228346456,True,True
266,39601.0,154965.0,115364.0,1.3432699975728997,0.5639097744360902,148.87593984962405,1033.1,-994.5172413793103,21249.0,18873.0,0.21249,10,8,0.8,26.6,11.324310133513652,0.4257259448689343,11,0.07754854675386985,1.8636641724316438,142.7295775359208,1.279955040362429,2012-02-03 16:30:00,2021-05-19 11:00:00,TF_M,5,,,,,,,5000,3000,,244,113244.0,331837.0,218593.0,1.5180586752549259,0.6229508196721312,464.11475409836066,2183.1381578947367,-2376.0108695652175,28296.0,27297.0,0.28296,5,5,1.0,48.8,22.604424345689498,0.4632054169198668,23,0.02650030023665713,4.002120441051739,60.967680406908975,3.4578193344336987,True,True,True,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,24.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,37.891891891891895,448.24121088267333,74.0,116.02868852459017,True,True
297,39977.0,296935.0,256958.0,1.1555779543738665,0.3872053872053872,134.6026936026936,2582.0434782608695,-1411.857142857143,23959.0,23262.0,0.23959,10,6,0.6,29.7,5.348831648126533,0.18009534168776203,17,0.12484678690246892,1.6685587879293793,177.99792380618857,1.0898302394557342,2012-01-13 02:00:00,2021-05-10 16:00:00,TF_M,5,,,,,,,1500,5000,,191,88781.0,289478.0,200697.0,1.4423633636775837,0.3036649214659686,464.8219895287958,4991.0,-1509.0,28384.0,25423.0,0.28384,5,4,0.8,38.2,18.755265927200284,0.49097554783246816,14,0.056216983363557516,3.1278537204058625,61.06423671731564,3.4577159487302573,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,460.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,63.58064516129032,536.2974444909929,52.0,116.20549738219896,True,True
263,29373.0,179709.0,150336.0,1.195382343550447,0.5475285171102662,111.68441064638783,1247.9791666666667,-1263.327731092437,28686.0,26506.0,0.28686,10,8,0.8,26.3,6.496922348312315,0.24703126799666594,11,0.15289551629047085,1.0239489646517466,256.84873863752426,0.8264127458600355,2012-01-12 11:30:00,2021-05-13 17:00:00,BO,5,,,,,,,3000,4500,,124,50349.0,229694.0,179345.0,1.2807382419359334,0.47580645161290325,406.0403225806452,3893.1186440677966,-2759.153846153846,22100.0,18740.0,0.221,5,4,0.8,24.8,4.874423042781576,0.19654931624119257,18,0.08919740213311089,2.278235294117647,54.4280919184095,3.423043942057518,True,True,True,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,92.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,193.5531914893617,417.94630192502535,35.0,101.5100806451613,True,True
551,120576.0,351932.0,231356.0,1.5211708362869345,0.52994555353902,218.8312159709619,1205.2465753424658,-893.2664092664093,13039.0,10072.0,0.13039,10,9,0.9,55.1,12.364869590901476,0.22440779656808485,25,0.14120554670912952,9.247334918321958,59.584734938959656,2.401743245003528,2012-01-10 22:30:00,2021-05-17 13:30:00,TF_U,5,,,,,,,1250,0,,247,104922.0,337114.0,232192.0,1.4518760336273429,0.2591093117408907,424.78542510121457,5267.40625,-1268.808743169399,25143.0,22896.0,0.25143,5,4,0.8,49.4,11.859173664298876,0.24006424421657643,32,0.1822401402946951,4.173010380622838,59.18988391376451,3.357380057658606,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,342.7307692307692,434.0555916188828,78.0,106.19635627530364,True,True
427,121467.0,299618.0,178151.0,1.681820478133718,0.18266978922716628,284.46604215456676,3841.25641025641,-510.4613180515759,18631.0,15891.0,0.18631,10,7,0.7,42.7,9.360021367496978,0.2192042474823648,25,0.08225279293964616,6.519617841232355,65.49463640330295,2.6118714272596106,2012-01-10 10:30:00,2021-05-17 20:00:00,TF_U,5,,,,,,,500,10000,,269,100294.0,225508.0,125214.0,1.8009807210056383,0.08550185873605948,372.8401486988848,9804.695652173914,-509.0,19942.0,14252.0,0.19942,5,4,0.8,53.8,17.02233826476257,0.3164003394937281,30,0.09961712565058728,5.0292849262862305,53.48672901669092,3.3088552096930224,True,True,True,,,,,,,21.0,15.0,-1.0,460.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,161.2577319587629,382.80974350986935,79.0,93.2100371747212,True,True
243,69598.0,177474.0,107876.0,1.6451666728466017,0.5925925925925926,286.4115226337449,1232.4583333333333,-1089.6565656565656,12311.0,10054.0,0.12311,10,9,0.9,24.3,5.657738063926255,0.23282872691054546,11,0.03579125836949337,5.653318170741613,42.98360585074283,3.235066909555105,2012-01-12 12:00:00,2021-05-13 10:30:00,BO,5,,,,,,,2500,2500,,125,47415.0,178112.0,130697.0,1.3627856798549316,0.576,379.32,2473.777777777778,-2465.9811320754716,20959.0,17599.0,0.20959,5,5,1.0,25.0,6.957010852370434,0.27828043409481734,15,0.052536117262469685,2.2622739634524547,55.2541389855531,3.283673060841673,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,92.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,38.56410256410256,368.75392566090244,39.0,94.83,True,True
261,73896.0,161329.0,87433.0,1.8451728752301761,0.3218390804597701,283.1264367816092,1920.5833333333333,-493.9717514124294,13578.0,11586.0,0.13578,10,9,0.9,26.1,11.3,0.4329501915708812,11,0.1352035292843997,5.442333186036235,47.95737252354661,3.045102866400299,2012-02-03 16:30:00,2021-05-19 00:30:00,TF_M,5,,,,,,,500,10000,,243,103693.0,209122.0,105429.0,1.9835339422739473,0.1522633744855967,426.7201646090535,5651.945945945946,-511.79126213592235,26578.0,20360.0,0.26578,5,5,1.0,48.6,22.38392280186831,0.4605745432483191,23,0.09635173058933583,3.9014598540145986,62.2843779232928,3.2803596733177094,True,True,True,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,92.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,12.6,413.33140480242014,75.0,106.68004115226337,True,True
173,79443.0,315289.0,235846.0,1.3368426854812039,0.45664739884393063,459.2080924855491,3991.0,-2509.0,19273.0,18707.0,0.19273,10,7,0.7,17.3,10.119782606360673,0.5849585321595764,5,0.050237277041400755,4.121984122866186,41.97007917626475,4.14547517920968,2012-01-13 02:00:00,2021-05-10 20:30:00,TF_M,5,,,,,,,2500,4000,,182,75952.0,327262.0,251310.0,1.3022243444351598,0.45054945054945056,417.31868131868134,3991.0,-2513.1,25501.0,23153.0,0.25501,5,5,1.0,36.4,17.6022725805505,0.4835789170480907,14,0.05254634506003792,2.978393004195914,61.106777965030545,3.275130939529604,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,67.57534246575342,492.10571524814736,48.0,104.32967032967034,True,True
184,97084.0,299550.0,202466.0,1.479507670423676,0.2717391304347826,527.6304347826087,5991.0,-1510.9402985074628,17167.0,12162.0,0.17167,10,8,0.8,18.4,8.404760555780278,0.45678046498805863,5,0.061709447488772606,5.655268829731462,32.53603065386675,5.046869580451931,2012-01-13 02:00:00,2021-05-10 16:00:00,TF_M,5,,,,,,,1500,6000,,185,80835.0,287568.0,206733.0,1.3910115946655832,0.2594594594594595,436.94594594594594,5991.0,-1509.0,29089.0,25923.0,0.29089,5,4,0.8,37.0,18.066543665017942,0.48828496391940385,14,0.07411393579513824,2.7788854893602393,66.57345209377127,3.210722455015749,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-110.69491525423729,464.9964317573595,50.0,109.23648648648648,True,True
261,68146.0,332426.0,264280.0,1.257855304979567,0.42528735632183906,261.09578544061304,2994.828828828829,-1761.8666666666666,19962.0,18886.0,0.19962,10,8,0.8,26.1,11.903360869939211,0.4560674662811958,10,0.04726616382472926,3.4137861937681593,76.45470020250637,2.3159932160511665,2012-01-13 02:00:00,2021-05-10 20:30:00,TF_M,5,,,,,,,1750,3000,,202,72182.0,269190.0,197008.0,1.3663912125395923,0.44554455445544555,357.33663366336634,2991.0,-1759.0,19515.0,18644.0,0.19515,5,4,0.8,40.4,20.703622871372055,0.5124659126577241,14,0.041436923332686816,3.6987957981040225,54.61236873458757,3.2057725874578984,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,73.14285714285714,419.16512561556743,53.0,89.33415841584159,True,True
195,51770.0,150470.0,98700.0,1.52451874366768,0.3333333333333333,265.4871794871795,2314.923076923077,-759.2307692307693,17730.0,16670.0,0.1773,10,7,0.7,19.5,8.891006692158093,0.4559490611363125,6,0.07709097933165926,2.919909757473209,66.78288584122078,2.498783518724596,2012-01-13 20:00:00,2021-05-17 12:30:00,BIASW,7,,,,,,,750,4000,,154,41419.0,134168.0,92749.0,1.44657085251593,0.21428571428571427,268.95454545454544,4065.6969696969695,-766.5206611570248,11095.0,10341.0,0.11095,5,4,0.8,30.8,11.338430226446693,0.3681308515080095,17,0.14174654144233323,3.733123028391167,41.252323812742944,3.20003465929399,True,True,True,,,,,,,,,,,,,54.0,38.0,152.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2000.0,100.0,-1.0,0.0,0.0,0.0,3.0,3.0,228.27272727272728,268.8002336739006,46.0,67.23863636363636,True,True
385,106325.0,341997.0,235672.0,1.4511566923520824,0.36883116883116884,276.16883116883116,2408.4295774647885,-969.843621399177,25496.0,22902.0,0.25496,10,8,0.8,38.5,7.3246160308919945,0.1902497670361557,18,0.05634610862920292,4.170262001882648,92.32033858452857,2.1675947158680278,2012-01-13 02:00:00,2021-05-10 16:00:00,TF_M,5,,,,,,,1000,6000,,196,71371.0,229809.0,158438.0,1.4504664285083124,0.1989795918367347,364.13775510204084,5892.538461538462,-1009.1592356687898,20429.0,14403.0,0.20429,5,4,0.8,39.2,19.46689497583012,0.49660446366913563,14,0.08394165697552228,3.49361202212541,56.102394529991166,3.192872697757906,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,322.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,75.18032786885246,366.6339489520647,56.0,91.03443877551021,True,True
225,95490.0,160907.0,65417.0,2.459712307198435,0.29777777777777775,424.4,2401.597014925373,-414.03164556962025,11891.0,9306.0,0.11891,10,9,0.9,22.5,11.4564392373896,0.5091750772173155,8,0.10462875693789926,8.030443192330333,28.01837888784166,4.877593830088347,2012-01-12 11:30:00,2021-05-07 09:30:00,PC,8,,,,,,1.0,2250,10000,2000.0,178,65473.0,147548.0,82075.0,1.797721596101127,0.29775280898876405,367.8258426966292,2783.9245283018868,-656.6,21316.0,15943.0,0.21316,5,4,0.8,35.6,10.63202708800161,0.2986524462921801,22,0.15259725382982298,3.071542503283918,57.951338719777624,3.15739436696631,True,True,True,,,3.0,24.0,52.0,46.0,11.0,10.0,-1.0,0.0,,,,,,,,,50.0,2.0,0.0,0.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,139.84615384615384,381.0963197430588,52.0,91.9564606741573,True,True
533,81928.0,195118.0,113190.0,1.723809523809524,0.18386491557223264,153.7110694183865,1991.0,-260.2068965517241,7316.0,6459.0,0.07316,10,10,1.0,53.3,12.649505919204909,0.23732656508827224,20,0.024301825993555317,11.198469108802625,47.59579142661849,2.2522040893111566,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,250,2000,,243,47313.0,97559.0,50246.0,1.9416271942045138,0.20164609053497942,194.7037037037037,1991.0,-259.0,5981.0,3885.0,0.05981,5,5,1.0,48.6,14.853955702101715,0.3056369486029159,22,0.04208145752752943,7.9105500752382545,30.71847061061442,3.1551990219134805,True,True,True,,,,,,,21.0,16.0,-1.0,0.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,134.75,194.6303071364047,80.0,48.675925925925924,True,True
266,87671.0,217343.0,129672.0,1.6760981553457956,0.518796992481203,329.59022556390977,1574.9492753623188,-1013.0625,9854.0,8437.0,0.09854,10,8,0.8,26.6,11.534296684236972,0.4336201760991343,11,0.045522464669046775,8.89699614369799,29.897731290848743,4.161093664061051,2012-02-03 16:30:00,2021-05-19 15:00:00,TF_M,5,,,,,,,1500,4000,,246,106451.0,325669.0,219218.0,1.4855942486474651,0.4024390243902439,432.7276422764228,3289.5858585858587,-1491.2789115646258,29781.0,27777.0,0.29781,5,5,1.0,49.2,22.604424345689498,0.45943951922133125,23,0.03749142798094898,3.5744602263187937,68.82157988182355,3.142566286887895,True,True,True,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,48.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-39.93333333333333,412.884945843982,75.0,108.1819105691057,True,True
221,43656.0,97543.0,53887.0,1.8101397368567558,0.058823529411764705,197.53846153846155,7503.307692307692,-259.07211538461536,17858.0,13986.0,0.17858,10,5,0.5,22.1,11.7,0.5294117647058822,8,0.1752565512186183,2.4446186583044014,90.40264797507788,1.8525703319847775,2012-02-03 16:30:00,2021-05-19 00:30:00,TF_M,5,,,,,,,250,7500,,243,99803.0,157311.0,57508.0,2.735462892119357,0.08641975308641975,410.7119341563786,7491.0,-259.0450450450451,27436.0,14783.0,0.27436,5,4,0.8,48.6,23.72003372678884,0.48806653758824775,23,0.07505786399206436,3.6376658405015307,66.80107812390409,3.1075374582062802,True,True,True,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,361.0,409.92985441482324,75.0,102.67798353909465,True,True
766,48911.0,157248.0,108337.0,1.4514708732935193,0.47389033942558745,63.85248041775457,433.1900826446281,-268.82630272952855,9100.0,8170.0,0.091,10,6,0.6,76.6,25.036772954995616,0.32685082186678355,20,0.10204248533049826,5.374835164835165,142.5159984461573,0.8388735929503145,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,500,5000,,243,48808.0,126123.0,77315.0,1.631287589730324,0.34156378600823045,200.8559670781893,1519.55421686747,-483.21875,6890.0,5466.0,0.0689,5,5,1.0,48.6,14.853955702101715,0.3056369486029159,22,0.10225782658580561,7.08388969521045,34.30318800196689,3.032596115981698,True,True,True,,,,,,,21.0,16.0,-1.0,12.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,172.1875,200.59185862691962,80.0,50.21399176954733,True,True
362,133097.0,375665.0,242568.0,1.548699746050592,0.4419889502762431,367.67127071823205,2347.90625,-1200.8316831683169,18484.0,16484.0,0.18484,10,8,0.8,36.2,14.558846108122717,0.40217806928515787,26,0.029985649563851927,7.200660030296473,50.27316919239352,3.3892309457860246,2012-01-10 22:30:00,2021-05-17 13:30:00,TF_U,5,,,,,,,1250,4000,,265,85540.0,321776.0,236236.0,1.362095531587057,0.30566037735849055,322.79245283018867,3972.543209876543,-1283.891304347826,18225.0,16770.0,0.18225,5,5,1.0,53.0,13.007690033207279,0.2454281138340996,36,0.06121112929623568,4.693552812071331,56.46042787000234,2.9966018994575645,True,True,True,,,,,,,22.0,3.0,-1.0,322.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,173.2289156626506,330.66939465177785,82.0,80.69811320754717,True,True
541,100111.0,376709.0,276598.0,1.3619368180536373,0.5619223659889094,185.04805914972275,1239.1743421052631,-1167.0801687763712,17252.0,12709.0,0.17252,10,10,1.0,54.1,11.9870763741623,0.22157257623220517,24,0.17007122094475133,5.802863436123348,93.22983488327955,1.765648527876299,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2250,0,,233,86343.0,414656.0,328313.0,1.262989890744503,0.36909871244635195,370.57081545064375,4821.581395348837,-2233.421768707483,24229.0,20504.0,0.24229,5,5,1.0,46.6,11.038115781237302,0.23686943736560734,31,0.22145396847457235,3.563622105741054,65.38291465434372,2.9836159158494144,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,173.06896551724137,391.969935452694,72.0,92.64270386266094,True,True
247,99587.0,172797.0,73210.0,2.360292309793744,0.291497975708502,403.1862348178138,2399.9583333333335,-418.34285714285716,15275.0,11634.0,0.15275,10,9,0.9,24.7,10.276672613253767,0.4160596199697882,10,0.1003243395222268,6.519607201309329,37.88571801540362,4.088410866925607,2012-01-11 20:00:00,2021-05-07 09:30:00,PC,8,,,,,,1.0,2250,10000,2000.0,199,62239.0,154783.0,92544.0,1.6725341459197787,0.2663316582914573,312.75879396984925,2920.433962264151,-633.8630136986301,17287.0,13263.0,0.17287,5,3,0.6,39.8,12.859237924542807,0.32309643026489465,20,0.16052635807130577,3.600335512234627,55.27262648821478,2.981186601966479,True,True,True,,,3.0,24.0,-48.0,53.0,11.0,10.0,-1.0,0.0,,,,,,,,,50.0,2.0,0.0,0.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,238.3134328358209,325.11574937810946,64.0,78.18969849246231,True,True
268,45758.0,133015.0,87257.0,1.524404918803076,0.5970149253731343,170.73880597014926,831.34375,-807.9351851851852,10336.0,7720.0,0.10336,10,8,0.8,26.8,11.754148203932091,0.4385876195497049,10,0.08721972114165828,4.427051083591332,60.53691157830325,2.1047253728610897,2012-02-03 16:30:00,2021-05-19 06:00:00,TF_M,5,,,,,,,5000,4000,,245,96465.0,288566.0,192101.0,1.5021577191165065,0.6163265306122448,393.734693877551,1911.0331125827815,-2043.627659574468,27508.0,26723.0,0.27508,5,5,1.0,49.0,22.91724241700995,0.4676988248369377,23,0.0413725185300368,3.5067980223934856,69.86430311511947,2.975182586161109,True,True,True,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,12.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-39.472972972972975,379.1423605971799,74.0,98.43367346938776,True,True
426,38111.0,346880.0,308769.0,1.1234288416259404,0.4812206572769953,89.46244131455398,1692.0975609756097,-1397.1447963800906,29435.0,26726.0,0.29435,10,6,0.6,42.6,8.368990381163071,0.19645517326673875,19,0.10472042192542835,1.2947511465941905,329.0207551625515,0.6535038827258371,2012-01-13 02:00:00,2021-05-10 20:30:00,TF_M,5,,,,,,,2250,4000,,189,69199.0,312071.0,242872.0,1.2849196284462598,0.42857142857142855,366.13227513227514,3852.7283950617284,-2248.814814814815,24563.0,21610.0,0.24563,5,4,0.8,37.8,18.192306066026923,0.4812779382546805,14,0.05767424384745444,2.8172047388348327,67.08777583491091,2.927768657019386,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-50.4,433.82324234904877,52.0,91.53306878306879,True,True
