rank,engine,block,start,end,net_profit,avg_trade,n_trades
126,TF_M,3,2024-01-25,2025-05-30,42429.0,537.0759493670886,79
127,TF_U,1,2021-05-20,2022-09-21,16887.0,174.09278350515464,97
127,TF_U,2,2022-09-21,2024-01-25,20235.0,202.35,100
127,TF_U,3,2024-01-25,2025-05-30,24447.0,239.6764705882353,102
128,TF_M,1,2021-05-20,2022-09-21,19762.0,241.0,82
128,TF_M,2,2022-09-21,2024-01-25,32861.0,462.83098591549293,71
128,TF_M,3,2024-01-25,2025-05-30,60493.0,728.8313253012049,83
129,TF_U,1,2021-05-20,2022-09-21,20761.0,228.14285714285714,91
129,TF_U,2,2022-09-21,2024-01-25,37971.0,441.5232558139535,86
129,TF_U,3,2024-01-25,2025-05-30,4845.0,48.45,100
130,TF_U,1,2021-05-20,2022-09-21,9491.0,124.88157894736842,76
130,TF_U,2,2022-09-21,2024-01-25,23395.0,292.4375,80
130,TF_U,3,2024-01-25,2025-05-30,19782.0,241.2439024390244,82
131,TF_U,1,2021-05-20,2022-09-21,18226.0,211.93023255813952,86
131,TF_U,2,2022-09-21,2024-01-25,8960.0,89.6,100
131,TF_U,3,2024-01-25,2025-05-30,21073.0,204.59223300970874,103
132,TF_U,1,2021-05-20,2022-09-21,18136.0,188.91666666666666,96
132,TF_U,2,2022-09-21,2024-01-25,3832.0,37.568627450980394,102
132,TF_U,3,2024-01-25,2025-05-30,12823.0,124.49514563106796,103
133,TF_U,1,2021-05-20,2022-09-21,26831.0,294.84615384615387,91
133,TF_U,2,2022-09-21,2024-01-25,24825.0,248.25,100
133,TF_U,3,2024-01-25,2025-05-30,5936.0,58.772277227722775,101
134,TF_U,1,2021-05-20,2022-09-21,8570.0,107.125,80
134,TF_U,2,2022-09-21,2024-01-25,21455.0,268.1875,80
134,TF_U,3,2024-01-25,2025-05-30,18262.0,222.70731707317074,82
135,TF_U,1,2021-05-20,2022-09-21,22753.0,258.5568181818182,88
135,TF_U,2,2022-09-21,2024-01-25,23903.0,243.90816326530611,98
135,TF_U,3,2024-01-25,2025-05-30,28936.0,286.4950495049505,101
136,TF_M,1,2021-05-20,2022-09-21,44981.0,881.9803921568628,51
136,TF_M,2,2022-09-21,2024-01-25,1879.0,27.231884057971016,69
136,TF_M,3,2024-01-25,2025-05-30,14298.0,183.30769230769232,78
137,TF_U,1,2021-05-20,2022-09-21,11717.0,162.73611111111111,72
137,TF_U,2,2022-09-21,2024-01-25,50635.0,675.1333333333333,75
137,TF_U,3,2024-01-25,2025-05-30,-1408.0,-16.183908045977013,87
138,TF_U,1,2021-05-20,2022-09-21,8194.0,103.72151898734177,79
138,TF_U,2,2022-09-21,2024-01-25,22316.0,275.5061728395062,81
138,TF_U,3,2024-01-25,2025-05-30,15812.0,192.82926829268294,82
139,BO,1,2021-05-20,2022-09-21,17280.0,216.0,80
139,BO,2,2022-09-21,2024-01-25,19172.0,208.3913043478261,92
139,BO,3,2024-01-25,2025-05-30,33235.0,391.0,85
140,TF_U,1,2021-05-20,2022-09-21,20861.0,257.5432098765432,81
140,TF_U,2,2022-09-21,2024-01-25,23912.0,259.9130434782609,92
140,TF_U,3,2024-01-25,2025-05-30,24004.0,242.46464646464648,99
141,TF_U,1,2021-05-20,2022-09-21,15502.0,189.0487804878049,82
141,TF_U,2,2022-09-21,2024-01-25,37875.0,473.4375,80
141,TF_U,3,2024-01-25,2025-05-30,23310.0,245.3684210526316,95
142,TF_U,1,2021-05-20,2022-09-21,28759.0,305.9468085106383,94
142,TF_U,2,2022-09-21,2024-01-25,8039.0,81.20202020202021,99
142,TF_U,3,2024-01-25,2025-05-30,18267.0,179.08823529411765,102
143,TF_U,1,2021-05-20,2022-09-21,6705.0,83.8125,80
143,TF_U,2,2022-09-21,2024-01-25,47141.0,581.9876543209876,81
143,TF_U,3,2024-01-25,2025-05-30,37422.0,456.3658536585366,82
144,TF_U,1,2021-05-20,2022-09-21,-9186.0,-116.27848101265823,79
144,TF_U,2,2022-09-21,2024-01-25,30071.0,371.24691358024694,81
144,TF_U,3,2024-01-25,2025-05-30,37327.0,455.2073170731707,82
145,TF_U,1,2021-05-20,2022-09-21,33565.0,394.88235294117646,85
145,TF_U,2,2022-09-21,2024-01-25,2606.0,25.801980198019802,101
145,TF_U,3,2024-01-25,2025-05-30,31055.0,295.76190476190476,105
146,TF_U,1,2021-05-20,2022-09-21,42063.0,477.9886363636364,88
146,TF_U,2,2022-09-21,2024-01-25,11454.0,115.6969696969697,99
146,TF_U,3,2024-01-25,2025-05-30,-1744.0,-17.26732673267327,101
147,TF_U,1,2021-05-20,2022-09-21,10400.0,115.55555555555556,90
147,TF_U,2,2022-09-21,2024-01-25,17191.0,170.20792079207922,101
147,TF_U,3,2024-01-25,2025-05-30,21073.0,204.59223300970874,103
148,TF_U,1,2021-05-20,2022-09-21,30172.0,327.95652173913044,92
148,TF_U,2,2022-09-21,2024-01-25,-5903.0,-57.872549019607845,102
148,TF_U,3,2024-01-25,2025-05-30,40055.0,381.4761904761905,105
149,TF_M,1,2021-05-20,2022-09-21,31976.0,371.8139534883721,86
149,TF_M,2,2022-09-21,2024-01-25,27075.0,361.0,75
149,TF_M,3,2024-01-25,2025-05-30,40752.0,496.9756097560976,82
150,TF_U,1,2021-05-20,2022-09-21,13054.0,138.87234042553192,94
150,TF_U,2,2022-09-21,2024-01-25,35238.0,400.4318181818182,88
150,TF_U,3,2024-01-25,2025-05-30,4583.0,44.49514563106796,103
151,TF_U,1,2021-05-20,2022-09-21,8558.0,97.25,88
151,TF_U,2,2022-09-21,2024-01-25,21254.0,238.80898876404495,89
151,TF_U,3,2024-01-25,2025-05-30,13017.0,121.65420560747664,107
152,TF_U,1,2021-05-20,2022-09-21,13775.0,172.1875,80
152,TF_U,2,2022-09-21,2024-01-25,15651.0,193.22222222222223,81
152,TF_U,3,2024-01-25,2025-05-30,19382.0,236.3658536585366,82
153,TF_U,1,2021-05-20,2022-09-21,26136.0,272.25,96
153,TF_U,2,2022-09-21,2024-01-25,15564.0,149.65384615384616,104
153,TF_U,3,2024-01-25,2025-05-30,19037.0,177.9158878504673,107
154,TF_U,1,2021-05-20,2022-09-21,13299.0,168.34177215189874,79
154,TF_U,2,2022-09-21,2024-01-25,13115.0,163.9375,80
154,TF_U,3,2024-01-25,2025-05-30,16762.0,204.41463414634146,82
155,TF_U,1,2021-05-20,2022-09-21,-421.0,-5.329113924050633,79
155,TF_U,2,2022-09-21,2024-01-25,20955.0,261.9375,80
155,TF_U,3,2024-01-25,2025-05-30,7262.0,88.5609756097561,82
156,TF_U,1,2021-05-20,2022-09-21,25110.0,251.1,100
156,TF_U,2,2022-09-21,2024-01-25,11721.0,116.04950495049505,101
156,TF_U,3,2024-01-25,2025-05-30,16249.0,156.2403846153846,104
157,TF_U,1,2021-05-20,2022-09-21,10441.0,103.37623762376238,101
157,TF_U,2,2022-09-21,2024-01-25,22612.0,221.68627450980392,102
157,TF_U,3,2024-01-25,2025-05-30,17829.0,171.43269230769232,104
158,TF_U,1,2021-05-20,2022-09-21,-2526.0,-31.974683544303797,79
158,TF_U,2,2022-09-21,2024-01-25,36780.0,459.75,80
158,TF_U,3,2024-01-25,2025-05-30,2262.0,27.585365853658537,82
159,TF_U,1,2021-05-20,2022-09-21,9208.0,93.95918367346938,98
159,TF_U,2,2022-09-21,2024-01-25,18467.0,181.04901960784315,102
159,TF_U,3,2024-01-25,2025-05-30,40009.0,384.7019230769231,104
160,TF_U,1,2021-05-20,2022-09-21,21881.0,216.64356435643563,101
160,TF_U,2,2022-09-21,2024-01-25,11598.0,112.60194174757281,103
160,TF_U,3,2024-01-25,2025-05-30,15046.0,141.9433962264151,106
161,TF_U,1,2021-05-20,2022-09-21,22553.0,256.28409090909093,88
161,TF_U,2,2022-09-21,2024-01-25,32072.0,330.63917525773195,97
161,TF_U,3,2024-01-25,2025-05-30,16936.0,167.68316831683168,101
162,TF_U,1,2021-05-20,2022-09-21,39822.0,517.1688311688312,77
162,TF_U,2,2022-09-21,2024-01-25,17719.0,224.29113924050634,79
162,TF_U,3,2024-01-25,2025-05-30,6936.0,85.62962962962963,81
163,TF_U,1,2021-05-20,2022-09-21,32322.0,371.51724137931035,87
163,TF_U,2,2022-09-21,2024-01-25,15168.0,154.77551020408163,98
163,TF_U,3,2024-01-25,2025-05-30,4071.0,40.306930693069305,101
164,TF_U,1,2021-05-20,2022-09-21,21041.0,231.21978021978023,91
164,TF_U,2,2022-09-21,2024-01-25,8807.0,86.34313725490196,102
164,TF_U,3,2024-01-25,2025-05-30,16823.0,163.33009708737865,103
165,TF_U,1,2021-05-20,2022-09-21,7773.0,79.31632653061224,98
165,TF_U,2,2022-09-21,2024-01-25,18082.0,177.27450980392157,102
165,TF_U,3,2024-01-25,2025-05-30,20209.0,194.31730769230768,104
166,TF_U,1,2021-05-20,2022-09-21,17600.0,176.0,100
166,TF_U,2,2022-09-21,2024-01-25,857.0,8.401960784313726,102
166,TF_U,3,2024-01-25,2025-05-30,11055.0,105.28571428571429,105
167,TF_U,1,2021-05-20,2022-09-21,18508.0,188.85714285714286,98
167,TF_U,2,2022-09-21,2024-01-25,7482.0,73.3529411764706,102
167,TF_U,3,2024-01-25,2025-05-30,42123.0,408.9611650485437,103
168,TF_U,1,2021-05-20,2022-09-21,6471.0,75.24418604651163,86
168,TF_U,2,2022-09-21,2024-01-25,15869.0,160.2929292929293,99
168,TF_U,3,2024-01-25,2025-05-30,42478.0,433.44897959183675,98
169,TF_U,1,2021-05-20,2022-09-21,3114.0,37.07142857142857,84
169,TF_U,2,2022-09-21,2024-01-25,33813.0,407.3855421686747,83
169,TF_U,3,2024-01-25,2025-05-30,17540.0,175.4,100
170,TF_U,1,2021-05-20,2022-09-21,11740.0,123.57894736842105,95
170,TF_U,2,2022-09-21,2024-01-25,48838.0,554.9772727272727,88
170,TF_U,3,2024-01-25,2025-05-30,8192.0,80.31372549019608,102
171,TF_U,1,2021-05-20,2022-09-21,12587.0,153.5,82
171,TF_U,2,2022-09-21,2024-01-25,49350.0,616.875,80
171,TF_U,3,2024-01-25,2025-05-30,-5253.0,-57.09782608695652,92
172,TF_U,1,2021-05-20,2022-09-21,27347.0,281.92783505154637,97
172,TF_U,2,2022-09-21,2024-01-25,14811.0,146.64356435643563,101
172,TF_U,3,2024-01-25,2025-05-30,2384.0,22.923076923076923,104
173,TF_U,1,2021-05-20,2022-09-21,8857.0,101.80459770114942,87
173,TF_U,2,2022-09-21,2024-01-25,44969.0,535.3452380952381,84
173,TF_U,3,2024-01-25,2025-05-30,23153.0,236.25510204081633,98
174,TF_U,1,2021-05-20,2022-09-21,8515.0,94.61111111111111,90
174,TF_U,2,2022-09-21,2024-01-25,11535.0,128.16666666666666,90
174,TF_U,3,2024-01-25,2025-05-30,37112.0,346.8411214953271,107
175,TF_U,1,2021-05-20,2022-09-21,33944.0,404.0952380952381,84
175,TF_U,2,2022-09-21,2024-01-25,13701.0,142.71875,96
175,TF_U,3,2024-01-25,2025-05-30,10831.0,107.23762376237623,101
176,TF_U,1,2021-05-20,2022-09-21,17922.0,194.80434782608697,92
176,TF_U,2,2022-09-21,2024-01-25,17835.0,198.16666666666666,90
176,TF_U,3,2024-01-25,2025-05-30,22818.0,211.27777777777777,108
177,TF_U,1,2021-05-20,2022-09-21,21996.0,217.78217821782178,101
177,TF_U,2,2022-09-21,2024-01-25,9787.0,95.95098039215686,102
177,TF_U,3,2024-01-25,2025-05-30,11556.0,109.01886792452831,106
178,TF_U,1,2021-05-20,2022-09-21,23765.0,237.65,100
178,TF_U,2,2022-09-21,2024-01-25,14751.0,139.16037735849056,106
178,TF_U,3,2024-01-25,2025-05-30,49842.0,465.8130841121495,107
179,TF_U,1,2021-05-20,2022-09-21,25685.0,270.36842105263156,95
179,TF_U,2,2022-09-21,2024-01-25,17313.0,168.0873786407767,103
179,TF_U,3,2024-01-25,2025-05-30,18046.0,170.24528301886792,106
180,TF_U,1,2021-05-20,2022-09-21,21091.0,208.82178217821783,101
180,TF_U,2,2022-09-21,2024-01-25,8598.0,83.47572815533981,103
180,TF_U,3,2024-01-25,2025-05-30,13037.0,121.8411214953271,107
181,TF_U,1,2021-05-20,2022-09-21,19364.0,230.52380952380952,84
181,TF_U,2,2022-09-21,2024-01-25,32084.0,341.3191489361702,94
181,TF_U,3,2024-01-25,2025-05-30,7646.0,75.70297029702971,101
182,TF_U,1,2021-05-20,2022-09-21,8893.0,107.144578313253,83
182,TF_U,2,2022-09-21,2024-01-25,37767.0,460.5731707317073,82
182,TF_U,3,2024-01-25,2025-05-30,21321.0,222.09375,96
183,TF_U,1,2021-05-20,2022-09-21,2521.0,27.703296703296704,91
183,TF_U,2,2022-09-21,2024-01-25,49102.0,564.3908045977012,87
183,TF_U,3,2024-01-25,2025-05-30,10974.0,110.84848484848484,99
184,TF_U,1,2021-05-20,2022-09-21,32064.0,405.873417721519,79
184,TF_U,2,2022-09-21,2024-01-25,13860.0,173.25,80
184,TF_U,3,2024-01-25,2025-05-30,9697.0,118.2560975609756,82
185,TF_U,1,2021-05-20,2022-09-21,-1029.0,-11.965116279069768,86
185,TF_U,2,2022-09-21,2024-01-25,9800.0,98.0,100
185,TF_U,3,2024-01-25,2025-05-30,44082.0,432.1764705882353,102
186,TF_U,1,2021-05-20,2022-09-21,17732.0,182.8041237113402,97
186,TF_U,2,2022-09-21,2024-01-25,3879.0,37.29807692307692,104
186,TF_U,3,2024-01-25,2025-05-30,40090.0,381.8095238095238,105
187,TF_U,1,2021-05-20,2022-09-21,20473.0,208.90816326530611,98
187,TF_U,2,2022-09-21,2024-01-25,5494.0,52.82692307692308,104
187,TF_U,3,2024-01-25,2025-05-30,9046.0,85.33962264150944,106
188,TF_U,1,2021-05-20,2022-09-21,14283.0,145.74489795918367,98
188,TF_U,2,2022-09-21,2024-01-25,5973.0,57.99029126213592,103
188,TF_U,3,2024-01-25,2025-05-30,19534.0,187.82692307692307,104
189,TF_U,1,2021-05-20,2022-09-21,23527.0,242.5463917525773,97
189,TF_U,2,2022-09-21,2024-01-25,13871.0,137.33663366336634,101
189,TF_U,3,2024-01-25,2025-05-30,23684.0,227.73076923076923,104
190,TF_U,1,2021-05-20,2022-09-21,24097.0,261.92391304347825,92
190,TF_U,2,2022-09-21,2024-01-25,48705.0,573.0,85
190,TF_U,3,2024-01-25,2025-05-30,-2340.0,-23.4,100
191,TF_U,1,2021-05-20,2022-09-21,11412.0,117.64948453608247,97
191,TF_U,2,2022-09-21,2024-01-25,6907.0,75.07608695652173,92
191,TF_U,3,2024-01-25,2025-05-30,14018.0,129.7962962962963,108
192,TF_U,1,2021-05-20,2022-09-21,22846.0,226.1980198019802,101
192,TF_U,2,2022-09-21,2024-01-25,6276.0,59.20754716981132,106
192,TF_U,3,2024-01-25,2025-05-30,12122.0,113.28971962616822,107
193,RBB_U,1,2021-05-20,2022-09-21,10276.393440528962,110.49885419923615,93
193,RBB_U,2,2022-09-21,2024-01-25,11460.91796783798,179.07684324746845,64
193,RBB_U,3,2024-01-25,2025-05-30,17613.023983376203,248.0707603292423,71
194,TF_U,1,2021-05-20,2022-09-21,22125.0,232.89473684210526,95
194,TF_U,2,2022-09-21,2024-01-25,12574.0,127.01010101010101,99
194,TF_U,3,2024-01-25,2025-05-30,25592.0,250.90196078431373,102
195,TF_U,1,2021-05-20,2022-09-21,24719.0,262.968085106383,94
195,TF_U,2,2022-09-21,2024-01-25,6557.0,64.2843137254902,102
195,TF_U,3,2024-01-25,2025-05-30,24975.0,237.85714285714286,105
196,TF_U,1,2021-05-20,2022-09-21,21200.0,223.1578947368421,95
196,TF_U,2,2022-09-21,2024-01-25,33511.0,389.66279069767444,86
196,TF_U,3,2024-01-25,2025-05-30,6818.0,66.19417475728156,103
