n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
562,74357.0,357327.0,282970.0,1.2627734388804468,0.5640569395017794,132.30782918149467,1127.2145110410095,-1154.9795918367347,20577.0,16245.0,0.20577,10,9,0.9,56.2,14.3024473430249,0.25449194560542526,19,0.2174106002124884,3.613597706176799,155.52367631830225,1.1559364595061443,2012-01-10 10:30:00,2021-04-27 21:30:00,TF_U,5,0,28,77,52,15,21,16,-1,3000,0,92,224,4349.0,382248.0,377899.0,1.0115083659919715,0.39285714285714285,19.415178571428573,4343.727272727273,-2778.669117647059,79697.0,75482.0,0.79697,5,3,0.6,44.8,14.441606558828557,0.322357289259566,21,3.952862727063693,0.05456918077217461,4104.881122097034,0.08619058917522249,False,False,False
684,63374.0,220302.0,156928.0,1.4038412520391517,0.7046783625730995,92.65204678362574,457.05809128630705,-776.8712871287129,10092.0,9697.0,0.10092,10,9,0.9,68.4,16.77021168620122,0.2451785334239944,29,0.02889197462681857,6.279627427665478,108.92365954492378,1.155861621285458,2012-01-10 22:30:00,2021-05-17 00:30:00,TF_U,5,0,4,139,37,115,22,3,-1,1000,500,92,304,18129.0,111751.0,93622.0,1.1936403836705047,0.7105263157894737,59.63486842105263,517.3657407407408,-1063.8863636363637,20207.0,19912.0,0.20207,5,4,0.8,60.8,12.765578717786358,0.2099601762793809,40,0.28881901925092396,0.8971643489879745,338.8453858458823,0.5257615130823065,True,False,False
642,76107.0,323538.0,247431.0,1.3075887823271943,0.5264797507788161,118.54672897196262,957.2130177514792,-813.9177631578947,16580.0,12810.0,0.1658,10,7,0.7,64.2,14.783774890061064,0.230276867446434,26,0.06557872469023875,4.590289505428227,139.86045961606683,1.1538165365149486,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1750,5000,48,271,45351.0,319105.0,273754.0,1.1656633327732198,0.4059040590405904,167.3468634686347,2900.9545454545455,-1700.3354037267081,30359.0,27886.0,0.30359,5,3,0.6,54.2,11.838918869558993,0.21843023744573786,37,0.11545500650481798,1.4938239072433215,181.41361822231042,1.2036862314715453,True,False,False
616,82606.0,416702.0,334096.0,1.247252286767875,0.5714285714285714,134.10064935064935,1183.8125,-1265.5151515151515,21217.0,19972.0,0.21217,10,8,0.8,61.6,13.536617007214172,0.21975027609113915,23,0.19576059850374064,3.8933873780459067,158.21698181730142,1.1537941684866073,2012-01-10 10:30:00,2021-05-18 11:30:00,TF_U,5,0,28,78,37,7,21,15,-1,4000,0,92,260,70395.0,543410.0,473015.0,1.1488219189666289,0.46153846153846156,270.75,4528.416666666667,-3378.6785714285716,48562.0,44367.0,0.48562,5,3,0.6,52.0,16.024980499208105,0.3081727019078482,29,0.26608423893742456,1.4495902145710637,179.36103416435827,1.5397833881687264,True,False,False
846,85946.0,292789.0,206843.0,1.4155132153372365,0.44208037825059104,101.59101654846336,782.8582887700535,-438.22669491525426,12190.0,10976.0,0.1219,10,9,0.9,84.6,19.252012881774206,0.22756516408716557,29,0.028983315104833266,7.05053322395406,119.99092453400972,1.1531688439069159,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,500,2500,48,311,47036.0,169705.0,122669.0,1.383438358509485,0.22508038585209003,151.2411575562701,2424.3571428571427,-509.0,11125.0,9725.0,0.11125,5,5,1.0,62.2,18.637596411554792,0.2996398136905915,32,0.052959435326133175,4.227955056179775,73.55801938940385,1.7970469752484508,True,True,True
689,82624.0,335268.0,252644.0,1.3270372540016782,0.5268505079825835,119.91872278664731,923.603305785124,-774.9815950920246,16990.0,16658.0,0.1699,10,9,0.9,68.9,14.12409289122668,0.2049940913095309,28,0.02337093338497289,4.863095938787522,141.6792941518203,1.1530011803429747,2012-01-10 10:30:00,2021-05-14 16:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1000,1500,92,309,9534.0,191294.0,181760.0,1.0524537852112676,0.4174757281553398,30.854368932038835,1482.8992248062016,-1009.7777777777778,13477.0,11941.0,0.13477,5,1,0.2,61.8,18.925115587493778,0.30623164381057894,31,0.15638766519823788,0.7074274690212955,436.793895531781,0.3330883943007783,False,False,False
819,87779.0,371965.0,284186.0,1.3088786921241722,0.5677655677655677,107.17826617826618,799.9247311827957,-802.7853107344632,13590.0,11367.0,0.1359,10,9,0.9,81.9,18.5927405188154,0.22701758875232478,29,0.02268196265621618,6.459087564385578,126.79809521639571,1.1522227497916742,2012-01-10 10:30:00,2021-05-14 17:00:00,TF_U,5,0,28,78,37,7,21,15,-1,2500,2000,48,305,34395.0,319592.0,285197.0,1.1206008478350054,0.580327868852459,112.77049180327869,1805.6045197740114,-2228.1015625,24377.0,19504.0,0.24377,5,4,0.8,61.0,17.776388834631177,0.2914162104037898,32,0.05788632068614624,1.4109611519054848,216.16470417211804,0.9052005158064482,True,False,False
625,82540.0,404720.0,322180.0,1.2561921907008504,0.56,132.064,1156.3428571428572,-1171.5636363636363,20663.0,19019.0,0.20663,10,8,0.8,62.5,13.425721582097552,0.21481154531356084,24,0.07282529682578144,3.9945796834922325,156.4620184153138,1.1514026013841747,2012-01-10 10:30:00,2021-05-18 11:30:00,TF_U,5,0,28,78,37,7,21,15,-1,2500,6000,92,275,45850.0,455252.0,409402.0,1.111992613616934,0.3890909090909091,166.72727272727272,4254.691588785046,-2436.9166666666665,45277.0,43585.0,0.45277,5,3,0.6,55.0,16.14930339054908,0.2936236980099833,31,0.13066521264994546,1.0126554321178522,271.5632497273719,0.9819904664509826,True,False,False
641,69131.0,330853.0,261722.0,1.2641390483031614,0.5351014040561622,107.84867394695787,964.5860058309038,-878.261744966443,13787.0,13190.0,0.13787,10,7,0.7,64.1,14.631814651641813,0.22826543918317962,26,0.05773097452662337,5.014216290708639,127.8365277516599,1.1511167377263136,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,2250,4000,48,269,76979.0,365841.0,288862.0,1.266490573353366,0.48698884758364314,286.1672862453532,2792.679389312977,-2093.2028985507245,24147.0,20635.0,0.24147,5,5,1.0,53.8,11.160645142642965,0.2074469357368581,37,0.06801855051377649,3.18793224831242,84.3807142207615,2.307957679466742,True,True,True
641,69031.0,330753.0,261722.0,1.2637569634956174,0.5351014040561622,107.69266770670826,964.2944606413994,-878.261744966443,13787.0,13190.0,0.13787,10,7,0.7,64.1,14.631814651641813,0.22826543918317962,26,0.06505772768756066,5.0069630811634145,128.02171488171982,1.149451613921181,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,2250,4500,48,269,57619.0,357776.0,300157.0,1.1919628727632539,0.4684014869888476,214.19702602230484,2839.4920634920636,-2099.0,28883.0,24138.0,0.28883,5,4,0.8,53.8,11.160645142642965,0.2074469357368581,37,0.09087280237421684,1.9949105009867396,134.84314201912562,1.5795440194119321,True,False,False
562,80287.0,288252.0,207965.0,1.3860601543528959,0.2704626334519573,142.8594306049822,1896.3947368421052,-507.2317073170732,24263.0,23211.0,0.24263,10,7,0.7,56.2,10.78702924812944,0.19194002220870887,26,0.12444106766973483,3.309030210608746,169.8382801698905,1.149413021033086,2012-01-10 10:30:00,2021-05-17 20:00:00,TF_U,5,0,28,78,37,7,21,15,-1,500,10000,184,283,62803.0,193716.0,130913.0,1.4797308135937608,0.09187279151943463,221.91872791519435,7450.615384615385,-509.3891050583658,19942.0,15130.0,0.19942,5,4,0.8,56.6,17.647662734764623,0.3117961613916011,30,0.15908475709759087,3.149282920469361,89.86172635065203,1.96946852841129,True,True,True
514,65914.0,249853.0,183939.0,1.3583470607103443,0.29766536964980544,128.2373540856031,1633.0261437908496,-509.5263157894737,19599.0,18674.0,0.19599,10,8,0.8,51.4,11.359577456930342,0.22100345246946193,19,0.06115544497375368,3.3631307719781622,152.83378341475256,1.1479871827178558,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,500,4000,184,240,39840.0,143676.0,103836.0,1.3836819600138681,0.15,166.0,3991.0,-509.0,13749.0,11869.0,0.13749,5,5,1.0,48.0,14.75127113166862,0.3073181485764296,22,0.10017570281124498,2.8976652847479816,82.82530120481928,1.7742384185966835,True,True,True
614,77969.0,287082.0,209113.0,1.3728558243629043,0.3289902280130293,126.98534201954398,1421.1980198019803,-507.55582524271847,19252.0,18357.0,0.19252,10,8,0.8,61.4,13.785499628232559,0.22451953791909707,29,0.025535789865202836,4.049916891751506,151.60804935294797,1.1469780677473427,2012-01-10 10:30:00,2021-05-14 17:00:00,TF_U,5,0,28,78,37,7,21,15,-1,500,2000,184,311,41701.0,159280.0,117579.0,1.3546636729347927,0.2572347266881029,134.08681672025725,1991.0,-509.0,11625.0,10225.0,0.11625,5,4,0.8,62.2,18.594622878671135,0.29894892087895714,32,0.04774465840147718,3.587182795698925,86.69756120956332,1.5585798125539754,True,True,True
709,88494.0,322523.0,234029.0,1.3781326245892602,0.5472496473906912,124.81523272214386,831.2448453608248,-729.0623052959502,18704.0,17665.0,0.18704,10,9,0.9,70.9,21.34221169419889,0.3010185006233976,20,0.045551110809772415,4.7312874251497,149.85350419237463,1.1437728697767036,2012-01-10 10:30:00,2021-04-26 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,2250,4000,48,241,38191.0,301280.0,263089.0,1.1451638038838567,0.45643153526970953,158.4688796680498,2738.909090909091,-2008.3129770992366,42835.0,41790.0,0.42835,5,4,0.8,48.2,14.702380759591284,0.3050286464645494,22,0.1045010604592705,0.8915839850589471,270.305438454086,0.9595863221607207,True,False,False
722,70377.0,249476.0,179099.0,1.3929502677290213,0.4307479224376731,97.47506925207756,802.1736334405144,-435.7639902676399,11410.0,9981.0,0.1141,10,9,0.9,72.2,21.90342438980718,0.30337152894469777,20,0.08512724327550195,6.168010517090272,117.05557213294117,1.143642212856903,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,500,6000,48,242,27717.0,132571.0,104854.0,1.2643389856371716,0.1487603305785124,114.53305785123968,3682.527777777778,-509.0,23609.0,20588.0,0.23609,5,4,0.8,48.4,14.894294209528695,0.3077333514365433,22,0.21614893386730166,1.1740014401287644,206.13262618609517,0.9341820253368105,True,False,False
639,78289.0,331525.0,253236.0,1.309154306654662,0.5320813771517997,122.51799687010954,975.0735294117648,-846.9431438127091,18046.0,12440.0,0.18046,10,7,0.7,63.9,14.341896666759245,0.22444282733582543,26,0.07652416048231553,4.33830211681259,147.2926464765165,1.1430069157092113,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,2000,6000,48,265,59905.0,351023.0,291118.0,1.205775664850679,0.42641509433962266,226.0566037735849,3106.3982300884954,-1915.25,27200.0,24905.0,0.272,5,3,0.6,53.0,11.331372379372237,0.21379947885607994,37,0.10067607044487105,2.2023897058823527,120.32384608964193,1.7177983985595575,True,True,True
596,57306.0,244190.0,186884.0,1.306639412683804,0.8221476510067114,96.1510067114094,498.3469387755102,-1763.0566037735848,11145.0,10635.0,0.11145,10,9,0.9,59.6,19.016834647227704,0.31907440683267957,29,0.03195127909817471,5.14185733512786,115.91142288765575,1.1414404169001184,2012-01-10 22:30:00,2021-05-17 00:30:00,TF_U,5,0,4,139,37,115,22,3,-1,1750,500,0,304,11574.0,124517.0,112943.0,1.1024764704319878,0.7960526315789473,38.07236842105263,514.5330578512396,-1821.6612903225807,21178.0,20693.0,0.21178,5,4,0.8,60.8,12.765578717786358,0.2099601762793809,40,0.45239329531709005,0.5465105297950703,556.2564368411958,0.3278739172499549,False,False,False
650,75850.0,275812.0,199962.0,1.3793220711935268,0.8646153846153846,116.6923076923077,490.7686832740213,-2272.2954545454545,16422.0,14510.0,0.16422,10,9,0.9,65.0,16.00624877977348,0.24624998122728428,30,0.025458141067897167,4.618804043356473,140.72907053394857,1.1412181013293385,2012-01-10 10:30:00,2021-05-14 12:00:00,TF_U,5,0,28,78,37,7,21,15,-1,4000,500,322,313,28013.0,140265.0,112252.0,1.2495545736378861,0.9105431309904153,89.49840255591054,492.1578947368421,-4009.0,21619.0,19144.0,0.21619,5,3,0.6,62.6,19.734234213670415,0.3152433580458533,32,0.02555956163209938,1.295758360701235,241.557384071681,0.7628460994215783,True,False,False
638,81723.0,341936.0,260213.0,1.3140619415632577,0.5344827586206896,128.0924764890282,1002.7448680351906,-876.1380471380471,19796.0,13910.0,0.19796,10,7,0.7,63.8,14.204224723651762,0.22263675115441636,26,0.12225444489311454,4.128258233986664,154.5445957686331,1.1409703182500708,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,2250,10000,48,251,55636.0,350940.0,295304.0,1.1884024598379974,0.43824701195219123,221.65737051792829,3190.3636363636365,-2094.354609929078,30332.0,27007.0,0.30332,5,5,1.0,50.2,11.408768557561329,0.2272663059275165,32,0.17957797109785031,1.8342344718449162,136.8418290315623,1.5950382431185328,True,False,False
596,60941.0,271315.0,210374.0,1.2896793329974237,0.6208053691275168,102.25,733.2837837837837,-930.858407079646,12619.0,11096.0,0.12619,10,9,0.9,59.6,14.90771612286738,0.25012946514878154,20,0.031686385192235114,4.829305016245344,123.41320293398533,1.1407495167926018,2012-01-10 10:30:00,2021-04-26 13:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1750,1000,92,242,21257.0,160542.0,139285.0,1.1526151416161108,0.6694214876033058,87.83884297520662,991.0,-1741.0625,21844.0,20389.0,0.21844,5,3,0.6,48.4,14.894294209528695,0.3077333514365433,22,0.04661993696194195,0.9731276323017762,248.68269276003198,0.7448348174141292,True,False,False
623,65313.0,249374.0,184061.0,1.354844317916343,0.38362760834670945,104.8362760834671,1043.4058577405858,-479.3255208333333,13320.0,12985.0,0.1332,10,9,0.9,62.3,16.27298374607435,0.26120359142976485,19,0.06171818780334696,4.903378378378378,127.0552569932479,1.1384105725151243,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,0,28,77,52,15,21,16,-1,500,4000,92,241,43176.0,145994.0,102818.0,1.419926472018518,0.16182572614107885,179.15352697095435,3743.4358974358975,-509.0,13749.0,11869.0,0.13749,5,5,1.0,48.2,14.702380759591284,0.3050286464645494,22,0.09243561237724662,3.140301112808204,76.74423290717066,1.914825725174484,True,True,True
481,53101.0,323011.0,269910.0,1.1967359490200438,0.7193347193347194,110.3970893970894,933.5578034682081,-1999.3333333333333,14800.0,13662.0,0.148,10,7,0.7,48.1,20.171514568817088,0.4193662072519145,27,0.034481459859513,3.5879054054054054,134.0615054330427,1.1372768861996594,2012-01-10 22:30:00,2021-05-17 00:30:00,TF_U,5,0,4,139,37,115,22,3,-1,2500,1000,322,294,41584.0,225367.0,183783.0,1.226266847314496,0.7551020408163265,141.4421768707483,1015.1666666666666,-2552.5416666666665,22213.0,19243.0,0.22213,5,5,1.0,58.8,12.302845199383759,0.2092320612140095,38,0.12591381300500193,1.8720569036150003,157.04650827241244,1.1893639490768462,True,False,False
707,72602.0,277475.0,204873.0,1.3543756375901168,0.8132956152758133,102.69024045261669,482.5652173913044,-1552.0681818181818,12814.0,12349.0,0.12814,10,10,1.0,70.7,16.10620998248812,0.22781060795598473,30,0.02659706344177846,5.665834243795849,124.78303627999229,1.1369104488811694,2012-01-10 10:30:00,2021-05-14 12:00:00,TF_U,5,0,28,78,37,7,21,15,-1,2500,500,184,313,16013.0,131427.0,115414.0,1.1387439998613686,0.853035143769968,51.159744408945684,492.23595505617976,-2509.0,20119.0,16144.0,0.20119,5,3,0.6,62.6,19.734234213670415,0.3152433580458533,32,0.0447136701430088,0.7959143098563547,393.25841503778184,0.45202725121395676,False,False,False
564,55199.0,180145.0,124946.0,1.4417828501912826,0.1773049645390071,97.87056737588652,1801.45,-269.2801724137931,11663.0,10569.0,0.11663,10,9,0.9,56.4,17.53396703544295,0.31088594034473316,27,0.059801808003768185,4.732830318099975,119.16759361582638,1.135759596900293,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,2000,322,297,39887.0,109595.0,69708.0,1.5722011820737936,0.18518518518518517,134.2996632996633,1992.6363636363637,-288.0495867768595,12666.0,12506.0,0.12666,5,4,0.8,59.4,13.124023773218335,0.22094316116529183,39,0.05217238699325595,3.149139428390968,94.31147993080452,1.495528277129197,True,True,True
562,68362.0,351332.0,282970.0,1.24158744743259,0.5640569395017794,121.64056939501779,1108.3028391167193,-1154.9795918367347,18030.0,14944.0,0.1803,10,9,0.9,56.2,14.3024473430249,0.25449194560542526,19,0.08763640619057371,3.791569606211869,148.22357450045348,1.1353245473104996,2012-01-10 10:30:00,2021-04-27 21:30:00,TF_U,5,0,28,77,52,15,21,16,-1,3000,6000,92,228,16168.0,390121.0,373953.0,1.0432353798472,0.42105263157894735,70.91228070175438,4063.7604166666665,-2832.9772727272725,72440.0,71395.0,0.7244,5,3,0.6,45.6,14.235167719419396,0.31217473068902185,22,0.3705467590301831,0.22319160684704584,1021.5437902028699,0.33019590249695674,True,False,False
845,84530.0,293409.0,208879.0,1.4046840515322268,0.4366863905325444,100.03550295857988,795.1463414634146,-438.82142857142856,12225.0,10983.0,0.12225,10,9,0.9,84.5,19.25746608461248,0.2278990069184909,29,0.04768721164083757,6.914519427402863,122.20661303679167,1.1338854255553412,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,0,28,78,37,7,21,15,-1,500,3000,48,308,35013.0,162263.0,127250.0,1.2751512770137525,0.18831168831168832,113.67857142857143,2797.637931034483,-509.0,14438.0,12712.0,0.14438,5,5,1.0,61.6,18.74673304872078,0.3043300819597529,32,0.08542541341787337,2.425058872420003,127.00722588752748,1.185671922264967,True,True,True
919,76659.0,266997.0,190338.0,1.4027519465372127,0.529923830250272,83.41566920565832,548.2484599589322,-440.59722222222223,8506.0,7990.0,0.08506,10,8,0.8,91.9,22.64707486630448,0.2464317178052718,30,0.03249455380320641,9.012344227604045,101.97124929884293,1.1335074948971808,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1500,2500,24,314,52054.0,240037.0,187983.0,1.2769080182782486,0.4840764331210191,165.77707006369425,1579.1907894736842,-1160.388888888889,18961.0,17561.0,0.18961,5,4,0.8,62.8,19.29144888285999,0.30718867647866227,32,0.0478541514581012,2.7453193396972733,114.37649364121874,1.5088056008160127,True,True,True
638,61313.0,201725.0,140412.0,1.4366649574110475,0.15673981191222572,96.10188087774294,2017.25,-260.9888475836431,11319.0,9913.0,0.11319,10,8,0.8,63.8,15.708596372687154,0.24621624408600556,29,0.040627599367181515,5.416821273964131,117.78125356775888,1.1320544198509743,2012-01-10 10:30:00,2021-05-14 15:00:00,TF_U,5,0,28,78,37,7,21,15,-1,250,2500,322,312,56692.0,124550.0,67858.0,1.835450499572637,0.16025641025641027,181.7051282051282,2491.0,-259.0,8778.0,7252.0,0.08778,5,5,1.0,62.4,18.821264569629744,0.30162282964150233,32,0.04393918013123545,6.458418774208248,48.30903831228392,2.4305739733718377,True,True,True
558,73948.0,356134.0,282186.0,1.262054106156932,0.5716845878136201,132.52329749103941,1116.4075235109717,-1180.694560669456,21537.0,18589.0,0.21537,10,9,0.9,55.8,14.469277798148738,0.25930605373026416,19,0.21861307946124303,3.4335329897385893,162.5148212257262,1.131720223230025,2012-01-10 10:30:00,2021-04-27 21:30:00,TF_U,5,0,28,77,52,15,21,16,-1,4000,0,92,218,24248.0,423886.0,399638.0,1.0606749107942688,0.463302752293578,111.22935779816514,4196.891089108911,-3415.709401709402,62895.0,61045.0,0.62895,5,3,0.6,43.6,13.95134402127623,0.3199849546164273,20,0.7089656878917849,0.3855314412910406,565.453233256351,0.5558413044928814,True,False,False
624,83059.0,415768.0,332709.0,1.249644584306406,0.5657051282051282,133.1073717948718,1177.8130311614732,-1227.7084870848707,21767.0,19212.0,0.21767,10,8,0.8,62.4,13.380582946942186,0.2144324190215094,24,0.06008981567319616,3.8158221160472277,163.52963556026438,1.13068665581537,2012-01-10 10:30:00,2021-05-18 11:30:00,TF_U,5,0,28,78,37,7,21,15,-1,3000,5000,92,274,41249.0,475863.0,434614.0,1.0949095059063905,0.4489051094890511,150.54379562043795,3868.8048780487807,-2878.2384105960264,54701.0,52250.0,0.54701,5,4,0.8,54.8,16.32666530556684,0.2979318486417307,31,0.1269364105796504,0.7540812782216048,363.3560571165362,0.8066862894013075,True,False,False
681,67371.0,192809.0,125438.0,1.537086050479121,0.2922173274596182,98.9295154185022,968.8894472361809,-260.2448132780083,12073.0,11397.0,0.12073,10,7,0.7,68.1,15.629779269074788,0.22951217722576783,27,0.15341912692404744,5.580303155802203,122.03638063855368,1.1283861020641714,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,0,48,284,45939.0,118755.0,72816.0,1.6308915622940012,0.1056338028169014,161.75704225352112,3958.5,-286.6771653543307,18504.0,16017.0,0.18504,5,4,0.8,56.8,13.555810562264433,0.23865863665958512,37,0.2289122532053375,2.4826523994811933,114.39378306014498,1.490286729735236,True,True,True
623,69313.0,303147.0,233834.0,1.296419682338753,0.637239165329053,111.25682182985554,763.5944584382871,-1034.6637168141592,15276.0,13601.0,0.15276,10,10,1.0,62.3,16.309812997088592,0.26179475115712025,28,0.026416400963744174,4.537378894998691,137.30394009781713,1.1281355157701352,2012-01-10 22:30:00,2021-05-17 00:30:00,TF_U,5,0,4,139,37,115,22,3,-1,1750,1000,92,295,27075.0,201583.0,174508.0,1.1551504802072112,0.6711864406779661,91.77966101694915,1018.0959595959596,-1799.0515463917525,20755.0,20310.0,0.20755,5,4,0.8,59.0,12.328828005937952,0.20896318654132123,38,0.1933887349953832,1.3045049385690195,226.13942751615883,0.7984073520300319,True,False,False
518,67173.0,331101.0,263928.0,1.254512594343912,0.7162162162162162,129.67760617760618,892.455525606469,-1795.4285714285713,20800.0,18270.0,0.208,10,8,0.8,51.8,18.258148865643527,0.3524739163251646,27,0.027257975674750273,3.229471153846154,160.39777886948625,1.1268672686737042,2012-01-10 22:30:00,2021-05-17 00:30:00,TF_U,5,0,4,139,37,115,22,3,-1,3000,1000,184,294,42029.0,234286.0,192257.0,1.2186084251808778,0.7857142857142857,142.95578231292518,1014.2251082251082,-3051.6984126984125,21713.0,18743.0,0.21713,5,5,1.0,58.8,12.302845199383759,0.2092320612140095,38,0.12458064669632872,1.93566066411827,151.88612624616334,1.2158535224086804,True,False,False
620,82200.0,409140.0,326940.0,1.251422279317306,0.5645161290322581,132.58064516129033,1168.9714285714285,-1210.888888888889,21767.0,19212.0,0.21767,10,8,0.8,62.0,13.572030061858838,0.21890371067514255,23,0.12154501216545012,3.7763587081361694,164.17931873479318,1.12621235234275,2012-01-10 10:30:00,2021-05-18 11:30:00,TF_U,5,0,28,78,37,7,21,15,-1,3000,10000,92,266,42621.0,487527.0,444906.0,1.095797764022063,0.40225563909774437,160.22932330827066,4556.327102803738,-2798.1509433962265,73000.0,69234.0,0.73,5,4,0.8,53.2,15.967466924969658,0.30014035573251235,30,0.23441495976161986,0.5838493150684931,455.5970061706671,0.7432244965113717,True,False,False
670,71260.0,235289.0,164029.0,1.4344353742326053,0.43134328358208956,106.35820895522389,814.1487889273357,-430.5223097112861,14057.0,13208.0,0.14057,10,7,0.7,67.0,15.543487382180357,0.23199234898776652,27,0.046323323042380016,5.0693604609802945,132.1665731125456,1.124253219386245,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,500,2000,48,295,37515.0,153574.0,116059.0,1.3232407654727336,0.2677966101694915,127.16949152542372,1943.9746835443038,-537.3101851851852,18702.0,18542.0,0.18702,5,4,0.8,59.0,12.884098726725126,0.21837455469025638,39,0.05547114487538318,2.005935194096888,147.06357457017194,1.1654089672710444,True,True,True
575,56535.0,185366.0,128831.0,1.438830716209608,0.16695652173913045,98.32173913043478,1930.8958333333333,-268.9582463465553,12015.0,11165.0,0.12015,10,9,0.9,57.5,15.422386326376342,0.2682154143717625,27,0.07059343769346423,4.705368289637953,122.20084903157337,1.1241573678192598,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,4000,184,290,58110.0,131703.0,73593.0,1.789613142554319,0.11379310344827587,200.3793103448276,3991.0,-286.3540856031128,13859.0,13256.0,0.13859,5,4,0.8,58.0,13.311649033834989,0.2295111902385343,39,0.06868008948545862,4.192943213796089,69.1638272242299,2.1331744688446705,True,True,True
708,73298.0,275511.0,202213.0,1.3624791680060135,0.806497175141243,103.52824858757062,482.5061295971979,-1476.007299270073,13323.0,12858.0,0.13323,10,9,0.9,70.8,16.240689640529432,0.2293882717588903,30,0.026344511446424187,5.501613750656759,128.68951403858225,1.1240802051721424,2012-01-10 10:30:00,2021-05-14 12:00:00,TF_U,5,0,28,78,37,7,21,15,-1,2250,500,184,314,11504.0,128972.0,117468.0,1.097933054108353,0.8343949044585988,36.63694267515923,492.25954198473283,-2259.0,18369.0,14144.0,0.18369,5,3,0.6,62.8,19.973983077994234,0.3180570553820738,32,0.06223922114047288,0.6262725243616963,501.3791724617525,0.33877855779791255,False,False,False
919,75944.0,262398.0,186454.0,1.4073068960708808,0.5255712731229597,82.63764961915125,543.2670807453416,-427.6467889908257,8506.0,7375.0,0.08506,10,8,0.8,91.9,22.64707486630448,0.2464317178052718,30,0.03280048456757611,8.928285915824125,102.93129147793111,1.1229352482092319,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,1250,2500,24,314,44734.0,225851.0,181117.0,1.2469895150648476,0.44904458598726116,142.46496815286625,1601.7801418439717,-1046.9190751445087,14711.0,13311.0,0.14711,5,5,1.0,62.8,19.79292802998081,0.31517401321625493,31,0.055684714087718516,3.0408537828835565,103.26047301828586,1.4720631275900977,True,True,True
681,67026.0,192464.0,125438.0,1.5343356877501235,0.2922173274596182,98.42290748898678,967.1557788944724,-260.2448132780083,12073.0,11397.0,0.12073,10,7,0.7,68.1,15.629779269074788,0.22951217722576783,27,0.14906155820129502,5.551726994119109,122.66453316623401,1.1226077522517575,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,10000,48,284,50244.0,123060.0,72816.0,1.690013183915623,0.1056338028169014,176.91549295774647,4102.0,-286.6771653543307,18504.0,16017.0,0.18504,5,4,0.8,56.8,13.555810562264433,0.23865863665958512,37,0.19884961388424488,2.7153047989623866,104.59230952949606,1.6299433259064673,True,True,True
