n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
368,40373.0,143920.0,103547.0,1.389900238539021,0.43478260869565216,109.70923913043478,899.5,-497.82211538461536,12938.0,11095.0,0.12938,10,6,0.6,36.8,9.019977827023746,0.2451080931256453,14,0.09885319396626459,3.1204977585407327,117.92990364847795,1.2087850404532545,2012-01-11 12:30:00,2021-04-14 19:00:00,MAC,5,16,30,5,2.0,0.5,1,1500,4000,0,141,-20039.0,108655.0,128694.0,0.8442895550686124,0.28368794326241137,-142.12056737588654,2716.375,-1274.1980198019803,44873.0,42838.0,0.44873,5,2,0.4,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False
541,42456.0,154875.0,112419.0,1.377658580844875,0.4066543438077634,78.47689463955638,703.9772727272727,-350.21495327102804,6629.0,5642.0,0.06629,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.0940032033163746,6.404585910393725,84.47072263048804,1.2079730548570287,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5,40,2,2.0,0.5,1,2000,4000,1000,191,24671.0,97874.0,73203.0,1.3370217067606518,0.41361256544502617,129.1675392670157,1238.9113924050632,-653.5982142857143,13435.0,12066.0,0.13435,5,2,0.4,38.2,15.315351775261318,0.4009254391429664,20,0.16176887844027402,1.836323036844064,104.01220055936119,1.3966063027371372,True,False,False
412,39382.0,131872.0,92490.0,1.425797383500919,0.4174757281553398,95.5873786407767,766.6976744186046,-385.375,9914.0,9054.0,0.09914,10,7,0.7,41.2,10.225458424931373,0.24819073846920808,15,0.1521253364481235,3.972362315916885,103.71662180691686,1.2031382706775113,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16,30,5,1.6,0.5,1,3000,6000,1000,153,-16452.0,63191.0,79643.0,0.7934281732230076,0.3660130718954248,-107.52941176470588,1128.4107142857142,-821.0618556701031,20205.0,18977.0,0.20205,5,1,0.2,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False
541,58416.0,187652.0,129236.0,1.4520102757745519,0.4195933456561922,107.97781885397413,826.6607929515418,-411.5796178343949,12653.0,11868.0,0.12653,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.11505409476855656,4.616770726309966,117.18147425362913,1.2030321771953862,2012-01-11 11:00:00,2021-05-12 13:00:00,MAC,5,5,40,2,2.0,0.5,1,3000,0,2000,191,78626.0,184645.0,106019.0,1.7416217847744273,0.418848167539267,411.6544502617801,2308.0625,-955.1261261261261,14416.0,11457.0,0.14416,5,4,0.8,38.2,15.315351775261318,0.4009254391429664,20,0.10831022816879912,5.454078801331853,35.0196627069926,4.296846852925205,True,True,True
412,48822.0,166013.0,117191.0,1.416601957488203,0.4320388349514563,118.5,932.6573033707865,-500.8162393162393,15243.0,13400.0,0.15243,10,6,0.6,41.2,10.225458424931373,0.24819073846920808,15,0.12271107287698169,3.2029128124384965,128.63291139240508,1.2028807436109692,2012-01-11 12:30:00,2021-04-29 17:00:00,MAC,5,16,30,5,1.6,0.5,1,1500,6000,4000,153,-9332.0,123695.0,133027.0,0.9298488276815985,0.29411764705882354,-60.99346405228758,2748.777777777778,-1231.7314814814815,40590.0,38753.0,0.4059,5,2,0.4,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False
541,65951.0,210129.0,144178.0,1.4574276241867692,0.41404805914972276,121.90573012939002,938.0758928571429,-454.82018927444796,16148.0,15363.0,0.16148,10,8,0.8,54.1,14.01748907615055,0.25910331009520426,19,0.1421661536595351,4.084159028981917,132.4630104168246,1.2022760520366194,2012-01-11 11:00:00,2021-05-12 13:00:00,MAC,5,5,40,2,2.0,0.5,1,3000,0,4000,191,43126.0,207581.0,164455.0,1.2622358699948315,0.34554973821989526,225.79057591623035,3145.1666666666665,-1315.64,36824.0,34799.0,0.36824,5,4,0.8,38.2,15.315351775261318,0.4009254391429664,20,0.2754950609840931,1.171138388007821,163.0891805407411,1.4746188370196256,True,False,False
541,52151.0,184519.0,132368.0,1.39398495104557,0.4048059149722736,96.39741219963031,842.5525114155251,-411.0807453416149,10108.0,9323.0,0.10108,10,8,0.8,54.1,14.01748907615055,0.25910331009520426,19,0.07652777511457115,5.159378709932726,104.8575866234588,1.2016339934006892,2012-01-11 11:00:00,2021-05-12 12:00:00,MAC,5,5,40,2,2.0,0.5,1,1000,4000,4000,191,30231.0,149043.0,118812.0,1.2544439955560045,0.2774869109947644,158.27748691099475,2812.132075471698,-860.9565217391304,22243.0,21888.0,0.22243,5,3,0.6,38.2,15.315351775261318,0.4009254391429664,20,0.13201680394297244,1.3591242188553703,140.53167278621285,1.3300314550484758,True,False,False
368,34453.0,118297.0,83844.0,1.4109178951385908,0.41304347826086957,93.62228260869566,778.2697368421053,-388.1666666666667,9570.0,8760.0,0.0957,10,7,0.7,36.8,9.019977827023746,0.2451080931256453,14,0.11583896903027313,3.6001044932079416,102.21925521725248,1.1993962967089873,2012-01-11 12:30:00,2021-04-13 17:30:00,MAC,5,16,30,5,2.0,0.5,1,3000,4000,1000,141,-18074.0,55761.0,73835.0,0.7552109433195638,0.3617021276595745,-128.18439716312056,1093.3529411764705,-820.3888888888889,22864.0,21636.0,0.22864,5,1,0.2,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False
541,41051.0,151960.0,110909.0,1.370132270600222,0.4066543438077634,75.87985212569316,690.7272727272727,-345.5109034267913,6289.0,5275.0,0.06289,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.04850064553847653,6.5274288440133565,82.88102604077854,1.1991544556526261,2012-01-11 11:00:00,2021-05-12 11:00:00,MAC,5,5,40,2,2.0,0.5,1,1500,2000,1000,191,18586.0,90823.0,72237.0,1.2572919694893199,0.4083769633507853,97.30890052356021,1164.3974358974358,-639.2654867256637,9232.0,8257.0,0.09232,5,3,0.6,38.2,15.315351775261318,0.4009254391429664,20,0.10712364145055418,2.013214904679376,94.87313031313892,1.2692410645022056,True,True,True
412,39142.0,131632.0,92490.0,1.4232025083792843,0.4174757281553398,95.00485436893204,765.3023255813954,-385.375,9914.0,9054.0,0.09914,10,7,0.7,41.2,10.225458424931373,0.24819073846920808,15,0.1469265750344898,3.9481541254791206,104.35256246487148,1.1958061599425918,2012-01-11 12:30:00,2021-04-29 16:00:00,MAC,5,16,30,5,1.6,0.5,1,3000,0,1000,153,-16457.0,63186.0,79643.0,0.7933653930665595,0.3660130718954248,-107.56209150326798,1128.3214285714287,-821.0618556701031,20205.0,18977.0,0.20205,5,1,0.2,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False
541,61726.0,205647.0,143921.0,1.4288880705386984,0.41035120147874304,114.09611829944546,926.3378378378378,-451.16300940438873,14313.0,13528.0,0.14313,10,8,0.8,54.1,14.01748907615055,0.25910331009520426,19,0.09705796584907495,4.31258296653392,125.44686193824322,1.1952120988073633,2012-01-11 11:00:00,2021-05-12 13:00:00,MAC,5,5,40,2,2.0,0.5,1,1500,6000,4000,191,51641.0,192226.0,140585.0,1.367329373688516,0.3193717277486911,270.3717277486911,3151.245901639344,-1081.423076923077,23322.0,20853.0,0.23322,5,4,0.8,38.2,15.315351775261318,0.4009254391429664,20,0.11601247071125656,2.214261212588972,86.25901899653375,2.2187983169569687,True,True,True
412,48402.0,165593.0,117191.0,1.4130180645271395,0.4320388349514563,117.48058252427184,930.2977528089888,-500.8162393162393,15243.0,13400.0,0.15243,10,6,0.6,41.2,10.225458424931373,0.24819073846920808,15,0.20559067807115408,3.1753591812635307,129.74910127680675,1.1925327465539743,2012-01-11 12:30:00,2021-04-29 17:00:00,MAC,5,16,30,5,1.6,0.5,1,1500,0,4000,153,-10012.0,123015.0,133027.0,0.9247370834492246,0.29411764705882354,-65.43790849673202,2733.6666666666665,-1231.7314814814815,40590.0,38753.0,0.4059,5,2,0.4,30.6,11.271202242884296,0.3683399425779182,18,0.0,0.0,0.0,0.0,False,False,False
541,57486.0,186722.0,129236.0,1.4448141384753475,0.4195933456561922,106.25878003696857,822.5638766519824,-411.5796178343949,12653.0,11868.0,0.12653,10,9,0.9,54.1,14.01748907615055,0.25910331009520426,19,0.06942559927634555,4.543270370663084,119.0772188010994,1.1838795490662484,2012-01-11 11:00:00,2021-05-12 13:00:00,MAC,5,5,40,2,2.0,0.5,1,3000,4000,2000,191,52671.0,158690.0,106019.0,1.4968071760722135,0.418848167539267,275.76439790575915,1983.625,-955.1261261261261,13207.0,11787.0,0.13207,5,4,0.8,38.2,15.315351775261318,0.4009254391429664,20,0.07577224658730611,3.988112364655107,47.89233164359894,3.0072916931581983,True,True,True
541,51046.0,184519.0,133473.0,1.3824443895019967,0.4048059149722736,94.35489833641405,842.5525114155251,-414.5124223602484,10108.0,9323.0,0.10108,10,8,0.8,54.1,14.01748907615055,0.25910331009520426,19,0.07818438271363085,5.050059358923625,107.1274536692395,1.1761732052526621,2012-01-11 11:00:00,2021-05-12 12:00:00,MAC,5,5,40,2,2.0,0.5,1,1000,4000,0,191,31186.0,150490.0,119304.0,1.2613994501441694,0.2879581151832461,163.27748691099475,2736.181818181818,-877.2352941176471,22858.0,22503.0,0.22858,5,3,0.6,38.2,15.315351775261318,0.4009254391429664,20,0.12797409093824152,1.364336337387348,139.99480536138012,1.3534637861553358,True,False,False
368,39278.0,143920.0,104642.0,1.375355975612087,0.43478260869565216,106.7336956521739,899.5,-503.08653846153845,12938.0,11213.0,0.12938,10,6,0.6,36.8,9.019977827023746,0.2451080931256453,14,0.10160904323030705,3.0358633482763953,121.21757726971842,1.1760002679742136,2012-01-11 12:30:00,2021-04-14 19:00:00,MAC,5,16,30,5,2.0,0.5,1,1500,4000,4000,141,-21234.0,104664.0,125898.0,0.8313396559119287,0.2765957446808511,-150.59574468085106,2683.6923076923076,-1234.2941176470588,47673.0,45638.0,0.47673,5,2,0.4,28.2,10.57166022912201,0.37488156840858194,17,0.0,0.0,0.0,0.0,False,False,False
