n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
1831,231316.0,939743.0,708427.0,1.3265205871600039,0.5778263244128892,126.33315128345167,888.2258979206049,-916.4644243208279,24854.0,23049.0,0.24854,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.02157654464023241,9.306992838174942,196.7337927337495,1.0042888231336093,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,4000,5000,700,54940.0,976998.0,922058.0,1.0595841042537455,0.5114285714285715,78.48571428571428,2729.04469273743,-2696.0760233918127,77514.0,75455.0,0.77514,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.09084455769930834,0.7087751889981164,987.6192209683292,0.3532970309746969,True,False,False
1831,186456.0,837156.0,650700.0,1.286546795758414,0.57400327689787,101.83287820862917,796.5328258801142,-834.2307692307693,16308.0,14539.0,0.16308,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.013788775904234779,11.433406916850625,160.1447419230274,0.9993718551612732,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2250,2500,700,-24345.0,699936.0,724281.0,0.9663873551839687,0.48714285714285716,-34.77857142857143,2052.598240469208,-2017.4958217270196,73133.0,70168.0,0.73133,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,211096.0,877088.0,665992.0,1.3169647683455656,0.5614418350628072,115.29000546149645,853.1984435797665,-829.3798256537982,20998.0,19123.0,0.20998,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.04398946450903854,10.053147918849414,182.13200629097662,0.9971078630299746,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,3000,0,700,42010.0,883475.0,841465.0,1.0499248334749514,0.4857142857142857,60.01428571428571,2598.455882352941,-2337.402777777778,76290.0,72832.0,0.7629,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.3241133063556296,0.5506619478306463,1271.1973339681028,0.27230792514042834,True,False,False
1831,187796.0,795826.0,608030.0,1.3088597602092003,0.557618787547788,102.56471873293282,779.4573947110675,-750.6543209876543,16676.0,14189.0,0.16676,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.015926856802061812,11.261453585991845,162.59002321668194,0.9953859289251163,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2000,3000,700,-2590.0,699985.0,702575.0,0.9963135608298046,0.45,-3.7,2222.1746031746034,-1824.8701298701299,67732.0,66822.0,0.67732,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1955,246885.0,1055243.0,808358.0,1.3054154223747398,0.569309462915601,126.28388746803068,948.1069182389937,-960.0451306413302,25371.0,24736.0,0.25371,10,10,1.0,195.5,34.37804531965132,0.17584677912865126,93,0.01819065556838204,9.730992077568878,200.90448994471112,0.9936160472126657,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,3000,4500,936,48226.0,1172291.0,1124065.0,1.0429032128924929,0.47115384615384615,51.52350427350427,2658.2562358276646,-2270.838383838384,61279.0,58964.0,0.61279,5,3,0.6,187.2,57.64512121593639,0.30793333982872007,98,0.0931240409737486,0.7869906493252175,1189.3406875959026,0.26084889738870937,False,False,False
2008,234583.0,996251.0,761668.0,1.3079858941165967,0.5607569721115537,116.824203187251,884.7699822380107,-863.5691609977324,21801.0,19416.0,0.21801,10,10,1.0,200.8,34.87922017476882,0.17370129569107975,99,0.012750284547473602,10.760194486491445,186.6137273374456,0.9915944037389813,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,2000,3000,1026,-40684.0,987895.0,1028579.0,0.9604464022695388,0.4337231968810916,-39.653021442495124,2219.9887640449438,-1770.3597246127367,99870.0,99835.0,0.9987,5,2,0.4,205.2,65.70966443378022,0.32022253622699914,101,0.0,0.0,0.0,0.0,False,False,False
1831,193811.0,858553.0,664742.0,1.2915582286059855,0.5750955761878754,105.84980884762425,815.3399810066477,-854.4241645244216,17976.0,16423.0,0.17976,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.01543256058737636,10.78165331553182,169.82553105860865,0.9894252637578831,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2500,3000,700,1925.0,777624.0,775699.0,1.0024816326951562,0.48428571428571426,2.75,2293.8761061946902,-2148.750692520776,79813.0,78618.0,0.79813,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,1.5537662337662337,0.024118877877037575,29022.909090909092,0.01219931156541787,False,False,False
1944,233414.0,957363.0,723949.0,1.3224177393711436,0.5468106995884774,120.06893004115226,900.623706491063,-821.7355278093077,23138.0,21638.0,0.23138,10,10,1.0,194.4,38.17905184783928,0.1963942996288029,80,0.042803773552571825,10.087907338577232,192.7059730778788,0.9892525517152018,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,8,1,2,41,2,7,14,14,3,1,152,153,104,141,4,2,2000,10000,836,58096.0,971712.0,913616.0,1.0635890790003677,0.40311004784689,69.49282296650718,2883.418397626113,-1830.8937875751503,47833.0,45641.0,0.47833,5,3,0.6,167.2,50.92111546303753,0.3045521259751049,86,0.17197397411181492,1.2145589864737734,688.3156843844671,0.398213144256854,True,False,False
1831,215821.0,894583.0,678762.0,1.3179627026851828,0.5641725832878208,117.87056253413435,866.0048402710552,-850.578947368421,22394.0,21191.0,0.22394,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.043026396875188236,9.63744753058855,189.98806418281816,0.987140490698113,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,4000,0,700,21460.0,927049.0,905589.0,1.0236972843088863,0.5128571428571429,30.65714285714286,2582.309192200557,-2655.6862170087975,81506.0,76866.0,0.81506,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.6344827586206897,0.26329349986504064,2658.630009319664,0.13457870177074796,False,False,False
1831,235931.0,942497.0,706566.0,1.3339121893779209,0.5800109229929,128.85363189513927,887.4736346516007,-918.8114434330299,26798.0,25503.0,0.26798,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.02115449008396523,8.804052541234421,207.972407186847,0.9864723566242893,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,5000,5000,700,59585.0,1001759.0,942174.0,1.063242033849374,0.5271428571428571,85.12142857142857,2714.7940379403794,-2846.4471299093657,67745.0,60960.0,0.67745,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.08376269195267265,0.8795483061480552,795.8630527817404,0.40986395557504857,True,False,False
2103,247603.0,1009882.0,762279.0,1.324819390275739,0.5240133143128863,117.73799334284355,916.4083484573503,-761.5174825174826,22401.0,19777.0,0.22401,10,9,0.9,210.3,38.013287150679304,0.1807574282010428,104,0.02015726788447636,11.053211910182581,190.26143867400637,0.9858761799812424,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1250,5000,1057,25732.0,900695.0,874963.0,1.029409243590872,0.3122043519394513,24.344370860927153,2729.378787878788,-1203.525447042641,55868.0,51412.0,0.55868,5,3,0.6,211.4,66.4427573178597,0.3142987574165549,102,0.19396082698585418,0.4605856662132169,2294.904243743199,0.12907925203359397,False,False,False
1831,196816.0,834355.0,637539.0,1.3087120944757888,0.559803386127799,107.49098853085745,814.0048780487805,-790.9913151364764,18736.0,16334.0,0.18736,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.02027782294122429,10.50469684030743,174.30298349727664,0.9841766680508265,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2500,4000,700,24865.0,809551.0,784686.0,1.0316878343694165,0.47285714285714286,35.52142857142857,2445.773413897281,-2126.520325203252,76501.0,74478.0,0.76501,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.16050673637643273,0.32502843100090195,2153.6577518600443,0.16095197658626514,False,False,False
2022,233382.0,1006226.0,772844.0,1.3019781482420774,0.549455984174085,115.42136498516321,905.6939693969397,-848.3468715697036,21638.0,20657.0,0.21638,10,9,0.9,202.2,34.7154144437309,0.17168849873259595,101,0.017100718992895766,10.78574729642296,187.46962490680514,0.9833703164988368,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1750,4000,1023,19653.0,1012138.0,992485.0,1.0198018106067095,0.3890518084066471,19.211143695014663,2543.0603015075376,-1587.976,47082.0,46141.0,0.47082,5,3,0.6,204.6,64.30116639688583,0.3142774506201654,102,0.2030733221391136,0.41742067031986746,2450.7650740344984,0.11095968519444611,False,False,False
1831,207776.0,873768.0,665992.0,1.311979723480162,0.5614418350628072,113.47678864008738,849.9688715953307,-829.3798256537982,20998.0,19123.0,0.20998,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.03605324965347297,9.895037622630726,185.0422474202988,0.9814259074019213,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,3000,7500,700,55760.0,895851.0,840091.0,1.066373761890081,0.48714285714285716,79.65714285714286,2627.1290322580644,-2340.08635097493,67915.0,64457.0,0.67915,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.13434361549497847,0.8210262828535669,852.5914634146342,0.3830728030412831,True,False,False
1831,193241.0,803716.0,610475.0,1.3165420369384495,0.5494265428727472,105.53850354997269,798.9224652087476,-739.969696969697,18163.0,16868.0,0.18163,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.020652967020456322,10.639266640973407,172.09832799457672,0.9814238041314016,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1750,4000,700,11075.0,698525.0,687450.0,1.0161102625645502,0.4,15.821428571428571,2494.7321428571427,-1636.7857142857142,50501.0,49231.0,0.50501,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.3603611738148984,0.21930258806756303,3191.936794582393,0.08823383440344686,False,False,False
1831,206946.0,904278.0,697332.0,1.296768253858994,0.5750955761878754,113.02348443473512,858.7635327635328,-896.3136246786632,20976.0,18696.0,0.20976,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.019285224164757957,9.865846681922196,185.58974805021597,0.9780178966467139,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,3000,4000,700,50675.0,894244.0,843569.0,1.0600721458469906,0.49142857142857144,72.39285714285714,2599.546511627907,-2369.575842696629,57468.0,52880.0,0.57468,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.07875678342377898,0.8817950859608826,793.8352244696597,0.3784618629206063,True,False,False
1995,217020.0,999064.0,782044.0,1.277503567574203,0.5634085213032581,108.78195488721805,888.846975088968,-897.8691159586682,19621.0,17560.0,0.19621,10,10,1.0,199.5,34.63885102020562,0.17362832591581764,98,0.013782139894940558,11.060598338514856,180.36998894111142,0.9732753791610382,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,2250,3000,1014,-47931.0,1020919.0,1068850.0,0.955156476586986,0.4526627218934911,-47.26923076923077,2224.2244008714597,-1925.855855855856,102018.0,99678.0,1.02018,5,1,0.2,202.8,63.98249760676743,0.31549555032922794,101,0.0,0.0,0.0,0.0,False,False,False
1831,227246.0,900795.0,673549.0,1.337385995673663,0.5652648825778264,124.11032222829056,870.3333333333334,-846.1670854271357,25608.0,24313.0,0.25608,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.043965570351073284,8.874023742580444,206.33255590857485,0.9719849032935064,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,5000,10000,700,55405.0,967273.0,911868.0,1.0607598906859326,0.5257142857142857,79.15,2628.459239130435,-2746.590361445783,64820.0,61408.0,0.6482,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.18032668531720963,0.8547516198704104,818.9513581806696,0.38961516521581874,True,False,False
1831,212206.0,890968.0,678762.0,1.3126368299934292,0.5641725832878208,115.89623156744948,862.5053242981606,-850.578947368421,22394.0,21191.0,0.22394,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.035300604129949203,9.476020362597124,193.22457423447028,0.9706058954832189,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,4000,7500,700,41580.0,945795.0,904215.0,1.0459846386091802,0.5142857142857142,59.4,2627.2083333333335,-2659.455882352941,82846.0,78206.0,0.82846,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.18015873015873016,0.5018950824421216,1394.7138047138048,0.25863668173278054,True,False,False
1831,191401.0,787904.0,596503.0,1.3208718145591891,0.5182960131075914,104.53358820316767,830.2465753424658,-676.3072562358277,18448.0,17153.0,0.18448,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.05219930930350416,10.37516261925412,176.4791615508801,0.9645409270112132,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1000,10000,700,70330.0,592768.0,522438.0,1.1346188447241587,0.24714285714285714,100.47142857142858,3426.4046242774566,-991.3434535104365,36866.0,32335.0,0.36866,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.14205886534906867,1.9077198502685402,366.93018626475185,0.6557963799569752,True,False,False
1831,190686.0,787189.0,596503.0,1.3196731617443667,0.5182960131075914,104.14309120699072,829.4931506849315,-676.3072562358277,18448.0,17153.0,0.18448,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.048645417073093986,10.336405030355595,177.14089130822398,0.9609377757068156,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1000,0,700,66125.0,588563.0,522438.0,1.126570042761055,0.24714285714285714,94.46428571428571,3402.098265895954,-991.3434535104365,36866.0,32236.0,0.36866,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.25120604914933836,1.7936581131666034,390.2638941398866,0.6165866006633723,True,False,False
1831,178886.0,766170.0,587284.0,1.304598797174791,0.5270344074276352,97.6985253959585,793.958549222798,-678.1570438799076,16260.0,14951.0,0.1626,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.027900450566282438,11.001599015990159,166.43035229140347,0.9602121237796636,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1250,5000,700,14085.0,608855.0,594770.0,1.023681423071103,0.30714285714285716,20.12142857142857,2831.8837209302324,-1226.3298969072166,50530.0,46065.0,0.5053,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.354348597799077,0.278745299821888,2511.253106141285,0.1121821112662465,False,False,False
1831,209301.0,909642.0,700341.0,1.2988558430821557,0.5745494265428728,114.30966684871655,864.6787072243346,-899.0256739409499,22389.0,20133.0,0.22389,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.021457135895194004,9.348385367814553,195.86270013043418,0.9574256489405711,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,3000,4500,700,65255.0,921984.0,856729.0,1.0761676095941657,0.48428571428571426,93.22142857142858,2719.716814159292,-2373.2105263157896,53068.0,48113.0,0.53068,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.06882231246647766,1.229648752543906,569.2682553061068,0.5071528153705642,True,False,False
1831,184531.0,798007.0,613476.0,1.3007957931524623,0.5390496996176952,100.7815401419989,808.5177304964539,-726.8672985781991,17422.0,15544.0,0.17422,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.021627802374668756,10.59183790609574,172.86895968699028,0.9569107493996185,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1250,4000,700,8685.0,602225.0,593540.0,1.0146325437207264,0.30714285714285716,12.407142857142857,2801.046511627907,-1223.7938144329896,41683.0,40488.0,0.41683,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.4595279217040875,0.20835832353717343,3359.5970063327577,0.07616084354293019,False,False,False
1831,186396.0,821191.0,634795.0,1.2936318023928985,0.5630802839978154,101.800109229929,796.4995150339477,-793.49375,17807.0,17202.0,0.17807,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.016046481684156313,10.467568933565452,174.9212268503616,0.9560757693224882,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1750,3000,700,-11215.0,668897.0,680112.0,0.9835100689298233,0.41,-16.021428571428572,2330.651567944251,-1646.7602905569008,51525.0,49265.0,0.51525,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,222676.0,896225.0,673549.0,1.3306010401618888,0.5652648825778264,121.61441835062807,865.9178743961353,-846.1670854271357,25608.0,24313.0,0.25608,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.04170184483285132,8.695563886285536,210.56713790439923,0.9524379321342722,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,5000,0,700,56335.0,968203.0,911868.0,1.0617797751428935,0.5257142857142857,80.47857142857143,2630.9864130434785,-2746.590361445783,68865.0,65453.0,0.68865,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.3050678973994852,0.8180498075945691,855.6936185319961,0.3843442867594689,True,False,False
1831,187246.0,802344.0,615098.0,1.304416531999779,0.5565264882577826,102.26433642818132,787.3837095191365,-757.5098522167488,18183.0,17363.0,0.18183,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.015973638956239385,10.297860639058461,177.80392104504236,0.9504535174534228,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1500,3000,700,-19220.0,616372.0,635592.0,0.9697604752734459,0.3742857142857143,-27.457142857142856,2352.5648854961833,-1451.123287671233,52961.0,51536.0,0.52961,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,217356.0,921774.0,704418.0,1.3085611100227421,0.5783724740578918,118.70890223921354,870.4192634560907,-912.458549222798,24609.0,23524.0,0.24609,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.018361581920903956,8.83237839814702,207.30542980179982,0.9483655132021822,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,4000,4000,700,51990.0,947843.0,895853.0,1.0580340747868233,0.5257142857142857,74.27142857142857,2575.6603260869565,-2698.352409638554,70074.0,67230.0,0.70074,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.07676476245431814,0.7419299597568285,943.4852856318523,0.35162744903956744,True,False,False
1831,220441.0,928868.0,708427.0,1.3111696759157965,0.5778263244128892,120.39377389404697,877.9470699432892,-916.4644243208279,25464.0,23964.0,0.25464,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.020372798163680986,8.656966698083568,211.50595397407923,0.9455405583175728,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,4000,4500,700,56955.0,972907.0,915952.0,1.0621812060020612,0.5171428571428571,81.36428571428571,2687.5883977900553,-2709.9171597633135,68709.0,66650.0,0.68709,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.07885172504608902,0.8289307077675414,844.4614169080853,0.389015091079829,True,False,False
1831,175676.0,762960.0,587284.0,1.2991329578193855,0.5270344074276352,95.94538503549973,790.6321243523316,-678.1570438799076,16260.0,14951.0,0.1626,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.02556410665088003,10.804182041820418,169.4714132835447,0.9429817037505237,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,1250,4500,700,19185.0,608700.0,589515.0,1.0325437011780871,0.3142857142857143,27.40714285714286,2766.818181818182,-1228.15625,41175.0,36710.0,0.41175,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.23408913213448007,0.46593806921675773,1502.3455824863174,0.16927249929630217,False,False,False
1831,225056.0,931622.0,706566.0,1.318520845894085,0.5800109229929,122.91425450573458,877.2335216572504,-918.8114434330299,26798.0,25503.0,0.26798,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.019955033413905872,8.39823867452795,218.02190565903595,0.9410019145107512,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,5000,4500,700,62140.0,997208.0,935068.0,1.066455059952859,0.5328571428571428,88.77142857142857,2673.4798927613942,-2859.5351681957186,55590.0,49912.0,0.5559,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.072272288381075,1.1178269472926785,626.2149983907306,0.47186125544881274,True,False,False
1831,186526.0,783029.0,596503.0,1.3126991817308546,0.5182960131075914,101.87110868377935,825.1095890410959,-676.3072562358277,18448.0,17153.0,0.18448,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.040160621039426136,10.110906331309627,181.09157972615077,0.939973986299411,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1000,7500,700,58660.0,581098.0,522438.0,1.1122812659109789,0.24714285714285714,83.8,3358.9479768786127,-991.3434535104365,36866.0,32236.0,0.36866,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.12770201159222638,1.5911680138881354,439.92840095465397,0.5469787522860253,True,False,False
1831,178686.0,790002.0,611316.0,1.2922972734232376,0.5581649371927908,97.58929546695795,772.9960861056751,-755.6440049443758,16935.0,14940.0,0.16935,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.014388368422819918,10.551284322409211,173.5333769853262,0.9398294055241134,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1500,2500,700,-28475.0,582219.0,610694.0,0.9533727202166715,0.3985714285714286,-40.67857142857143,2086.8064516129034,-1450.5795724465559,53460.0,52585.0,0.5346,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,172756.0,777974.0,605218.0,1.2854442531451478,0.5592572364827962,94.35062807209175,759.740234375,-749.9603469640645,15861.0,14293.0,0.15861,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.014419180809928454,10.891873147973016,168.10698904813725,0.9388991803702759,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2000,2500,700,-24105.0,653684.0,677789.0,0.9644358347509329,0.47,-34.43571428571428,1986.8814589665653,-1826.9245283018868,82342.0,81432.0,0.82342,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1831,219061.0,892610.0,673549.0,1.3252339473445882,0.5652648825778264,119.6400873839432,862.4251207729469,-846.1670854271357,25608.0,24313.0,0.25608,10,9,0.9,183.1,40.73929307192259,0.2224975044889273,66,0.034195954551471966,8.554397063417682,214.04197004487335,0.9369757219065629,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,5000,7500,700,64725.0,975219.0,910494.0,1.0710877831155394,0.5271428571428571,92.46428571428571,2642.869918699187,-2750.737160120846,67276.0,63278.0,0.67276,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.11573580533024334,0.9620815744098936,727.5890305137119,0.44676936423399916,True,False,False
2103,235098.0,997377.0,762279.0,1.308414635586183,0.5240133143128863,111.79172610556348,905.0607985480943,-761.5174825174826,22401.0,19777.0,0.22401,10,9,0.9,210.3,38.013287150679304,0.1807574282010428,104,0.019102672077176325,10.494977902772197,200.3815557767399,0.9360852580995793,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1250,4500,1061,19641.0,892101.0,872460.0,1.0225122068633519,0.3166823751178134,18.511781338360038,2655.0625,-1203.393103448276,39904.0,38324.0,0.39904,5,3,0.6,212.2,66.67953209193958,0.3142296517056531,103,0.22865434550175653,0.4922062951082598,2155.60022402118,0.11613936383733581,False,False,False
1831,177191.0,807704.0,630513.0,1.281026719512524,0.5647187329328236,96.77280174767887,781.1450676982591,-791.107904642409,16792.0,16187.0,0.16792,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.014509766297385308,10.552108146736542,173.51982888521425,0.935926079526719,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1750,2500,700,-22945.0,630459.0,653404.0,0.9648839003128233,0.4342857142857143,-32.77857142857143,2073.878289473684,-1650.010101010101,59609.0,58734.0,0.59609,5,2,0.4,140.0,44.66318394382559,0.31902274245589707,63,0.0,0.0,0.0,0.0,False,False,False
1958,231223.0,1040879.0,809656.0,1.285581777940261,0.5689479060265578,118.09141981613892,934.3617594254937,-959.3080568720379,25371.0,24736.0,0.25371,10,10,1.0,195.8,33.84612237760775,0.172860686300346,95,0.017260393645960825,9.11367309132474,214.8420269609857,0.9291567762130218,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,3000,4000,939,35199.0,1150579.0,1115380.0,1.0315578547221576,0.47816826411075614,37.48562300319489,2562.5367483296213,-2276.285714285714,66498.0,64183.0,0.66498,5,4,0.8,187.8,57.30759112019978,0.3051522423865803,99,0.1133839029517884,0.529324190201209,1773.9601125031961,0.1821796604511294,False,False,False
