# Griglia grossa @BP 60m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 4/lato, orologio al minuto. Campione 2014-09-21 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;400;400;-1;2;1066;9125.63;7532.63;1.07;990;-9691.56;14631.13;0.92;0
20;400;400;21;0;1867;-8604.13;21949.25;0.97;1645;-23566.25;24774.5;0.89;0
20;400;400;21;1;1068;-12399.63;21984;0.91;974;-6597.63;14294.5;0.94;1
20;400;400;21;2;1052;3629;9395.5;1.03;974;-15229.5;19076;0.87;0
20;400;800;-1;0;1867;-9189;22478.19;0.97;1658;-17517.19;18297.94;0.92;0
20;400;800;-1;1;1080;-22319.88;24716.13;0.86;982;-15192.44;17252.19;0.88;1
20;400;800;-1;2;1063;12265.31;9546.31;1.09;989;-4004.88;13072.81;0.97;2
20;400;800;21;0;1848;-5822.13;20375;0.98;1642;-13102.88;13839.25;0.94;0
20;400;800;21;1;1068;-11789.63;17504.63;0.92;974;-3290.13;12131.63;0.97;1
20;400;800;21;2;1052;7024;11174.75;1.05;974;-10655.13;17543.5;0.91;1
20;400;1600;-1;0;1866;-6096.13;22190.88;0.98;1658;-15972.63;16729.06;0.93;0
20;400;1600;-1;1;1080;-21771.25;23758.13;0.87;982;-15672.63;16794.5;0.87;0
20;400;1600;-1;2;1062;13606.69;9450.44;1.09;989;-1391.31;12682.63;0.99;2
20;400;1600;21;0;1847;-4110.38;20297.5;0.98;1642;-11020.38;12938.63;0.95;0
20;400;1600;21;1;1068;-12174;16561.5;0.92;974;-3711.38;12273.75;0.97;1
20;400;1600;21;2;1052;7242.13;11647.25;1.05;974;-7501.38;17083.5;0.94;1
20;700;0;-1;0;1672;12713.06;15561;1.05;1498;-14278.44;14871.63;0.93;1
20;700;0;-1;1;1080;-15648.88;18770.25;0.91;982;-14634.5;15230.13;0.88;0
20;700;0;-1;2;1062;17854.5;11013.44;1.12;989;-4699.06;13553.44;0.96;1
20;700;0;21;0;1653;17961;14634;1.07;1488;-10544;11765.75;0.95;2
20;700;0;21;1;1068;-3432.75;12320.25;0.98;974;-1571.38;12516;0.99;2
20;700;0;21;2;1052;11287.13;13157.63;1.08;974;-11740.13;19000.38;0.91;1
20;700;200;-1;0;1789;-9419.75;18398.63;0.95;1577;-27918.94;29079.56;0.85;0
20;700;200;-1;1;1083;-17077.94;20358.56;0.87;985;-14742.63;15079.31;0.86;0
20;700;200;-1;2;1067;-2448.75;10214.56;0.98;991;-12180;14860.31;0.89;0
20;700;200;21;0;1758;-7477.75;17433.88;0.96;1554;-24419.5;25612.38;0.86;0
20;700;200;21;1;1068;-8536.5;13000.38;0.93;974;-6443.25;11462;0.93;1
20;700;200;21;2;1052;-9027.25;12111.5;0.92;974;-16523.88;18886.25;0.85;0
20;700;400;-1;0;1702;231.81;16180.06;1;1505;-24765;25758.25;0.88;0
20;700;400;-1;1;1082;-19050.75;24549.25;0.88;983;-15888.31;16641.88;0.87;0
20;700;400;-1;2;1066;10334.44;8602.69;1.07;990;-10759.69;14646.75;0.91;0
20;700;400;21;0;1678;6159.75;15497.25;1.03;1492;-22694.13;23547.88;0.89;0
20;700;400;21;1;1068;-6975.88;18117.75;0.95;974;-4227.63;13219.5;0.96;1
20;700;400;21;2;1052;4558.38;10689.13;1.03;974;-17354.5;20383.5;0.86;0
20;700;800;-1;0;1674;6032.19;17212.19;1.02;1498;-13544.88;14162.38;0.93;1
20;700;800;-1;1;1080;-16304.81;19975.94;0.9;982;-14225;15276.94;0.89;0
20;700;800;-1;2;1063;11898.56;11480.63;1.08;989;-5094.38;13113.19;0.96;1
20;700;800;21;0;1655;11302.5;15793.38;1.05;1488;-10365.88;11947;0.95;2
20;700;800;21;1;1068;-3060.25;13355.88;0.98;974;-1235.75;12226;0.99;1
20;700;800;21;2;1052;6060.88;13207.63;1.04;974;-12654.5;18871.63;0.9;1
20;700;1600;-1;0;1672;9674.25;15528.75;1.04;1498;-12192.13;12785.31;0.94;1
20;700;1600;-1;1;1080;-14870.44;18526.19;0.91;982;-14705.19;15300.81;0.88;0
20;700;1600;-1;2;1062;13204.75;11013.44;1.09;989;-2542.06;12963.31;0.98;1
20;700;1600;21;0;1653;12706.63;14938.38;1.05;1488;-8390.25;11114.5;0.96;2
20;700;1600;21;1;1068;-3669.63;12597.75;0.98;974;-1657;12516;0.99;2
20;700;1600;21;2;1052;6269.63;13157.63;1.04;974;-9500.75;18411.63;0.93;1
20;1200;0;-1;0;1592;19853.13;16035.81;1.08;1448;-7699.13;11939.75;0.96;1
20;1200;0;-1;1;1080;-11093.13;16954.25;0.93;982;-13905;14491.31;0.89;0
20;1200;0;-1;2;1062;19012.94;12412.63;1.13;989;-1858.06;12461.88;0.99;2
20;1200;0;21;0;1584;25053;13582.63;1.11;1448;-3107.75;11072;0.98;2
20;1200;0;21;1;1068;1101;10635.25;1.01;974;-841.38;11523.13;0.99;2
20;1200;0;21;2;1052;13044;14641.38;1.09;974;-8437;17589.25;0.93;1
20;1200;200;-1;0;1726;-3215.13;14383.75;0.98;1534;-22171.25;23401.88;0.87;1
20;1200;200;-1;1;1083;-12065.69;16204.81;0.91;985;-14651.63;14979;0.86;0
20;1200;200;-1;2;1067;-821.38;9485.38;0.99;991;-8792.94;13181.81;0.92;1
20;1200;200;21;0;1707;-1227.88;14907.25;0.99;1520;-18306.25;19480.25;0.89;1
