# Griglia grossa @FCE 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed FTMO, spread peggiore fra FTMO, swap peggiore fra FTMO, commissione 0/lato, orologio al minuto. Campione 2022-01-01 -> 2025-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
1;2200;5000;21;2;678;-27448.46;33025.46;0.83;372;-19215.64;24821.87;0.79;1
1;3300;0;-1;0;764;-33972.3;34460.85;0.77;420;-16418.26;17544.65;0.81;1
1;3300;0;-1;1;618;-33086.22;33566.02;0.72;339;-391.54;5589.8;0.99;2
1;3300;0;-1;2;595;-11209.81;25926.89;0.9;322;-11944.26;15496.81;0.81;1
1;3300;0;21;0;767;-33144.83;39201.15;0.83;424;-33698.62;37823.1;0.73;1
1;3300;0;21;1;697;-10066.71;17318.8;0.93;389;-2076.84;9379.3;0.98;2
1;3300;0;21;2;678;-23816.51;31661.49;0.85;372;-21058.43;26664.67;0.77;1
1;3300;700;-1;0;789;-37270.84;37949.47;0.77;434;-20252.26;22368.32;0.77;0
1;3300;700;-1;1;635;-32019.44;32499.24;0.75;348;-8956.48;10997.7;0.86;1
1;3300;700;-1;2;616;-13553.87;26299.84;0.89;334;-19291.64;21761.38;0.73;0
1;3300;700;21;0;845;-26263.48;35511.81;0.87;461;-39166.4;43210.57;0.68;1
1;3300;700;21;1;717;1814.05;12851.62;1.01;399;-8145.23;14858.66;0.91;1
1;3300;700;21;2;695;-20517.72;25833.57;0.87;376;-23332.66;29097.48;0.75;0
1;3300;1250;-1;0;767;-24494.08;35275.8;0.84;423;-20577.8;21704.19;0.77;0
1;3300;1250;-1;1;619;-29989.28;33848.09;0.75;340;-3001.16;4900.3;0.95;1
1;3300;1250;-1;2;598;-6738.45;24393.17;0.94;328;-17361.47;19734.96;0.75;0
1;3300;1250;21;0;776;-33911.82;40392.09;0.83;432;-39430.36;40889.8;0.68;0
1;3300;1250;21;1;697;-5514.84;15202.23;0.96;391;-3541.18;10823.7;0.96;2
1;3300;1250;21;2;682;-25069.57;33150.24;0.84;375;-24894.14;29020.27;0.74;1
1;3300;2500;-1;0;764;-33972.3;34460.85;0.77;420;-12042.12;13168.51;0.86;1
1;3300;2500;-1;1;618;-33086.22;33566.02;0.72;339;607.16;4514.41;1.01;2
1;3300;2500;-1;2;595;-11209.81;25926.89;0.9;323;-12494.21;16046.77;0.81;1
1;3300;2500;21;0;767;-33298.73;39201.15;0.83;425;-30472.17;37823.1;0.75;1
1;3300;2500;21;1;697;-9284.51;16536.6;0.94;389;650.16;8532.3;1.01;2
1;3300;2500;21;2;678;-22045.76;31661.49;0.86;372;-19465.89;25637.67;0.79;1
1;3300;5000;-1;0;764;-33972.3;34460.85;0.77;420;-16418.26;17544.65;0.81;1
1;3300;5000;-1;1;618;-33086.22;33566.02;0.72;339;-681.97;5589.8;0.99;1
1;3300;5000;-1;2;595;-11209.81;25926.89;0.9;322;-11944.26;15496.81;0.81;1
1;3300;5000;21;0;767;-33144.83;39201.15;0.83;424;-33698.62;37823.1;0.73;1
1;3300;5000;21;1;697;-10066.71;17318.8;0.93;389;-2076.84;9379.3;0.98;2
1;3300;5000;21;2;678;-23816.51;31661.49;0.85;372;-21058.43;26664.67;0.77;1
20;300;0;-1;0;357;-9830.21;12186.36;0.83;193;-2124.26;6851.03;0.93;1
20;300;0;-1;1;198;-3474.19;8140.1;0.88;114;1846.26;3441.44;1.11;2
20;300;0;-1;2;159;-6356.02;8201.14;0.77;79;-3970.52;6908.49;0.73;1
20;300;0;21;0;398;-5403.04;7116.55;0.91;226;-4847.02;11889.7;0.88;2
20;300;0;21;1;221;1227.48;4884.1;1.04;134;1210.72;3684.94;1.06;2
20;300;0;21;2;177;-6630.52;8621.78;0.79;92;-6057.74;8605;0.67;1
20;300;700;-1;0;370;-11862.51;14060.94;0.8;201;-2616.97;6787.65;0.92;1
20;300;700;-1;1;203;-5397.2;8262.32;0.82;120;2213.61;3062.77;1.12;2
20;300;700;-1;2;167;-6465.31;8891.16;0.78;81;-4830.58;5970.35;0.67;0
20;300;700;21;0;402;-3164.35;7169.2;0.95;229;-6834.63;11207.04;0.82;2
20;300;700;21;1;221;1021.68;5748.9;1.03;137;651.66;4410.47;1.03;2
20;300;700;21;2;181;-4186.03;7431.89;0.87;92;-7486.29;8363.65;0.58;0
20;300;1250;-1;0;360;-8725.05;12779.45;0.85;196;-2158.16;7785.11;0.93;1
20;300;1250;-1;1;198;-3404.32;8137.73;0.89;115;2662.26;3441.44;1.16;3
20;300;1250;-1;2;162;-5320.73;9197.3;0.81;81;-4820.42;7274.25;0.67;1
20;300;1250;21;0;400;-3127.9;7616.83;0.95;227;-4511.72;12020.5;0.88;2
20;300;1250;21;1;221;1257.98;4844;1.04;135;1336.02;3954.84;1.06;2
20;300;1250;21;2;179;-4385.88;8212.54;0.86;92;-5847.74;8465.9;0.68;1
20;300;2500;-1;0;357;-8088.46;12186.36;0.86;194;-854.16;6851.03;0.97;1
20;300;2500;-1;1;198;-3474.19;8140.1;0.88;114;1846.26;3441.44;1.11;2
20;300;2500;-1;2;159;-4614.27;8201.14;0.84;80;-2700.42;6908.49;0.81;1
20;300;2500;21;0;398;-3661.29;7116.55;0.94;226;-3052.92;11889.7;0.92;2
