# Griglia grossa @CL 30m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2016-06-09 -> 2023-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;150;1200;-1;1;1503;3240;24730;1.02;847;-1600;13500;0.99;2
20;150;1200;-1;2;1483;-24235.6;36509.6;0.88;836;-6344.4;16916;0.94;2
20;150;1200;21;0;2904;-7360;44530;0.98;1653;-1670;20800;0.99;2
20;150;1200;21;1;1490;3850;23470;1.02;838;-30;12580;1;2
20;150;1200;21;2;1462;-10490;23680;0.95;830;-5080;16000;0.95;2
20;150;2500;-1;0;2919;-22289.2;55294.4;0.94;1657;-10650.4;29424;0.95;1
20;150;2500;-1;1;1503;2900;23920;1.01;847;20;11790;1;1
20;150;2500;-1;2;1483;-25871.6;41493.2;0.87;836;-10206.8;24573.6;0.91;1
20;150;2500;21;0;2889;-1280;40430;1;1643;-6230;20560;0.97;2
20;150;2500;21;1;1490;1200;24030;1.01;838;1650;10990;1.01;1
20;150;2500;21;2;1462;-2580;25130;0.99;830;-6240;15800;0.94;2
20;300;0;-1;0;2791;-53832.4;78325.6;0.92;1613;-42830;48560.4;0.89;0
20;300;0;-1;1;1503;-440;38610;1;847;1320;22110;1.01;3
20;300;0;-1;2;1480;-72339.6;81316.4;0.8;836;-47322.8;54282;0.77;0
20;300;0;21;0;2767;-1510;49280;1;1598;-18510;28340;0.95;1
20;300;0;21;1;1490;-3890;39320;0.99;838;-2520;21380;0.99;2
20;300;0;21;2;1462;-15543.2;37003.2;0.95;830;-19260;28600;0.9;0
20;300;300;-1;0;2923;-62196;70006;0.87;1670;-14996;20336;0.94;0
20;300;300;-1;1;1505;-17570;23900;0.92;847;-18020;24560;0.87;0
20;300;300;-1;2;1483;-45419.2;49816;0.81;836;-3886;9609.6;0.97;1
20;300;300;21;0;2886;-56630;63830;0.88;1654;-16270;19880;0.94;0
20;300;300;21;1;1491;-17850;23450;0.92;838;-19370;24780;0.86;0
20;300;300;21;2;1462;-39423.2;44323.2;0.83;830;-3510;9800;0.97;2
20;300;600;-1;0;2889;-57501.6;72970;0.9;1661;-16558;24898;0.95;1
20;300;600;-1;1;1503;-21960;37350;0.93;847;-15100;26440;0.91;1
20;300;600;-1;2;1483;-49694.4;55482.4;0.84;836;-17198.4;17798.4;0.9;1
20;300;600;21;0;2851;-47300;64010;0.92;1643;-16910;22750;0.95;1
20;300;600;21;1;1490;-23910;37300;0.92;838;-15770;25680;0.91;1
20;300;600;21;2;1462;-36443.2;44473.2;0.88;830;-15950;16250;0.91;1
20;300;1200;-1;0;2828;-52791.2;80208;0.92;1632;-10267.6;31227.6;0.97;2
20;300;1200;-1;1;1503;-5630;36300;0.98;847;510;22860;1;2
20;300;1200;-1;2;1482;-67939.6;74176.8;0.8;836;-23734;30594.8;0.88;1
20;300;1200;21;0;2800;-27560;57810;0.96;1616;-1860;24020;0.99;2
20;300;1200;21;1;1490;-5900;35070;0.98;838;1390;22330;1.01;3
20;300;1200;21;2;1462;-36913.2;48173.2;0.89;830;-15000;26970;0.92;1
20;300;2500;-1;0;2801;-56380;75281.6;0.91;1614;-22366.4;38520.4;0.94;2
20;300;2500;-1;1;1503;-1560;37340;1;847;-3420;25460;0.98;2
20;300;2500;-1;2;1481;-72230.8;79493.6;0.8;836;-24992.8;35740.8;0.88;1
20;300;2500;21;0;2775;-17570;47850;0.97;1599;-6870;22450;0.98;2
20;300;2500;21;1;1490;-5260;38330;0.98;838;-5710;24390;0.97;2
20;300;2500;21;2;1462;-25393.2;40163.2;0.92;830;-6720;22360;0.97;1
20;600;0;-1;0;2470;-103256.4;111412.4;0.88;1488;-89460.8;100062.4;0.85;0
20;600;0;-1;1;1499;-3160;38500;0.99;846;-19370;29250;0.94;0
20;600;0;-1;2;1479;-118414.4;124372.4;0.78;836;-77726.8;89571.2;0.77;0
20;600;0;21;0;2444;-17400;39140;0.98;1473;-43220;61370;0.92;1
20;600;0;21;1;1490;-11220;42710;0.98;838;-26230;33890;0.92;0
20;600;0;21;2;1462;-343.2;38290;1;830;-19770;37170;0.94;1
20;600;300;-1;0;2733;-90961.6;98475.2;0.84;1618;-33568.4;38218.4;0.9;0
20;600;300;-1;1;1504;-21280;26950;0.93;847;-15400;22550;0.91;1
20;600;300;-1;2;1483;-51262;57262.4;0.84;836;-16408.8;20758.8;0.91;1
20;600;300;21;0;2689;-77160;84230;0.86;1601;-33100;37600;0.9;0
20;600;300;21;1;1491;-22360;26990;0.93;838;-17460;23480;0.9;0
20;600;300;21;2;1462;-34403.2;43763.2;0.89;830;-14420;18920;0.92;1
20;600;600;-1;0;2627;-87030;99970.8;0.88;1574;-41344.4;51704.4;0.91;0
20;600;600;-1;1;1501;-25580;35600;0.94;847;-15800;30080;0.94;1
20;600;600;-1;2;1483;-77991.2;85368.4;0.82;836;-33538.4;36978.4;0.87;1
20;600;600;21;0;2583;-63390;77090;0.91;1553;-36050;44010;0.92;0
20;600;600;21;1;1490;-31860;39250;0.92;838;-18850;31730;0.93;1
20;600;600;21;2;1462;-37603.2;46563.2;0.91;830;-26290;29880;0.9;1
20;600;1200;-1;0;2520;-72218;100459.2;0.91;1516;-53966.4;64710;0.9;0
20;600;1200;-1;1;1499;-4570;31810;0.99;847;-11030;35360;0.96;1
20;600;1200;-1;2;1481;-95790.8;105745.6;0.81;836;-58865.2;64179.6;0.81;0
20;600;1200;21;0;2484;-25630;55760;0.97;1498;-28690;42050;0.95;1
20;600;1200;21;1;1490;-10130;34440;0.98;838;-10820;36800;0.96;1
20;600;1200;21;2;1462;-21683.2;37353.2;0.95;830;-32220;40040;0.89;0
