# Griglia grossa @FDAX 60m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 19.23/lato, orologio al minuto. Campione 2014-07-18 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
1;8000;9000;21;0;1693;389611.47;73183.02;1.22;1579;-49491.84;183686.7;0.98;2
1;8000;9000;21;1;1635;81633.15;106762.06;1.04;1443;227234.72;68274.8;1.11;3
1;8000;9000;21;2;1635;-109490.35;137945.25;0.94;1443;-386177.53;400290.09;0.84;0
1;8000;18000;-1;0;1675;220384.25;80825.56;1.11;1543;-208156.98;328918;0.92;1
1;8000;18000;-1;1;1637;-70134.07;219745.52;0.96;1443;192058.12;88749.79;1.09;3
1;8000;18000;-1;2;1637;-184923.9;214177.92;0.91;1443;-432066.91;443726.62;0.83;0
1;8000;18000;21;0;1671;315698.34;68822.64;1.17;1535;-126547.1;262389.82;0.95;1
1;8000;18000;21;1;1635;73553.15;103786.45;1.04;1443;245187.22;69509.8;1.12;3
1;8000;18000;21;2;1635;-136898.85;165353.75;0.93;1443;-354107.53;367360.09;0.85;0
20;500;0;-1;0;2024;177297.01;58098.19;1.21;1827;-16287.32;69650.92;0.98;1
20;500;0;-1;1;1075;93721;27653.52;1.21;995;5088.1;50470.93;1.01;1
20;500;0;-1;2;958;87007.2;57094.54;1.21;829;6190.16;47773.67;1.02;2
20;500;0;21;0;1955;204440.45;47116.88;1.25;1768;-79540.78;111011.42;0.9;1
20;500;0;21;1;1040;114586.85;22529.84;1.28;962;-69067.02;94330.22;0.84;1
20;500;0;21;2;930;82408.83;57961.3;1.21;809;-2854.14;49743.4;0.99;2
20;500;2500;-1;0;2038;145344.85;26314.7;1.18;1837;-39212.85;79005.99;0.95;1
20;500;2500;-1;1;1081;85546.79;18604.26;1.2;1000;-45044.05;56044.07;0.9;1
20;500;2500;-1;2;964;59075.94;33935.93;1.15;834;13244.86;29358.71;1.04;3
20;500;2500;21;0;1957;131841.28;27785.64;1.17;1768;-39377.28;97215.4;0.95;1
20;500;2500;21;1;1040;88309.1;17925.12;1.22;962;-59781.02;76061.44;0.86;0
20;500;2500;21;2;930;37636.83;28977.24;1.1;809;17033.36;32908.6;1.05;3
20;500;4500;-1;0;2029;169018.11;36894.8;1.2;1832;-17379.67;69366.09;0.98;1
20;500;4500;-1;1;1077;112285.33;24629.51;1.26;997;-23012.52;45244.89;0.95;1
20;500;4500;-1;2;960;62266.28;52062.93;1.15;832;25252.66;27865.4;1.07;2
20;500;4500;21;0;1956;171272.74;37299.38;1.21;1768;-26018.28;87900.64;0.97;1
20;500;4500;21;1;1040;125955.6;23799.84;1.31;962;-58464.52;73378.22;0.87;1
20;500;4500;21;2;930;38745.83;54379.76;1.1;809;34073.36;38317.84;1.09;3
20;500;9000;-1;0;2025;166864.38;55147.41;1.2;1828;-47201.26;85882.13;0.94;2
20;500;9000;-1;1;1076;96496.99;27653.52;1.22;995;-18457.65;53334.38;0.96;1
20;500;9000;-1;2;958;73798.57;57094.54;1.18;830;-6653.43;46515.42;0.98;2
20;500;9000;21;0;1955;193240.2;47116.88;1.24;1768;-93088.28;129953.92;0.88;1
20;500;9000;21;1;1040;120606.85;22529.84;1.29;962;-74389.52;93260.22;0.83;1
20;500;9000;21;2;930;65188.58;57961.3;1.16;809;-12571.64;47369.72;0.97;2
20;500;18000;-1;0;2024;171959.89;58098.19;1.2;1828;-32254.06;72576.31;0.96;1
20;500;18000;-1;1;1075;93721;27653.52;1.21;995;-14033.05;50470.93;0.97;1
20;500;18000;-1;2;958;81670.07;57094.54;1.2;830;9344.58;47773.67;1.02;2
20;500;18000;21;0;1955;194832.95;47116.88;1.24;1768;-81170.78;118023.92;0.9;1
20;500;18000;21;1;1040;114586.85;22529.84;1.28;962;-76079.52;94330.22;0.83;1
20;500;18000;21;2;930;72801.33;57961.3;1.18;809;2528.36;49743.4;1.01;2
20;1000;0;-1;0;1987;173377.33;117339.38;1.13;1814;45301.24;55147.22;1.03;2
20;1000;0;-1;1;1070;84874.95;79991.82;1.13;992;101696.73;41782.6;1.14;3
20;1000;0;-1;2;951;79941.92;78762.48;1.12;825;-38044;77622.53;0.94;1
20;1000;0;21;0;1932;235509.03;83549.38;1.19;1763;-9789.48;73472.6;0.99;2
20;1000;0;21;1;1040;126343.35;49060.34;1.2;962;45369.48;48134.88;1.07;2
20;1000;0;21;2;930;83246.33;75237.98;1.13;809;-43236.64;75966.68;0.93;1
20;1000;2500;-1;0;2005;127382.63;83799.43;1.1;1829;28949.81;65336.78;1.02;3
20;1000;2500;-1;1;1078;63964.22;66905.12;1.1;998;9604.12;44242.16;1.01;2
20;1000;2500;-1;2;962;60176.11;51537.79;1.1;831;25197.24;46550.25;1.04;3
20;1000;2500;21;0;1935;152029.4;63572.72;1.13;1763;17561.52;70420.1;1.02;2
20;1000;2500;21;1;1040;83593.6;51839.12;1.14;962;-9372.02;43744.56;0.99;1
20;1000;2500;21;2;930;48624.33;55635.62;1.08;809;27055.86;46065.32;1.05;1
20;1000;4500;-1;0;1995;144329.28;89492.34;1.11;1821;81136.64;64231.42;1.06;3
20;1000;4500;-1;1;1073;67052.02;72781.58;1.1;995;70276.8;33130.88;1.1;3
20;1000;4500;-1;2;955;59645.45;59322.92;1.09;828;20195.25;43038.11;1.03;3
20;1000;4500;21;0;1933;188618.82;69094.26;1.16;1763;65505.52;55299.82;1.05;3
20;1000;4500;21;1;1040;113349.6;49592.84;1.18;962;40069.48;35094.88;1.06;2
20;1000;4500;21;2;930;48558.33;63519.06;1.08;809;30453.36;49333.74;1.05;3
20;1000;9000;-1;0;1988;173805.62;98942.65;1.14;1815;13457.28;59413.58;1.01;2
20;1000;9000;-1;1;1071;84507.49;79991.82;1.13;992;74359.83;35838.78;1.11;3
20;1000;9000;-1;2;951;80737.67;64086.11;1.13;826;-47906.46;75819.54;0.92;0
20;1000;9000;21;0;1932;233671.28;73229.26;1.19;1763;-27546.98;81032.2;0.98;1
