# Griglia grossa @NQ 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2014-07-17 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
1;10000;0;21;0;1676;59494.22;39397.98;1.07;1503;83678.22;115016.34;1.04;2
1;10000;0;21;1;1638;64270.08;41198.68;1.09;1431;229596.18;101622.38;1.11;3
1;10000;0;21;2;1600;-134010.2;147448.7;0.84;1410;-149795.9;234483.1;0.93;0
1;10000;1500;-1;0;1813;-36181.96;65003.44;0.96;2083;93694.88;86454.6;1.05;3
1;10000;1500;-1;1;1642;-68841.48;111871.6;0.91;1474;22471.96;96293.88;1.02;3
1;10000;1500;-1;2;1591;-116491.1;137510.5;0.85;1448;-123765;155505.5;0.92;0
1;10000;1500;21;0;1834;14686.62;49074.58;1.02;2122;65191.24;117238.52;1.03;2
1;10000;1500;21;1;1660;67134.7;32039.56;1.1;1499;111387.08;72826.22;1.08;3
1;10000;1500;21;2;1619;-84698.2;100052.9;0.88;1460;-67045;118022.9;0.95;1
1;10000;3000;-1;0;1697;-8892.16;68517.84;0.99;1745;147426.3;89600.68;1.06;2
1;10000;3000;-1;1;1628;-76157.64;123088.38;0.91;1440;-37385.34;140369.84;0.98;2
1;10000;3000;-1;2;1576;-147410.3;172532;0.83;1424;-75838.1;173636.2;0.96;2
1;10000;3000;21;0;1713;18065.72;50345.26;1.02;1780;39233.66;133099.88;1.02;2
1;10000;3000;21;1;1644;58865.44;41213.56;1.08;1465;68936.62;109925.36;1.04;2
1;10000;3000;21;2;1607;-128811.2;142915.7;0.84;1443;-72188.3;153598.4;0.96;1
1;10000;6000;-1;0;1666;-21246.98;87934.12;0.98;1541;158986.98;123782.08;1.07;3
1;10000;6000;-1;1;1625;-81491.76;122533.98;0.9;1410;33965.5;122716;1.02;2
1;10000;6000;-1;2;1570;-143944.9;163609.2;0.84;1395;-115390.9;251616.3;0.95;1
1;10000;6000;21;0;1684;39841.78;37649.98;1.05;1574;156363.68;114400.14;1.07;2
1;10000;6000;21;1;1640;48183.64;41723.9;1.06;1439;204838.2;95661.6;1.1;3
1;10000;6000;21;2;1600;-125476.2;144956.7;0.85;1419;-92499;199946.5;0.96;0
1;10000;12000;-1;0;1663;10696.44;87934.12;1.01;1490;87197.08;182342.9;1.04;2
1;10000;12000;-1;1;1625;-79514.34;121887.56;0.91;1405;4008.22;128307.9;1;3
1;10000;12000;-1;2;1570;-149564.5;169032.2;0.83;1389;-73263;213232.3;0.97;2
1;10000;12000;21;0;1676;59092.22;39397.98;1.07;1509;94600.6;133997.44;1.04;2
1;10000;12000;21;1;1638;63062.08;41198.68;1.08;1431;211522.96;102390.38;1.1;3
1;10000;12000;21;2;1600;-135088.2;147850.7;0.84;1412;-128869;232082.6;0.94;0
20;500;0;-1;0;1119;-9522.36;35352.8;0.97;1040;59945.18;32093.66;1.14;3
20;500;0;-1;1;718;2381.14;21173.58;1.01;607;61003.18;22951.3;1.25;4
20;500;0;-1;2;406;-13599.7;17723.5;0.9;436;4105.3;31656;1.02;2
20;500;0;21;0;1153;19483.24;12385.42;1.07;1051;58365.6;36779.34;1.14;2
20;500;0;21;1;743;21119.64;6533.56;1.13;616;55424;22401.56;1.23;3
20;500;0;21;2;415;-2756.4;13174.2;0.98;438;9379;30992;1.05;3
20;500;1500;-1;0;1145;8586.02;32599.26;1.03;1060;69658.6;15763.96;1.19;4
20;500;1500;-1;1;731;-4908.68;27057.34;0.97;619;12611.3;17766.22;1.06;3
20;500;1500;-1;2;419;8144.5;16323;1.06;444;57547.3;7843.1;1.38;4
20;500;1500;21;0;1168;51416.06;10613.52;1.18;1063;65006.32;15358.18;1.18;4
20;500;1500;21;1;750;28438.76;5744;1.18;622;11885.92;17080.18;1.05;3
20;500;1500;21;2;423;17711.3;13010.6;1.14;444;53620.4;7843.1;1.36;4
20;500;3000;-1;0;1124;4391.66;31852.8;1.01;1052;90682.14;17689.74;1.22;3
20;500;3000;-1;1;720;1988.16;21806.8;1.01;612;27401.94;28301.1;1.11;3
20;500;3000;-1;2;409;1625.3;14523;1.01;443;65280.2;13500;1.37;4
20;500;3000;21;0;1158;38693.2;12385.42;1.13;1058;85818.24;15824.98;1.21;4
20;500;3000;21;1;744;28453.2;5939.56;1.17;618;24981.74;22459.92;1.1;3
20;500;3000;21;2;419;9550;12382.6;1.07;443;62836.5;11950;1.37;4
20;500;6000;-1;0;1120;-5472.8;35352.8;0.98;1043;87481.2;28325.12;1.21;3
20;500;6000;-1;1;719;6430.7;21173.58;1.04;609;57531.2;22951.3;1.24;4
