n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_choice,p_level_shift,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
164,29259.0,55957.0,26698.0,2.095924788373661,0.5914634146341463,178.40853658536585,576.8762886597938,-398.4776119402985,5231.0,5036.0,0.05231,10,8,0.8,16.4,7.017121917139534,0.4278732876304594,6,0.05095867938070337,5.593385585930032,29.32034587648245,3.7155800772098746,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1250,1500,12,151,8951.0,89535.0,80584.0,1.1110766405241734,0.4966887417218543,59.27814569536424,1193.8,-1060.3157894736842,9982.0,9572.0,0.09982,5,2,0.4,30.2,18.29098138427788,0.6056616352409895,14,0.1665735671991956,0.8967140853536365,168.39258183443192,0.8936946986690512,False,False,False
140,33845.0,72866.0,39021.0,1.8673534763332564,0.6142857142857143,241.75,847.2790697674419,-722.6111111111111,9640.0,9036.0,0.0964,10,8,0.8,14.0,5.882176467941097,0.4201554619957926,5,0.1326931599940907,3.5108921161825726,39.87590486039297,3.70878211926271,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,4500,24,113,-39372.0,68066.0,107438.0,0.6335374820826896,0.36283185840707965,-348.42477876106193,1660.1463414634147,-1492.1944444444443,52334.0,48669.0,0.52334,5,1,0.2,22.6,13.03226764611593,0.5766490108900854,11,0.0,0.0,0.0,0.0,False,False,False
163,32228.0,62445.0,30217.0,2.0665519409603865,0.5828220858895705,197.71779141104295,657.3157894736842,-444.36764705882354,6456.0,6036.0,0.06456,10,8,0.8,16.3,7.071774883294858,0.43385121983404035,6,0.18186049398038973,4.991945477075588,32.652600223408214,3.7065285047855685,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,0,12,140,-34190.0,64485.0,98675.0,0.6535089941727895,0.39285714285714285,-244.21428571428572,1172.4545454545455,-1160.8823529411766,42879.0,39824.0,0.42879,5,1,0.2,28.0,15.84929020492716,0.5660460787473985,14,0.0,0.0,0.0,0.0,False,False,False
187,41982.0,90548.0,48566.0,1.8644319070954989,0.6310160427807486,224.50267379679144,767.3559322033898,-703.8550724637681,8348.0,7493.0,0.08348,10,8,0.8,18.7,6.783067152844648,0.36273086378848385,9,0.04742508694202277,5.028988979396263,37.18441236720499,3.7011241412912566,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2500,2000,24,132,-35478.0,88753.0,124231.0,0.7144191063422173,0.4393939393939394,-268.77272727272725,1530.2241379310344,-1678.7972972972973,45679.0,45412.0,0.45679,5,1,0.2,26.4,12.435433245367852,0.4710391380821156,12,0.0,0.0,0.0,0.0,False,False,False
162,36262.0,87572.0,51310.0,1.7067238355096472,0.6604938271604939,223.8395061728395,818.4299065420561,-932.9090909090909,8302.0,7609.0,0.08302,10,8,0.8,16.2,5.7236352085016735,0.3533108153396095,7,0.041117423197837955,4.367863165502289,37.08907396172302,3.7004004847053333,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,1500,0,138,-9332.0,98792.0,108124.0,0.9136916873219637,0.5217391304347826,-67.6231884057971,1372.111111111111,-1638.2424242424242,24485.0,23478.0,0.24485,5,3,0.6,27.6,12.595237195067032,0.4563491737343127,12,0.0,0.0,0.0,0.0,False,False,False
214,41189.0,80434.0,39245.0,2.0495349726079755,0.602803738317757,192.47196261682242,623.5193798449612,-461.70588235294116,6180.0,5426.0,0.0618,10,8,0.8,21.4,8.138795979750322,0.3803175691472113,9,0.07261647527252421,6.664886731391586,32.10857267717109,3.687878393566392,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,3000,12,155,-20650.0,92668.0,113318.0,0.8177694629273372,0.4064516129032258,-133.2258064516129,1470.920634920635,-1231.7173913043478,33091.0,31922.0,0.33091,5,0,0.0,31.0,14.805404418657398,0.4775936909244322,14,0.0,0.0,0.0,0.0,False,False,False
214,41159.0,80404.0,39245.0,2.048770544018346,0.602803738317757,192.33177570093457,623.2868217054264,-461.70588235294116,6180.0,5426.0,0.0618,10,8,0.8,21.4,8.138795979750322,0.3803175691472113,9,0.12126144950071674,6.660032362459547,32.13197599552953,3.685192328068152,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,5000,12,155,-27340.0,88266.0,115606.0,0.7635070844073837,0.3935483870967742,-176.38709677419354,1446.983606557377,-1229.8510638297873,46287.0,44173.0,0.46287,5,1,0.2,31.0,14.805404418657398,0.4775936909244322,14,0.0,0.0,0.0,0.0,False,False,False
231,34456.0,75347.0,40891.0,1.8426304076691693,0.5281385281385281,149.16017316017317,617.5983606557377,-375.1467889908257,3725.0,3239.0,0.03725,10,9,0.9,23.1,8.993886812718959,0.38934574946835315,9,0.1303401439517065,9.24993288590604,24.973154167634082,3.681231206688706,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,4500,12,193,-8482.0,64253.0,72735.0,0.8833848903553997,0.22279792746113988,-43.94818652849741,1494.2558139534883,-484.9,27246.0,24837.0,0.27246,5,3,0.6,38.6,20.47046653107838,0.5303229671263828,16,0.0,0.0,0.0,0.0,False,False,False
185,28260.0,70570.0,42310.0,1.6679272039706925,0.5945945945945946,152.75675675675674,641.5454545454545,-564.1333333333333,3908.0,3368.0,0.03908,10,8,0.8,18.5,7.5,0.40540540540540543,7,0.035067232837933476,7.231320368474924,25.583156404812456,3.6806668206677298,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,1000,0,190,-12705.0,69973.0,82678.0,0.8463315513195772,0.38421052631578945,-66.86842105263158,958.5342465753424,-706.6495726495726,19026.0,18500.0,0.19026,5,2,0.4,38.0,20.48414020651099,0.5390563212239734,16,0.0,0.0,0.0,0.0,False,False,False
129,33804.0,76227.0,42423.0,1.79683190722014,0.6356589147286822,262.04651162790697,929.5975609756098,-902.6170212765958,11520.0,10036.0,0.1152,10,7,0.7,12.9,5.127377497317708,0.39747112382307814,5,0.14764524908294877,2.934375,43.96166134185304,3.67752384917867,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2500,5000,48,97,-42318.0,65287.0,107605.0,0.6067283118814182,0.38144329896907214,-436.2680412371134,1764.5135135135135,-1793.4166666666667,54854.0,51045.0,0.54854,5,1,0.2,19.4,10.091580649234292,0.5201845695481594,10,0.0,0.0,0.0,0.0,False,False,False
140,33395.0,72416.0,39021.0,1.8558212244688757,0.6142857142857143,238.53571428571428,842.046511627907,-722.6111111111111,9640.0,9036.0,0.0964,10,8,0.8,14.0,5.882176467941097,0.4201554619957926,5,0.12295253780506064,3.4642116182572615,40.41323551429855,3.6594704940989278,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,0,24,113,-39387.0,68051.0,107438.0,0.6333978666765949,0.36283185840707965,-348.5575221238938,1659.780487804878,-1492.1944444444443,50624.0,46561.0,0.50624,5,1,0.2,22.6,13.03226764611593,0.5766490108900854,11,0.0,0.0,0.0,0.0,False,False,False
168,45583.0,95695.0,50112.0,1.9096224457215836,0.6547619047619048,271.32738095238096,869.9545454545455,-864.0,12572.0,11757.0,0.12572,10,8,0.8,16.8,6.144916598294887,0.3657688451366004,7,0.0436785643770704,3.6257556474705694,46.33516881293465,3.644976991403533,2012-05-07 16:00:00,2021-05-04 16:00:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,4000,2000,48,118,-13852.0,99261.0,113113.0,0.8775383908127271,0.5169491525423728,-117.38983050847457,1627.2295081967213,-1984.438596491228,45234.0,40154.0,0.45234,5,3,0.6,23.6,10.403845442911962,0.44084090859796443,11,0.0,0.0,0.0,0.0,False,False,False
129,33474.0,75897.0,42423.0,1.7890531079838767,0.6356589147286822,259.48837209302326,925.5731707317074,-902.6170212765958,11520.0,10036.0,0.1152,10,7,0.7,12.9,5.127377497317708,0.39747112382307814,5,0.134163828643126,2.9057291666666667,44.39505287685965,3.6416232791210152,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2500,4500,48,97,-44288.0,63317.0,107605.0,0.5884206124250732,0.38144329896907214,-456.5773195876289,1711.2702702702702,-1793.4166666666667,55824.0,52015.0,0.55824,5,1,0.2,19.4,10.091580649234292,0.5201845695481594,10,0.0,0.0,0.0,0.0,False,False,False
214,40659.0,79904.0,39245.0,2.0360300675245253,0.602803738317757,189.99532710280374,619.4108527131783,-461.70588235294116,6180.0,5426.0,0.0618,10,8,0.8,21.4,8.138795979750322,0.3803175691472113,9,0.1104552497602007,6.579126213592233,32.5271157677267,3.6404245697641584,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,4500,12,155,-26835.0,88771.0,115606.0,0.7678753697904953,0.3935483870967742,-173.1290322580645,1455.2622950819673,-1229.8510638297873,44018.0,42933.0,0.44018,5,1,0.2,31.0,14.805404418657398,0.4775936909244322,14,0.0,0.0,0.0,0.0,False,False,False
140,33185.0,72206.0,39021.0,1.8504395069321646,0.6142857142857143,237.03571428571428,839.6046511627907,-722.6111111111111,9640.0,9036.0,0.0964,10,8,0.8,14.0,5.882176467941097,0.4201554619957926,5,0.09013108332077746,3.4424273858921164,40.668976947416006,3.636458402355829,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,3000,24,115,-27395.0,78625.0,106020.0,0.7416053574797208,0.391304347826087,-238.2173913043478,1747.2222222222222,-1514.5714285714287,36267.0,35004.0,0.36267,5,1,0.2,23.0,13.813037319865606,0.6005668399941567,11,0.0,0.0,0.0,0.0,False,False,False
231,34031.0,74922.0,40891.0,1.8322369225501944,0.5281385281385281,147.32034632034632,614.1147540983607,-375.1467889908257,3725.0,3239.0,0.03725,10,9,0.9,23.1,8.993886812718959,0.38934574946835315,9,0.1172754253474773,9.135838926174497,25.285034233492993,3.63582479669211,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,4000,12,193,-362.0,71864.0,72226.0,0.9949879544762273,0.22797927461139897,-1.8756476683937824,1633.2727272727273,-484.73825503355704,25151.0,22742.0,0.25151,5,3,0.6,38.6,20.47046653107838,0.5303229671263828,16,0.0,0.0,0.0,0.0,False,False,False
140,33160.0,72181.0,39021.0,1.8497988262730325,0.6142857142857143,236.85714285714286,839.3139534883721,-722.6111111111111,9640.0,9036.0,0.0964,10,8,0.8,14.0,5.882176467941097,0.4201554619957926,5,0.12035585042219542,3.4398340248962658,40.699638118214715,3.633718867624508,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,4000,24,113,-24252.0,78464.0,102716.0,0.7638926749484014,0.3893805309734513,-214.61946902654867,1783.2727272727273,-1488.6376811594203,36214.0,32549.0,0.36214,5,1,0.2,22.6,13.03226764611593,0.5766490108900854,11,0.0,0.0,0.0,0.0,False,False,False
158,40988.0,87572.0,46584.0,1.8798729177399967,0.6772151898734177,259.4177215189873,818.4299065420561,-913.4117647058823,11602.0,11160.0,0.11602,10,8,0.8,15.8,5.688585061331157,0.3600370291981745,7,0.03637650043915292,3.532839165661093,44.723236069093396,3.627743433582516,2012-05-07 16:00:00,2021-05-04 16:15:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,5000,1500,0,131,-22839.0,103265.0,126104.0,0.8188875848505995,0.5725190839694656,-174.34351145038167,1376.8666666666666,-2251.8571428571427,33948.0,32802.0,0.33948,5,2,0.4,26.2,11.754148203932091,0.44863161083710273,12,0.0,0.0,0.0,0.0,False,False,False
165,30690.0,59304.0,28614.0,2.072551897672468,0.5696969696969697,186.0,630.8936170212766,-403.01408450704224,5965.0,4036.0,0.05965,10,8,0.8,16.5,7.130918594402828,0.4321768845092623,6,0.08116650374714891,5.14501257334451,32.06989247311828,3.627530518744423,2012-03-06 10:00:00,2021-05-04 09:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1000,2500,12,156,-15184.0,75125.0,90309.0,0.8318661484458914,0.3525641025641026,-97.33333333333333,1365.909090909091,-894.1485148514852,23630.0,23630.0,0.2363,5,2,0.4,31.2,19.218740853656357,0.6159852837710371,15,0.0,0.0,0.0,0.0,False,False,False
172,22747.0,49833.0,27086.0,1.839806542125083,0.5406976744186046,132.25,535.8387096774194,-342.8607594936709,3027.0,2184.0,0.03027,10,9,0.9,17.2,7.372923436466705,0.42865833932945957,6,0.06554710511276213,7.514701024116286,22.888468809073725,3.620702358427515,2012-03-06 10:00:00,2021-05-04 09:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,500,1500,12,170,14640.0,68402.0,53762.0,1.2723112979427849,0.3352941176470588,86.11764705882354,1200.0350877192982,-475.7699115044248,8062.0,6342.0,0.08062,5,4,0.8,34.0,21.844907873461036,0.6424972903959129,16,0.10184426229508196,1.8159265690895559,93.61612021857923,1.4446881586064524,True,False,False
142,28997.0,66942.0,37945.0,1.7641850046119383,0.6126760563380281,204.20422535211267,769.448275862069,-689.9090909090909,7231.0,7036.0,0.07231,10,8,0.8,14.2,5.89576118919347,0.41519444994320215,5,0.0686622754078008,4.010095422486517,35.41062868572611,3.6171698154025673,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1750,2000,24,126,-11654.0,84214.0,95868.0,0.8784370175658197,0.42857142857142855,-92.4920634920635,1559.5185185185185,-1331.5,31141.0,29284.0,0.31141,5,1,0.2,25.2,15.118200951171406,0.5999286091734686,13,0.0,0.0,0.0,0.0,False,False,False
128,33068.0,79271.0,46203.0,1.7157111010107569,0.6328125,258.34375,978.6543209876543,-983.0425531914893,11596.0,11401.0,0.11596,10,7,0.7,12.8,5.173006862551025,0.4041411611367988,5,0.09044998185557034,2.8516729906864438,44.88593201887021,3.6136593521666347,2012-03-06 10:00:00,2021-05-04 16:15:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,5000,3000,48,97,-8683.0,90358.0,99041.0,0.9123292373865369,0.4948453608247423,-89.51546391752578,1882.4583333333333,-2021.2448979591836,22837.0,16401.0,0.22837,5,2,0.4,19.4,10.55651457631732,0.5441502358926453,10,0.0,0.0,0.0,0.0,False,False,False
132,28707.0,67306.0,38599.0,1.743723930671779,0.6515151515151515,217.47727272727272,782.6279069767442,-839.1086956521739,8231.0,8036.0,0.08231,10,7,0.7,13.2,5.211525688318153,0.39481255214531463,5,0.05193855157278712,3.4876685700400922,37.84763298150277,3.610696058798313,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2000,1500,48,127,11032.0,97617.0,86585.0,1.1274123693480396,0.5669291338582677,86.86614173228347,1355.7916666666667,-1574.2727272727273,16084.0,14514.0,0.16084,5,4,0.8,25.4,15.615377036754508,0.614778623494272,12,0.1351522842639594,0.6858990300920169,185.15844815083392,1.0317081343027474,False,False,False
163,31368.0,61585.0,30217.0,2.0380911407485853,0.5828220858895705,192.44171779141104,648.2631578947369,-444.36764705882354,6456.0,6036.0,0.06456,10,8,0.8,16.3,7.071774883294858,0.43385121983404035,6,0.09535195103289977,4.858736059479554,33.54781943381791,3.6076202723753785,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,3000,12,140,-20290.0,74838.0,95128.0,0.7867084349508031,0.4142857142857143,-144.92857142857142,1290.3103448275863,-1160.0975609756097,30001.0,27201.0,0.30001,5,1,0.2,28.0,15.84929020492716,0.5660460787473985,14,0.0,0.0,0.0,0.0,False,False,False
163,31358.0,61575.0,30217.0,2.037760201211239,0.5828220858895705,192.38036809815952,648.1578947368421,-444.36764705882354,6456.0,6036.0,0.06456,10,8,0.8,16.3,7.071774883294858,0.43385121983404035,6,0.15916193634798137,4.857187112763321,33.55851776261241,3.606470176649679,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,5000,12,140,-26405.0,70761.0,97166.0,0.7282485643126196,0.4,-188.60714285714286,1263.5892857142858,-1156.7380952380952,40471.0,36806.0,0.40471,5,2,0.4,28.0,15.84929020492716,0.5660460787473985,14,0.0,0.0,0.0,0.0,False,False,False
214,40234.0,79479.0,39245.0,2.0252006625047776,0.602803738317757,188.00934579439252,616.1162790697674,-461.70588235294116,6180.0,5426.0,0.0618,10,8,0.8,21.4,8.138795979750322,0.3803175691472113,9,0.09919471094099518,6.510355987055016,32.870706367748674,3.6023719752057635,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,4000,12,155,-20890.0,92957.0,113847.0,0.8165081205477527,0.4,-134.7741935483871,1499.3064516129032,-1224.1612903225807,39392.0,38160.0,0.39392,5,1,0.2,31.0,14.805404418657398,0.4775936909244322,14,0.0,0.0,0.0,0.0,False,False,False
140,32780.0,71777.0,38997.0,1.840577480318999,0.6214285714285714,234.14285714285714,825.0229885057471,-735.7924528301887,9640.0,9036.0,0.0964,10,8,0.8,14.0,5.882176467941097,0.4201554619957926,5,0.0759914582062233,3.400414937759336,41.17144600366077,3.592077939708425,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,2500,24,117,-23463.0,80298.0,103761.0,0.7738745771532657,0.41025641025641024,-200.53846153846155,1672.875,-1503.7826086956522,36053.0,35133.0,0.36053,5,1,0.2,23.4,14.03709371629327,0.5998757998415928,12,0.0,0.0,0.0,0.0,False,False,False
161,35626.0,87572.0,51946.0,1.6858275901898125,0.6645962732919255,221.27950310559007,818.4299065420561,-961.9629629629629,8647.0,7792.0,0.08647,10,8,0.8,16.1,5.57584074378026,0.34632551203604095,7,0.0418514568012126,4.120041632936278,39.07727502385898,3.5843615729835476,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2250,1500,0,135,-11475.0,98792.0,110267.0,0.8959344137411919,0.5333333333333333,-85.0,1372.111111111111,-1750.2698412698412,26036.0,25051.0,0.26036,5,3,0.6,27.0,12.312595177297109,0.4560220436035966,12,0.0,0.0,0.0,0.0,False,False,False
172,25117.0,52712.0,27595.0,1.9102011233919187,0.5348837209302325,146.02906976744185,572.9565217391304,-344.9375,3768.0,2693.0,0.03768,10,9,0.9,17.2,7.372923436466705,0.42865833932945957,6,0.09917585698929013,6.665870488322717,25.80308157821396,3.5833334716029857,2012-03-06 10:00:00,2021-05-04 09:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,500,2500,12,169,-2021.0,58358.0,60379.0,0.9665280975173487,0.25443786982248523,-11.958579881656805,1357.1627906976744,-479.1984126984127,11207.0,10197.0,0.11207,5,3,0.6,33.8,21.451340284467076,0.6346550380019845,16,0.0,0.0,0.0,0.0,False,False,False
129,32844.0,75267.0,42423.0,1.774202673078283,0.6356589147286822,254.6046511627907,917.890243902439,-902.6170212765958,11520.0,10036.0,0.1152,10,7,0.7,12.9,5.127377497317708,0.39747112382307814,5,0.13156132018024602,2.8510416666666667,45.24662038728535,3.5730858271927657,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2500,0,48,97,-46098.0,61507.0,107605.0,0.5715998327215278,0.38144329896907214,-475.2371134020619,1662.3513513513512,-1793.4166666666667,55909.0,51395.0,0.55909,5,1,0.2,19.4,10.091580649234292,0.5201845695481594,10,0.0,0.0,0.0,0.0,False,False,False
130,29605.0,70363.0,40758.0,1.7263604691103587,0.6384615384615384,227.73076923076923,847.7469879518072,-867.1914893617021,9231.0,9036.0,0.09231,10,7,0.7,13.0,5.253570214625479,0.4041207857404215,5,0.06725215335247424,3.207128155129455,40.534706975173115,3.5702669716511917,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,2000,48,112,-6113.0,88441.0,94554.0,0.9353491126763542,0.5,-54.580357142857146,1579.3035714285713,-1688.4642857142858,27356.0,24589.0,0.27356,5,2,0.4,22.4,13.499629624548962,0.6026620368102216,12,0.0,0.0,0.0,0.0,False,False,False
231,33241.0,74132.0,40891.0,1.8129172678584529,0.5281385281385281,143.9004329004329,607.639344262295,-375.1467889908257,3725.0,3239.0,0.03725,10,9,0.9,23.1,8.993886812718959,0.38934574946835315,9,0.0899792425017298,8.923758389261746,25.88595409283716,3.55142229340432,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,3000,12,193,-1792.0,69925.0,71717.0,0.9750128979182063,0.23316062176165803,-9.284974093264248,1553.888888888889,-484.5743243243243,22244.0,21205.0,0.22244,5,3,0.6,38.6,20.47046653107838,0.5303229671263828,16,0.0,0.0,0.0,0.0,False,False,False
140,34045.0,74366.0,40321.0,1.8443490984846607,0.6142857142857143,243.17857142857142,864.7209302325581,-746.6851851851852,10640.0,10036.0,0.1064,10,8,0.8,14.0,5.882176467941097,0.4201554619957926,5,0.17597297694228228,3.199718045112782,43.753855191658104,3.551058635854633,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2500,6000,24,109,-31026.0,71302.0,102328.0,0.6967985302165585,0.3853211009174312,-284.64220183486236,1697.6666666666667,-1527.2835820895523,45987.0,42322.0,0.45987,5,1,0.2,21.8,12.367699866992245,0.5673256819721213,11,0.0,0.0,0.0,0.0,False,False,False
167,23112.0,51308.0,28196.0,1.8196907362746488,0.5568862275449101,138.39520958083833,551.6989247311828,-381.02702702702703,3448.0,3036.0,0.03448,10,8,0.8,16.7,7.211795892841117,0.43184406543958787,6,0.06451194184839044,6.703016241299304,24.91415714780201,3.550101612414162,2012-03-06 10:00:00,2021-05-04 09:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,750,1500,12,162,9067.0,76099.0,67032.0,1.135263754624657,0.3950617283950617,55.96913580246913,1189.046875,-684.0,8803.0,7283.0,0.08803,5,3,0.6,32.4,20.655265672462313,0.6375081997673554,15,0.16444248373221573,1.0299897762126549,157.28311459137532,0.898538323546881,False,False,False
163,30858.0,61075.0,30217.0,2.0212132243439123,0.5828220858895705,189.31288343558282,642.8947368421053,-444.36764705882354,6456.0,6036.0,0.06456,10,8,0.8,16.3,7.071774883294858,0.43385121983404035,6,0.14553762395489014,4.779739776951673,34.10227493680731,3.548965390364685,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1500,4500,12,140,-26640.0,70526.0,97166.0,0.7258300228474981,0.4,-190.28571428571428,1259.392857142857,-1156.7380952380952,39706.0,36041.0,0.39706,5,2,0.4,28.0,15.84929020492716,0.5660460787473985,14,0.0,0.0,0.0,0.0,False,False,False
220,32885.0,76737.0,43852.0,1.7499087840919456,0.5772727272727273,149.47727272727272,604.2283464566929,-471.5268817204301,4033.0,3672.0,0.04033,10,8,0.8,22.0,8.414273587185052,0.3824669812356842,9,0.06054432111905124,8.153979667741135,26.98069028432416,3.545393213416988,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1000,2000,12,179,-29496.0,78978.0,108474.0,0.7280823054372476,0.3240223463687151,-164.78212290502793,1361.6896551724137,-896.4793388429752,41766.0,40597.0,0.41766,5,1,0.2,35.8,18.36736235827017,0.5130548144768204,15,0.0,0.0,0.0,0.0,False,False,False
146,22336.0,52545.0,30209.0,1.7393823032870999,0.6164383561643836,152.986301369863,583.8333333333334,-539.4464285714286,4231.0,4036.0,0.04231,10,8,0.8,14.6,6.069596362197408,0.4157257782326992,5,0.04436783667621776,5.279130229260222,27.656070916905446,3.5427000802632027,2012-03-06 10:00:00,2021-05-04 09:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,1000,1000,24,161,1211.0,73167.0,71956.0,1.0168297292790038,0.4782608695652174,7.521739130434782,950.2207792207793,-856.6190476190476,9603.0,9208.0,0.09603,5,2,0.4,32.2,20.183161298468583,0.6268062515052355,16,0.8183319570602807,0.12610642507549724,1276.699421965318,0.11561605789148587,False,False,False
187,38222.0,83094.0,44872.0,1.8518006774826172,0.6363636363636364,204.3957219251337,698.2689075630252,-659.8823529411765,7693.0,6768.0,0.07693,10,8,0.8,18.7,6.783067152844648,0.36273086378848385,9,0.03900894772644027,4.968412842844144,37.63777405682591,3.5101630483501274,2012-05-07 16:00:00,2021-05-04 15:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,5000,1500,24,138,-30467.0,99474.0,129941.0,0.765532049160773,0.5362318840579711,-220.7753623188406,1344.2432432432433,-2030.328125,38941.0,38171.0,0.38941,5,1,0.2,27.6,12.658593918757328,0.4586447072013524,12,0.0,0.0,0.0,0.0,False,False,False
214,39124.0,78369.0,39245.0,1.9969168046884953,0.602803738317757,182.82242990654206,607.5116279069767,-461.70588235294116,6180.0,5426.0,0.0618,10,8,0.8,21.4,8.138795979750322,0.3803175691472113,9,0.06366935896125141,6.3307443365695795,33.803292096922604,3.5029875517708975,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1750,2500,12,155,-26435.0,86883.0,113318.0,0.7667184383769569,0.4064516129032258,-170.5483870967742,1379.095238095238,-1231.7173913043478,37910.0,36498.0,0.3791,5,0,0.0,31.0,14.805404418657398,0.4775936909244322,14,0.0,0.0,0.0,0.0,False,False,False
