n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,unger_score,top_trade_pct,np_dd,recovery_trades,first_trade,last_trade,engine,phase,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_stop_loss,p_take_profit,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
160,70350.0,165629.0,95279.0,1.738357875292562,0.525,439.6875,1971.7738095238096,-1253.671052631579,9330.0,7772.0,0.0933,10,7,0.7,16.0,3.4351128074635335,0.21469455046647085,9,6.856565859643097,0.042515991471215354,7.540192926045016,21.21961620469083,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,1500,3000,68,888.0,68793.0,67905.0,1.01307709299757,0.3382352941176471,13.058823529411764,2991.0,-1509.0,16344.0,15144.0,0.16344,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,3.3682432432432434,0.05433186490455213,1251.5675675675675,0.15386088669375056,False,False,False
269,178224.0,422928.0,244704.0,1.7283248332679482,0.5687732342007435,662.542750929368,2764.235294117647,-2109.5172413793102,21448.0,19804.0,0.21448,10,9,0.9,26.9,5.008991914547278,0.18620787786421109,14,6.814340972518018,0.1293091839482898,8.309585975382321,32.37225065086633,2012-01-16 07:00:00,2021-05-28 01:00:00,BIASW,8,0,4,700,100,3,0,0,100,152,20,29,62,5000,0,128,116373.0,434028.0,317655.0,1.3663502856873022,0.453125,909.1640625,7483.241379310345,-4537.928571428572,80237.0,74923.0,0.80237,5,4,0.8,25.6,9.243376006633074,0.36106937525910443,13,0.3171783833019687,1.450365791343146,88.25359834325832,4.834574689512631,True,False,False
158,77463.0,175379.0,97916.0,1.7911168756893665,0.5632911392405063,490.2721518987342,1970.5505617977528,-1419.072463768116,11830.0,10045.0,0.1183,10,7,0.7,15.8,3.4871191548325386,0.22070374397674294,9,6.789662826188115,0.03861198249486852,6.548013524936602,24.129455352878146,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2000,3000,68,-6612.0,77766.0,84378.0,0.921638341747849,0.38235294117647056,-97.23529411764706,2991.0,-2009.0,19564.0,17549.0,0.19564,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
160,58325.0,114643.0,56318.0,2.035636918924678,0.3,364.53125,2388.3958333333335,-502.8392857142857,6569.0,4720.0,0.06569,10,8,0.8,16.0,3.794733192202055,0.23717082451262844,8,6.774675355870627,0.08557222460351478,8.878824783072005,18.0204029147021,2012-03-26 07:00:00,2021-05-24 18:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,500,5000,68,-1612.0,29946.0,31558.0,0.9489194499017681,0.08823529411764706,-23.705882352941178,4991.0,-509.0,18179.0,16995.0,0.18179,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
159,72394.0,169720.0,97326.0,1.7438300145901404,0.5974842767295597,455.30817610062894,1786.5263157894738,-1520.71875,10255.0,7670.0,0.10255,10,7,0.7,15.9,3.961060464067672,0.2491232996268976,8,6.772374588116689,0.034408928916761054,7.05938566552901,22.523206343067105,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2500,2500,68,-25612.0,72239.0,97851.0,0.7382551021450982,0.4264705882352941,-376.6470588235294,2491.0,-2509.0,35064.0,33049.0,0.35064,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
159,69889.0,164426.0,94537.0,1.7392766853189756,0.5723270440251572,439.55345911949684,1806.8791208791208,-1390.25,9633.0,8763.0,0.09633,10,7,0.7,15.9,3.961060464067672,0.2491232996268976,8,6.745812668792665,0.03564223268325487,7.2551645385653485,21.915423027944314,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2000,2500,68,-19612.0,64766.0,84378.0,0.7675697456683022,0.38235294117647056,-288.4117647058824,2491.0,-2009.0,30064.0,28049.0,0.30064,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
160,85815.0,187130.0,101315.0,1.847011794897103,0.5,536.34375,2339.125,-1266.4375,14803.0,10563.0,0.14803,10,6,0.6,16.0,3.40587727318528,0.21286732957408,9,6.640055498329631,0.05233350812794966,5.7971357157332974,27.599836858358096,2012-03-26 07:00:00,2021-05-24 16:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,1500,4500,68,4573.0,80838.0,76265.0,1.059961974693503,0.2647058823529412,67.25,4491.0,-1525.3,18338.0,17486.0,0.18338,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,0.9820686638967855,0.249372886901516,272.6840148698885,0.7480311082016531,False,False,False
158,102703.0,219496.0,116793.0,1.8793592081717225,0.5443037974683544,650.0189873417721,2552.279069767442,-1622.125,21803.0,17563.0,0.21803,10,7,0.7,15.8,3.4583232931581165,0.21888122108595673,9,6.630881550395853,0.05833325219321733,4.710498555244691,33.542097114982035,2012-03-26 07:00:00,2021-05-25 08:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2500,6000,68,-10167.0,110679.0,120846.0,0.9158681296857157,0.27941176470588236,-149.51470588235293,5825.210526315789,-2466.2448979591836,35998.0,32927.0,0.35998,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
158,97953.0,204403.0,106450.0,1.9201784875528418,0.5569620253164557,619.9556962025316,2322.7613636363635,-1520.7142857142858,20053.0,15813.0,0.20053,10,7,0.7,15.8,3.4583232931581165,0.21888122108595673,9,6.594385508479557,0.04584851918777373,4.884705530344587,32.34585974906333,2012-03-26 07:00:00,2021-05-24 16:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2250,4500,68,-18677.0,89820.0,108497.0,0.8278569914375513,0.29411764705882354,-274.6617647058824,4491.0,-2260.3541666666665,38629.0,36614.0,0.38629,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
158,81943.0,181173.0,99230.0,1.8257885720044342,0.5886075949367089,518.626582278481,1948.0967741935483,-1526.6153846153845,14330.0,12545.0,0.1433,10,7,0.7,15.8,3.4871191548325386,0.22070374397674294,9,6.525819124184558,0.03650098239019806,5.718283321702722,27.630670099947526,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2500,3000,68,-11112.0,86739.0,97851.0,0.8864395867185824,0.4264705882352941,-163.41176470588235,2991.0,-2509.0,23064.0,21049.0,0.23064,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
158,101048.0,212823.0,111775.0,1.9040304182509507,0.5569620253164557,639.5443037974684,2418.443181818182,-1596.7857142857142,21803.0,17563.0,0.21803,10,7,0.7,15.8,3.4583232931581165,0.21888122108595673,9,6.524028693459784,0.04939236798353258,4.634591569967435,34.09146148365133,2012-03-26 07:00:00,2021-05-24 18:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2500,5000,68,-11017.0,104811.0,115828.0,0.9048848292295473,0.3088235294117647,-162.01470588235293,4991.0,-2464.425531914894,32969.0,30954.0,0.32969,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
158,92398.0,198350.0,105952.0,1.8720741467834492,0.5379746835443038,584.7974683544304,2333.529411764706,-1451.3972602739725,18303.0,14063.0,0.18303,10,7,0.7,15.8,3.4583232931581165,0.21888122108595673,9,6.511000049728553,0.04860494815905106,5.048243457356717,31.298015108552132,2012-03-26 07:00:00,2021-05-24 16:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2000,4500,68,-6927.0,89820.0,96747.0,0.928400880647462,0.29411764705882354,-101.86764705882354,4491.0,-2015.5625,28426.0,27256.0,0.28426,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
160,62170.0,118997.0,56827.0,2.0940222077533566,0.29375,388.5625,2531.851063829787,-502.8938053097345,8235.0,4720.0,0.08235,10,8,0.8,16.0,3.794733192202055,0.23717082451262844,8,6.449594903517402,0.09636480617661251,7.549483910139648,21.193501688917486,2012-03-26 07:00:00,2021-05-25 08:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,500,6000,68,4388.0,35946.0,31558.0,1.1390455668927055,0.08823529411764706,64.52941176470588,5991.0,-509.0,16179.0,14995.0,0.16179,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,1.3653144940747493,0.27121577353359294,250.72288058340928,0.7641616233295655,False,False,False
158,96378.0,205644.0,109266.0,1.882049310856076,0.5632911392405063,609.9873417721519,2310.6067415730336,-1583.5652173913043,21803.0,17563.0,0.21803,10,7,0.7,15.8,3.4583232931581165,0.21888122108595673,9,6.222516402286706,0.046597771275602315,4.420400862266661,35.743364668285295,2012-03-26 07:00:00,2021-05-24 16:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2500,4500,68,-16612.0,98802.0,115414.0,0.8560659885282548,0.3235294117647059,-244.2941176470588,4491.0,-2509.0,36064.0,34049.0,0.36064,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
161,63351.0,156251.0,92900.0,1.6819268030139936,0.5341614906832298,393.48447204968943,1816.8720930232557,-1238.6666666666667,9107.0,7772.0,0.09107,10,7,0.7,16.1,3.9102429592034302,0.24287223349089626,8,6.210739087918203,0.03932061056652618,6.956297353683979,23.14449653517703,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,1500,2500,68,-10612.0,57293.0,67905.0,0.8437228480966056,0.3382352941176471,-156.05882352941177,2491.0,-1509.0,18064.0,16432.0,0.18064,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
159,83249.0,185754.0,102505.0,1.8121457489878543,0.5283018867924528,523.5786163522013,2211.3571428571427,-1366.7333333333333,16553.0,12313.0,0.16553,10,6,0.6,15.9,3.419064199455752,0.21503548424250013,9,6.1298083756122965,0.047940515801991615,5.029239412795263,31.61511849992192,2012-03-26 07:00:00,2021-05-24 16:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,1750,4000,68,1138.0,83811.0,82673.0,1.0137650744499414,0.3088235294117647,16.735294117647058,3991.0,-1759.0,22092.0,21182.0,0.22092,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,3.507029876977153,0.051511859496650374,1320.084358523726,0.169597398708613,False,False,False
160,52325.0,108643.0,56318.0,1.9290990447103946,0.3,327.03125,2263.3958333333335,-502.8392857142857,6569.0,4720.0,0.06569,10,8,0.8,16.0,3.794733192202055,0.23717082451262844,8,6.077752044508025,0.08582895365504062,7.965443750951438,20.08676540850454,2012-03-26 07:00:00,2021-05-24 16:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,500,4500,68,388.0,31437.0,31049.0,1.0124963766949016,0.10294117647058823,5.705882352941177,4491.0,-509.0,14179.0,12995.0,0.14179,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,11.574742268041238,0.027364412158826432,2484.9793814432987,0.07217775442860944,False,False,False
161,56531.0,121546.0,65015.0,1.869507036837653,0.4409937888198758,351.12422360248445,1711.9154929577464,-722.3888888888889,8048.0,6403.0,0.08048,10,9,0.9,16.1,3.8845849199110063,0.24127856645409976,8,5.8954934707477,0.04406431869239886,7.024229622266402,22.92066299906246,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,750,2500,68,6888.0,44838.0,37950.0,1.181501976284585,0.2647058823529412,101.29411764705883,2491.0,-759.0,11042.0,9867.0,0.11042,5,3,0.6,13.6,5.083306010855534,0.373772500798201,7,0.36164343786295006,0.6238000362253215,109.00929152148665,1.4519902797089685,False,False,False
160,75835.0,177150.0,101315.0,1.7485071312243992,0.5,473.96875,2214.375,-1266.4375,14803.0,10563.0,0.14803,10,6,0.6,16.0,3.40587727318528,0.21286732957408,9,5.867839057458808,0.0526274147820927,5.122948051070729,31.232016878749917,2012-03-26 07:00:00,2021-05-24 16:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,1500,4000,68,7388.0,79820.0,72432.0,1.1019991164126353,0.29411764705882354,108.6470588235294,3991.0,-1509.0,16072.0,14653.0,0.16072,5,3,0.6,13.6,5.083306010855534,0.373772500798201,7,0.5402003248511099,0.45968143354902935,147.92853275582027,1.2908814703227152,False,False,False
158,90403.0,183121.0,92718.0,1.975031816907181,0.6392405063291139,572.1708860759494,1813.079207920792,-1626.6315789473683,21680.0,19555.0,0.2168,10,7,0.7,15.8,3.9698866482558417,0.25125864862378744,8,5.85328231463299,0.027554395318739423,4.169880073800738,37.89077796090837,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,5000,2500,68,-12937.0,107279.0,120216.0,0.8923853729952752,0.6470588235294118,-190.25,2438.159090909091,-5009.0,35546.0,32676.0,0.35546,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
158,86473.0,192923.0,106450.0,1.812334429309535,0.5569620253164557,547.2974683544304,2192.306818181818,-1520.7142857142858,20053.0,15813.0,0.20053,10,7,0.7,15.8,3.4583232931581165,0.21888122108595673,9,5.821529693575008,0.04615313450441178,4.312222610083279,36.64003793091485,2012-03-26 07:00:00,2021-05-24 16:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2250,4000,68,-16112.0,87802.0,103914.0,0.8449487075851184,0.3235294117647059,-236.94117647058823,3991.0,-2259.0,34142.0,33432.0,0.34142,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
158,81418.0,187370.0,105952.0,1.768442313500453,0.5379746835443038,515.3037974683544,2204.3529411764707,-1451.3972602739725,18303.0,14063.0,0.18303,10,7,0.7,15.8,3.4583232931581165,0.21888122108595673,9,5.737273556232812,0.04901864452578054,4.4483418018904,35.518853324817606,2012-03-26 07:00:00,2021-05-24 16:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2000,4000,68,-4612.0,87802.0,92414.0,0.95009414158028,0.3235294117647059,-67.82352941176471,3991.0,-2009.0,25142.0,24432.0,0.25142,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
158,67618.0,172211.0,104593.0,1.6464868585851826,0.6075949367088608,427.9620253164557,1793.8645833333333,-1686.983870967742,12795.0,10670.0,0.12795,10,6,0.6,15.8,3.9698866482558417,0.25125864862378744,8,5.69886597850579,0.036839303144133216,5.2847205939820245,29.897512496672483,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,3000,2500,68,-39612.0,74730.0,114342.0,0.6535656189326756,0.4411764705882353,-582.5294117647059,2491.0,-3009.0,48477.0,46049.0,0.48477,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
501,291076.0,679677.0,388601.0,1.7490356432433267,0.592814371257485,580.9900199600798,2288.4747474747473,-1904.9068627450981,23743.0,20874.0,0.23743,10,10,1.0,50.1,8.34805366537614,0.16662781767217844,26,5.679423193986124,0.07965617227115943,12.259444889019921,40.866450686418666,2012-01-16 08:00:00,2021-06-02 13:15:00,BIASW,7,0,0,800,100,3,0,2000,200,148,91,54,115,4000,0,258,72293.0,644298.0,572005.0,1.1263852588701149,0.4186046511627907,280.20542635658916,5965.722222222223,-3813.366666666667,97158.0,91935.0,0.97158,5,4,0.8,51.6,16.572265988693278,0.3211679455173116,28,0.2781182133816552,0.7440766586385064,346.7384670715007,1.354068430915131,False,False,False
277,176462.0,409533.0,233071.0,1.7571169300341956,0.5884476534296029,637.0469314079422,2512.472392638037,-2044.482456140351,28888.0,27902.0,0.28888,10,9,0.9,27.7,7.000714249274855,0.25273336639981425,13,5.645677225618997,0.13060035588398636,6.108487953475492,45.34673754122701,2012-02-13 07:00:00,2021-05-28 01:00:00,BIASW,8,0,4,700,100,3,0,0,100,144,153,29,62,5000,0,103,16558.0,294012.0,277454.0,1.0596783610976954,0.4077669902912621,160.75728155339806,7000.285714285715,-4548.426229508197,75159.0,69102.0,0.75159,5,3,0.6,20.6,7.657675887630659,0.3717318392053718,10,1.211559367073318,0.22030628401122954,467.53092160888997,0.8832497265658869,False,False,False
511,290276.0,679649.0,389373.0,1.7454959640242134,0.5949119373776908,568.054794520548,2235.6875,-1881.0289855072465,23743.0,20874.0,0.23743,10,9,0.9,51.1,8.263776376451627,0.161717737308251,29,5.552975893934801,0.02640934834433436,12.225750747588762,41.797024211440146,2012-01-16 08:00:00,2021-06-02 13:15:00,BIASW,7,0,0,800,100,3,0,2000,200,148,91,54,115,4000,7500,287,33897.0,629737.0,595840.0,1.056889433404941,0.4250871080139373,118.10801393728222,5161.7786885245905,-3611.151515151515,88704.0,85549.0,0.88704,5,4,0.8,57.4,19.08507270093567,0.3324925557654298,29,0.22099300823081688,0.3821360930735931,751.041331091247,0.5973255878421204,False,False,False
161,48441.0,121720.0,73279.0,1.6610488680249458,0.4968944099378882,300.87577639751555,1521.5,-904.679012345679,6717.0,6054.0,0.06717,10,8,0.8,16.1,3.8845849199110063,0.24127856645409976,8,5.529716986559416,0.04110154621085444,7.211701652523448,22.32482814145042,2012-03-26 07:00:00,2021-05-24 14:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,1000,2000,68,388.0,45793.0,45405.0,1.0085453143926881,0.3382352941176471,5.705882352941177,1991.0,-1009.0,11344.0,10144.0,0.11344,5,3,0.6,13.6,5.083306010855534,0.373772500798201,7,5.131443298969073,0.0342031029619182,1988.1237113402062,0.0806943371748786,False,False,False
158,77648.0,178139.0,100491.0,1.7726861111940373,0.6265822784810127,491.44303797468353,1799.3838383838383,-1703.2372881355932,18070.0,15945.0,0.1807,10,7,0.7,15.8,3.9698866482558417,0.25125864862378744,8,5.506776690170582,0.03208067174943334,4.297066961815164,36.76926643313414,2012-03-26 07:00:00,2021-05-24 15:45:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,4000,2500,68,-38612.0,89676.0,128288.0,0.6990209528560738,0.5294117647058824,-567.8235294117648,2491.0,-4009.0,60075.0,57995.0,0.60075,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
160,47345.0,103663.0,56318.0,1.8406726091125396,0.3,295.90625,2159.6458333333335,-502.8392857142857,6569.0,4720.0,0.06569,10,8,0.8,16.0,3.794733192202055,0.23717082451262844,8,5.499305696077066,0.08429612419474074,7.207337494291369,22.199598690463617,2012-03-26 07:00:00,2021-05-24 16:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,500,4000,68,5888.0,35919.0,30031.0,1.1960640671306317,0.1323529411764706,86.58823529411765,3991.0,-509.0,12589.0,11360.0,0.12589,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,0.6778192934782609,0.46770990547303204,145.3892663043478,1.162429509678161,False,False,False
158,84898.0,194164.0,109266.0,1.7769846063734374,0.5632911392405063,537.3291139240506,2181.61797752809,-1583.5652173913043,21803.0,17563.0,0.21803,10,7,0.7,15.8,3.4583232931581165,0.21888122108595673,9,5.4813255880111305,0.04700935239934981,3.8938678163555474,40.57662135739358,2012-03-26 07:00:00,2021-05-24 16:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2500,4000,68,-14612.0,95784.0,110396.0,0.8676401318888366,0.35294117647058826,-214.88235294117646,3991.0,-2509.0,38092.0,36842.0,0.38092,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
160,53710.0,142782.0,89072.0,1.6029953296209807,0.575,335.6875,1551.9782608695652,-1309.8823529411766,8630.0,6880.0,0.0863,10,7,0.7,16.0,3.924283374069717,0.2452677108793573,8,5.442934731366048,0.03706944703034817,6.223638470451912,25.708434183578476,2012-03-26 07:00:00,2021-05-24 14:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,1750,2000,68,-10862.0,57739.0,68601.0,0.8416641156834449,0.4264705882352941,-159.73529411764707,1991.0,-1759.0,19314.0,17299.0,0.19314,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
159,53304.0,143823.0,90519.0,1.5888708447950155,0.5849056603773585,335.24528301886795,1546.483870967742,-1371.5,8755.0,6170.0,0.08755,10,8,0.8,15.9,3.961060464067672,0.2491232996268976,8,5.396820274694971,0.03735179348641753,6.088406624785836,26.11520711391265,2012-03-26 07:00:00,2021-05-24 14:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2000,2000,68,-16612.0,59730.0,76342.0,0.7824002514998297,0.4411764705882353,-244.2941176470588,1991.0,-2009.0,24564.0,22549.0,0.24564,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
161,45651.0,109148.0,63497.0,1.7189473518433942,0.453416149068323,283.54658385093165,1495.1780821917807,-721.5568181818181,6298.0,5126.0,0.06298,10,9,0.9,16.1,3.8845849199110063,0.24127856645409976,8,5.381786263087085,0.04361350244244376,7.248491584630041,22.21151781998204,2012-03-26 07:00:00,2021-05-24 14:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,750,2000,68,3388.0,39820.0,36432.0,1.0929951690821256,0.29411764705882354,49.8235294117647,1991.0,-759.0,11042.0,9867.0,0.11042,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,0.5876623376623377,0.3068284731026988,221.62219598583235,0.71419034083246,False,False,False
161,49771.0,131675.0,81904.0,1.60767483883571,0.5279503105590062,309.1366459627329,1549.1176470588234,-1077.6842105263158,7607.0,6667.0,0.07607,10,8,0.8,16.1,3.8845849199110063,0.24127856645409976,8,5.3388428463394995,0.04000321472343332,6.542789535953727,24.607241164533562,2012-03-26 07:00:00,2021-05-24 14:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,1250,2000,68,-7612.0,47784.0,55396.0,0.8625893566322478,0.35294117647058826,-111.94117647058823,1991.0,-1259.0,14844.0,13644.0,0.14844,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
159,54109.0,145385.0,91276.0,1.5928064332354617,0.5974842767295597,340.30817610062894,1530.3684210526317,-1426.1875,9795.0,7670.0,0.09795,10,8,0.8,15.9,3.961060464067672,0.2491232996268976,8,5.179329224981377,0.0367960967676357,5.524144971924451,28.782734850024948,2012-03-26 07:00:00,2021-05-24 14:30:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,2250,2000,68,-26112.0,59730.0,85842.0,0.6958132382749703,0.4411764705882353,-384.0,1991.0,-2259.0,33727.0,31549.0,0.33727,5,1,0.2,13.6,5.083306010855534,0.373772500798201,7,0.0,0.0,0.0,0.0,False,False,False
512,275447.0,665125.0,389678.0,1.706857969913621,0.56640625,537.982421875,2293.5344827586205,-1755.3063063063064,25374.0,22165.0,0.25374,10,8,0.8,51.2,8.6,0.16796874999999997,27,5.087178454061113,0.08417590316830462,10.855481989438008,47.16510980333785,2012-01-16 08:00:00,2021-06-02 13:15:00,BIASW,7,0,0,800,100,3,0,2000,200,148,91,54,115,3000,0,269,59004.0,565885.0,506881.0,1.1164060203479713,0.35315985130111527,219.3457249070632,5956.684210526316,-2913.109195402299,88047.0,85153.0,0.88047,5,4,0.8,53.8,16.4730082255792,0.30618974396987364,29,0.3407565588773642,0.6701420832055607,401.4074130567419,1.1134616087868527,False,False,False
161,57301.0,91628.0,34327.0,2.669269088472631,0.17391304347826086,355.90683229813664,3272.4285714285716,-258.09774436090225,11125.0,5837.0,0.11125,10,8,0.8,16.1,3.8845849199110063,0.24127856645409976,8,5.082643745251439,0.40219193382314444,5.1506516853932585,31.25818048550636,2012-03-26 07:00:00,2021-05-28 01:00:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,250,0,68,23383.0,39959.0,16576.0,2.4106539575289574,0.058823529411764705,343.86764705882354,9989.75,-259.0,10361.0,6216.0,0.10361,5,4,0.8,13.6,5.083306010855534,0.373772500798201,7,0.7283496557327973,2.2568284914583536,30.130778770901937,5.0885475222169,True,True,True
161,37181.0,96883.0,59702.0,1.6227764564001206,0.484472049689441,230.93788819875778,1242.0897435897436,-719.3012048192771,4689.0,4554.0,0.04689,10,9,0.9,16.1,3.8845849199110063,0.24127856645409976,8,5.079938194201682,0.04010112691966327,7.929409255704841,20.304160727253166,2012-03-26 07:00:00,2021-05-24 11:15:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,750,1500,68,138.0,34293.0,34155.0,1.004040404040404,0.3382352941176471,2.0294117647058822,1491.0,-759.0,9252.0,8592.0,0.09252,5,2,0.4,13.6,5.083306010855534,0.373772500798201,7,10.804347826086957,0.014915693904020753,4558.956521739131,0.03178013343288201,False,False,False
504,261144.0,658138.0,396994.0,1.657803392494597,0.5912698412698413,518.1428571428571,2208.51677852349,-1927.1553398058252,23743.0,20874.0,0.23743,10,10,1.0,50.4,8.604649905719581,0.17072718066903933,26,5.0650655941690355,0.03825858530159605,10.99877858737312,45.82326992004412,2012-01-16 08:00:00,2021-06-02 13:15:00,BIASW,7,0,0,800,100,3,0,2000,200,148,91,54,115,4000,10000,274,78859.0,659340.0,580481.0,1.1358511303556877,0.4197080291970803,287.8065693430657,5733.391304347826,-3650.8238993710693,90503.0,85280.0,0.90503,5,4,0.8,54.8,18.093092604637828,0.33016592344229617,28,0.12669448002130385,0.8713412815044805,314.45772835060046,1.4410284982849797,True,False,False
161,44246.0,78573.0,34327.0,2.2889562152241676,0.17391304347826086,274.8198757763975,2806.1785714285716,-258.09774436090225,6720.0,5837.0,0.0672,10,8,0.8,16.1,3.8845849199110063,0.24127856645409976,8,5.049714876439226,0.22580572255119108,6.5842261904761905,24.452379876146995,2012-03-26 07:00:00,2021-05-28 01:00:00,BIASW,7,0,4,700,100,3,0,0,100,144,20,29,62,250,10000,68,19778.0,36354.0,16576.0,2.1931708494208495,0.058823529411764705,290.8529411764706,9088.5,-259.0,9178.0,6216.0,0.09178,5,4,0.8,13.6,5.083306010855534,0.373772500798201,7,0.5051572454242087,2.1549357158422313,31.555465668925066,4.573016704998037,True,True,True
