n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
322,57167.0,127836.0,70669.0,1.8089402708401137,0.15838509316770186,177.53726708074535,2506.5882352941176,-260.77121771217713,8379.0,7364.0,0.08379,10,9,0.9,32.2,8.942035562443264,0.2777029677777411,14,0.08730561337834765,6.82265186776465,47.19572480626935,2.9214387788526377,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,250,5000,644,169,24319.0,64883.0,40564.0,1.5995217434178088,0.07692307692307693,143.89940828402368,4991.0,-260.02564102564105,17898.0,14076.0,0.17898,5,4,0.8,33.8,9.744742172063866,0.28830598142200786,19,0.20523047822690077,1.358755168175215,124.37855174966074,1.6201682266671438,True,False,False
273,77368.0,188944.0,111576.0,1.693410769341077,0.1978021978021978,283.3992673992674,3498.962962962963,-509.47945205479454,21421.0,17306.0,0.21421,10,8,0.8,27.3,8.579627031520658,0.3142720524366541,11,0.13036397476993072,3.6117828299332433,75.58593992348258,2.9166358342779963,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,500,10000,920,177,35907.0,119892.0,83985.0,1.42754063225576,0.06779661016949153,202.864406779661,9991.0,-509.0,24438.0,18833.0,0.24438,5,3,0.6,35.4,12.175385004179539,0.34393742949659717,21,0.2782465814465146,1.469310090842131,120.46470047623026,1.9546831974866523,True,False,False
337,68132.0,222618.0,154486.0,1.4410237820902865,0.5727002967359051,202.1721068249258,1153.461139896373,-1072.8194444444443,10903.0,9595.0,0.10903,10,9,0.9,33.7,8.485870609430714,0.25180624953800335,14,0.02922268537544766,6.248922314959185,53.929299007808375,2.916430191546244,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,2250,2000,184,167,-1808.0,171632.0,173440.0,0.9895756457564575,0.5209580838323353,-10.826347305389222,1972.7816091954023,-2168.0,26596.0,24351.0,0.26596,5,3,0.6,33.4,9.624967532412773,0.2881726806111609,19,0.0,0.0,0.0,0.0,False,False,False
280,67820.0,227663.0,159843.0,1.4242913358733258,0.4035714285714286,242.21428571428572,2014.716814159292,-957.1437125748503,15686.0,15356.0,0.15686,10,8,0.8,28.0,9.262828941527529,0.33081531934026887,12,0.044618106753170156,4.323600663011603,64.76083751105868,2.9130437247558563,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1000,2500,644,186,8326.0,139496.0,131170.0,1.0634748799268126,0.3010752688172043,44.763440860215056,2491.0,-1009.0,21925.0,21315.0,0.21925,5,4,0.8,37.2,13.644046320648432,0.3667754387271083,20,0.299183281287533,0.3797491448118586,489.7970213788133,0.45536224126812747,False,False,False
246,80656.0,262196.0,181540.0,1.444287760273218,0.3902439024390244,327.869918699187,2731.2083333333335,-1210.2666666666667,28763.0,27134.0,0.28763,10,8,0.8,24.6,9.414881836751857,0.38271877385170144,13,0.04948174965284666,2.8041581198066963,87.72686470938305,2.9119763067297293,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,1250,4000,920,164,45524.0,191568.0,146044.0,1.3117142778888553,0.2926829268292683,277.5853658536585,3991.0,-1259.0,16785.0,14466.0,0.16785,5,5,1.0,32.8,9.703607576566563,0.2958416944075172,18,0.08766804322994465,2.712183497170092,60.46788507161058,3.2272993350937043,True,True,True
328,79238.0,246679.0,167441.0,1.4732293763176283,0.5457317073170732,241.57926829268294,1378.0949720670392,-1123.765100671141,15718.0,13101.0,0.15718,10,7,0.7,32.8,7.6,0.23170731707317074,14,0.12728741260506324,5.041226619162743,65.06353012443525,2.9024475072655815,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,2250,10000,184,156,37321.0,256558.0,219237.0,1.170231302198078,0.33974358974358976,239.23717948717947,4840.7169811320755,-2128.5145631067962,50389.0,48397.0,0.50389,5,3,0.6,31.2,9.641576634555161,0.30902489213317824,17,0.26770450952546826,0.7406576832245133,210.62361673052706,1.6053293964485933,True,False,False
321,62451.0,178345.0,115894.0,1.5388630990387768,0.2803738317757009,194.55140186915887,1981.611111111111,-501.7056277056277,10196.0,7126.0,0.10196,10,8,0.8,32.1,9.289241088485108,0.2893844575852058,12,0.07991865622648156,6.12504903883876,52.4077436710381,2.9021697149415524,2012-01-10 10:30:00,2021-06-01 16:45:00,TF_M,5,0,47,1,12,21,18,17,-1,500,5000,368,182,28362.0,109802.0,81440.0,1.3482563850687623,0.12087912087912088,155.83516483516485,4991.0,-509.0,18509.0,15666.0,0.18509,5,4,0.8,36.4,12.658593918757328,0.3477635691966299,21,0.17597489598758903,1.5323356205089416,118.77293561808052,1.725350530232293,True,False,False
322,56742.0,127152.0,70410.0,1.805879846612697,0.16149068322981366,176.2173913043478,2445.230769230769,-260.77777777777777,8379.0,7364.0,0.08379,10,9,0.9,32.2,8.942035562443264,0.2777029677777411,14,0.07914772126467168,6.771929824561403,47.54922279792746,2.899719754222827,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,250,4500,644,170,27060.0,67365.0,40305.0,1.6713807219947898,0.08823529411764706,159.1764705882353,4491.0,-260.03225806451616,16162.0,12851.0,0.16162,5,4,0.8,34.0,9.838699100999074,0.289373502970561,19,0.16596452328159644,1.6742977354287836,101.53510716925351,1.885969540444415,True,False,False
234,70364.0,300076.0,229712.0,1.3063139931740615,0.5170940170940171,300.7008547008547,2479.96694214876,-2032.8495575221239,24408.0,22667.0,0.24408,10,8,0.8,23.4,6.545227268781429,0.2797105670419414,11,0.05750099482690012,2.8828253031792856,81.17037121255188,2.8991582366050492,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,3000,4000,644,157,45112.0,295334.0,250222.0,1.1802879043409453,0.4713375796178344,287.3375796178344,3991.0,-3014.722891566265,39819.0,37703.0,0.39819,5,3,0.6,31.4,11.128342194594845,0.354405802375632,16,0.08846870012413549,1.1329264923780105,138.579158538748,2.1689553377180837,True,False,False
259,73469.0,261025.0,187556.0,1.3917176736548018,0.6756756756756757,283.66409266409266,1491.5714285714287,-2232.809523809524,21759.0,21144.0,0.21759,10,9,0.9,25.9,10.444615837837215,0.4032670207659157,14,0.021655392070124815,3.3764878900684776,76.7069240087656,2.8965981776901604,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,2250,1500,0,167,-13503.0,144627.0,158130.0,0.9146082337317397,0.5808383233532934,-80.8562874251497,1491.0,-2259.0,25924.0,25029.0,0.25924,5,3,0.6,33.4,9.624967532412773,0.2881726806111609,19,0.0,0.0,0.0,0.0,False,False,False
350,57535.0,161834.0,104299.0,1.551635202638568,0.36857142857142855,164.38571428571427,1254.5271317829458,-471.94117647058823,7335.0,5218.0,0.07335,10,9,0.9,35.0,9.143303560529969,0.26123724458657055,15,0.0519857478056835,7.8438991138377645,44.620665681758936,2.8911283253954347,2012-01-10 10:30:00,2021-06-01 16:45:00,TF_M,5,0,47,7,12,39,9,5,4,500,3000,184,170,25545.0,95278.0,69733.0,1.3663258428577574,0.19411764705882353,150.26470588235293,2887.212121212121,-509.0,10452.0,9288.0,0.10452,5,5,1.0,34.0,9.838699100999074,0.289373502970561,19,0.11708749266001174,2.4440298507462686,69.55725190839695,2.213913455464823,True,True,True
336,50856.0,163908.0,113052.0,1.4498460885256341,0.5446428571428571,151.35714285714286,895.672131147541,-738.9019607843137,6221.0,5699.0,0.06221,10,9,0.9,33.6,9.28654941299512,0.2763853991962833,15,0.025582035551360703,8.174891496543964,41.10146295422369,2.8905213068516957,2012-01-10 10:30:00,2021-06-01 17:00:00,TF_M,5,0,47,7,12,39,9,5,4,750,1000,368,170,-4780.0,70361.0,75141.0,0.9363862604969324,0.4176470588235294,-28.11764705882353,991.0,-759.0,13863.0,11677.0,0.13863,5,1,0.2,34.0,9.838699100999074,0.289373502970561,19,0.0,0.0,0.0,0.0,False,False,False
231,63401.0,266861.0,203460.0,1.3116140764769488,0.5021645021645021,274.46320346320346,2300.5258620689656,-1769.2173913043478,20464.0,17099.0,0.20464,10,7,0.7,23.1,7.905061669588669,0.34221046188695536,12,0.047727953817763125,3.098172400312744,74.56008580306305,2.889962577839108,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,2000,3000,920,172,39452.0,230307.0,190855.0,1.2067119017054833,0.4476744186046512,229.37209302325581,2991.0,-2009.0,28849.0,27324.0,0.28849,5,4,0.8,34.4,11.99333148045196,0.3486433569898826,19,0.07581364696339855,1.3675344032722105,125.77380107472372,2.034129275881679,True,False,False
369,104519.0,307665.0,203146.0,1.5145018853435461,0.25745257452574527,283.24932249322495,3238.5789473684213,-741.4087591240876,21809.0,19994.0,0.21809,10,8,0.8,36.9,4.825971404805461,0.13078513292155722,25,0.07167117940278801,4.792470998211748,76.99577110381844,2.8890453436848667,2012-01-13 02:00:00,2021-06-01 08:45:00,TF_M,5,0,54,9,-48,17,13,5,-1,750,7500,920,208,28358.0,168773.0,140415.0,1.2019584802193497,0.11057692307692307,136.33653846153845,7337.95652173913,-759.0,42177.0,35706.0,0.42177,5,4,0.8,41.6,18.927229062913568,0.45498146785849924,17,0.26415826221877425,0.6723569718092799,309.3594752803442,0.9999488264870061,False,False,False
356,73531.0,207430.0,133899.0,1.5491527195871515,0.42134831460674155,206.54775280898878,1382.8666666666666,-649.995145631068,11624.0,10625.0,0.11624,10,6,0.6,35.6,9.264987857520376,0.2602524679078757,12,0.1040513524907862,6.325791465932554,56.277542805075406,2.8856657732695847,2012-01-10 10:30:00,2021-06-01 20:45:00,TF_M,5,0,47,1,12,21,18,17,-1,750,6000,184,179,31199.0,144290.0,113091.0,1.2758751801646462,0.16759776536312848,174.29608938547486,4809.666666666667,-759.0,19323.0,15455.0,0.19323,5,3,0.6,35.8,12.383860464330176,0.3459178900650888,20,0.19202538542902017,1.6146043575014233,110.8630725343761,1.888659732003108,True,False,False
201,64126.0,293862.0,229736.0,1.2791290873002055,0.4577114427860697,319.0348258706468,3194.1521739130435,-2107.669724770642,27789.0,26190.0,0.27789,10,8,0.8,20.1,6.80367547726962,0.3384913172770955,11,0.11931197954028007,2.30760372809385,87.1033434176465,2.882736775874722,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,2500,6000,920,154,37484.0,298420.0,260936.0,1.1436520832694608,0.3246753246753247,243.4025974025974,5968.4,-2509.0,46485.0,43369.0,0.46485,5,3,0.6,30.8,10.925200226998129,0.3547142930843548,17,0.15982819336250134,0.8063676454770357,190.97988475082704,1.700482415858806,True,False,False
332,59312.0,170625.0,111313.0,1.5328398300288375,0.3313253012048193,178.65060240963857,1551.1363636363637,-501.4099099099099,8727.0,6662.0,0.08727,10,9,0.9,33.2,9.91766101457395,0.298724729354637,12,0.03356824925816024,6.796379053512089,48.84954140814675,2.880549559882489,2012-01-10 10:30:00,2021-06-01 16:45:00,TF_M,5,0,47,1,12,21,18,17,-1,500,2000,368,189,13959.0,87764.0,73805.0,1.1891335275387847,0.2328042328042328,73.85714285714286,1994.6363636363637,-509.0,10173.0,8594.0,0.10173,5,4,0.8,37.8,13.362634470792052,0.3535088484336522,22,0.15409413281753706,1.372161604246535,137.73887814313346,1.102989391662062,False,False,False
246,61096.0,253553.0,192457.0,1.3174527297006604,0.43902439024390244,248.35772357723576,2347.712962962963,-1394.6159420289855,16887.0,16083.0,0.16887,10,7,0.7,24.6,8.534635317340747,0.3469363950138515,12,0.04952861071101218,3.617930952803932,67.9946641351316,2.878755451990483,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1500,3000,920,176,17916.0,188433.0,170517.0,1.105068702827284,0.35795454545454547,101.79545454545455,2991.0,-1509.0,25289.0,24279.0,0.25289,5,4,0.8,35.2,12.351518125315609,0.35089540128737523,19,0.16694574681848626,0.7084503143659299,248.42956016968074,0.9641973031115904,False,False,False
292,71612.0,231430.0,159818.0,1.448084696342089,0.410958904109589,245.24657534246575,1928.5833333333333,-929.1744186046511,16483.0,15111.0,0.16483,10,8,0.8,29.2,7.691553809211764,0.26340937702780015,12,0.1068396358152265,4.344597464053874,67.20990895380663,2.8773200823947462,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1000,7500,368,175,-3040.0,151337.0,154377.0,0.9803079474274018,0.12571428571428572,-17.37142857142857,6878.954545454545,-1009.0,28349.0,24369.0,0.28349,5,3,0.6,35.0,11.7983049630021,0.3370944275143457,20,0.0,0.0,0.0,0.0,False,False,False
284,84904.0,251298.0,166394.0,1.5102587833695926,0.46830985915492956,298.9577464788732,1889.4586466165413,-1101.9470198675497,24495.0,17113.0,0.24495,10,7,0.7,28.4,6.829348431585549,0.24047001519667427,13,0.12061858098558371,3.466176770769545,81.93465561104307,2.877229099251619,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,1250,0,368,150,-48570.0,117333.0,165903.0,0.7072385671145187,0.12,-323.8,6518.5,-1256.840909090909,62036.0,57679.0,0.62036,5,1,0.2,30.0,8.694826047713663,0.28982753492378877,18,0.0,0.0,0.0,0.0,False,False,False
245,68475.0,282957.0,214482.0,1.3192575600749714,0.45714285714285713,279.48979591836735,2526.401785714286,-1612.6466165413533,21417.0,20411.0,0.21417,10,5,0.5,24.5,7.130918594402828,0.2910579018123603,12,0.06558598028477547,3.1972265023112483,76.6289156626506,2.876669659924639,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,2000,4500,644,161,53551.0,260478.0,206927.0,1.2587917478144466,0.36024844720496896,332.6149068322981,4491.0,-2009.0,32421.0,29896.0,0.32421,5,3,0.6,32.2,9.431860898041277,0.29291493472177876,18,0.08386398013108999,1.651738071003362,97.47308173516835,2.7824787783864218,True,False,False
325,53095.0,162804.0,109709.0,1.4839621179666207,0.3353846153846154,163.36923076923077,1493.6146788990825,-507.912037037037,7335.0,5146.0,0.07335,10,10,1.0,32.5,9.14603739331958,0.28141653517906395,15,0.037498822864676526,7.238582140422631,44.8982955080516,2.8732509550924705,2012-01-10 10:30:00,2021-06-01 16:45:00,TF_M,5,0,47,7,12,39,9,5,4,500,2000,368,170,10970.0,77649.0,66679.0,1.164519563880682,0.22941176470588234,64.52941176470588,1991.0,-509.0,10072.0,9252.0,0.10072,5,4,0.8,34.0,9.838699100999074,0.289373502970561,19,0.1814949863263446,1.0891580619539316,156.08386508659981,0.9685079775164408,False,False,False
233,71308.0,278181.0,206873.0,1.3446945710653395,0.45493562231759654,306.0429184549356,2624.3490566037735,-1628.9212598425197,25763.0,23547.0,0.25763,10,6,0.6,23.3,8.752713864853575,0.3756529555731148,13,0.055968474785437816,2.767845359624267,84.18100353396534,2.8720200846645056,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,1750,4000,920,162,37042.0,223496.0,186454.0,1.1986656226200565,0.345679012345679,228.65432098765433,3991.0,-1759.0,22044.0,19896.0,0.22044,5,4,0.8,32.4,9.645724441429994,0.2977075444885801,18,0.10774256249662545,1.6803665396479768,96.40753738998974,2.319730679933711,True,False,False
312,67912.0,208669.0,140757.0,1.4824768928010685,0.3814102564102564,217.66666666666666,1753.5210084033613,-729.3108808290156,13040.0,11281.0,0.1304,10,8,0.8,31.2,8.840814442120138,0.28335943724744034,12,0.044557662857816,5.207975460122699,59.90811638591118,2.8711539878731496,2012-01-10 10:30:00,2021-06-01 20:45:00,TF_M,5,0,47,1,12,21,18,17,-1,750,3000,368,183,29853.0,134595.0,104742.0,1.2850146073208455,0.2459016393442623,163.13114754098362,2991.0,-759.0,12275.0,11520.0,0.12275,5,4,0.8,36.6,13.047605144240073,0.35649194383169597,20,0.10019093558436339,2.4320162932790224,75.24620641141593,2.21783634123271,True,True,True
328,79663.0,252521.0,172858.0,1.4608580453320066,0.551829268292683,242.875,1395.1436464088397,-1175.904761904762,16247.0,11098.0,0.16247,10,8,0.8,32.8,7.6,0.23170731707317074,14,0.09604207725041738,4.903243675755524,66.89449305198147,2.8701168478752805,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,2500,7500,184,155,89195.0,300489.0,211294.0,1.4221369276931668,0.4129032258064516,575.4516129032259,4695.140625,-2321.912087912088,31557.0,28275.0,0.31557,5,4,0.8,31.0,9.011104260855047,0.29068078260822733,18,0.08398452828073323,2.8264727318819913,54.83866808677616,4.879376288767199,True,False,False
251,63536.0,258904.0,195368.0,1.325211907784284,0.41434262948207173,253.13147410358565,2489.4615384615386,-1329.0340136054422,17668.0,16128.0,0.17668,10,7,0.7,25.1,8.080222769206305,0.321921225864793,12,0.07068433643918408,3.5961059542676024,69.79772097708386,2.868506297158046,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,1500,4500,644,162,49542.0,220059.0,170517.0,1.2905399461637257,0.30246913580246915,305.81481481481484,4491.0,-1509.0,21895.0,19905.0,0.21895,5,4,0.8,32.4,9.645724441429994,0.2977075444885801,18,0.09065035727261718,2.2627083809088835,71.59561584110452,3.113073684932366,True,True,True
329,97684.0,318087.0,220403.0,1.4432063084440774,0.3100303951367781,296.91185410334344,3118.5,-970.9383259911895,24314.0,22554.0,0.24314,10,7,0.7,32.9,3.726929030716845,0.11328051765096793,24,0.07668604889234674,4.017603027062598,81.8896236845338,2.868155448039878,2012-01-13 02:00:00,2021-06-01 09:00:00,TF_M,5,0,54,9,-48,17,13,5,-1,1000,7500,920,196,28211.0,198737.0,170526.0,1.1654351829046596,0.1377551020408163,143.93367346938774,7360.62962962963,-1009.0295857988166,48439.0,43545.0,0.48439,5,4,0.8,39.2,17.39425192412712,0.4437309164318142,17,0.2655347204990961,0.5824026094675778,336.53695367055406,0.985072465319456,False,False,False
325,82350.0,332076.0,249726.0,1.3297614185146922,0.3569230769230769,253.3846153846154,2862.7241379310344,-1194.8612440191387,17766.0,15443.0,0.17766,10,6,0.6,32.5,5.200961449578338,0.16002958306394885,22,0.06060716454159077,4.635258358662614,70.11475409836065,2.863444489342345,2012-01-13 02:00:00,2021-06-01 10:15:00,TF_M,5,0,54,9,-48,17,13,5,-1,1250,5000,920,205,66495.0,259532.0,193037.0,1.3444676409185803,0.25365853658536586,324.3658536585366,4991.0,-1261.6797385620914,42771.0,37281.0,0.42771,5,3,0.6,41.0,18.110770276274835,0.4417261042993862,17,0.07505827505827506,1.5546748965420496,131.8603654410106,2.362456289116295,True,False,False
338,73818.0,223465.0,149647.0,1.4932808542770653,0.5325443786982249,218.39644970414201,1241.4722222222222,-947.132911392405,13209.0,11671.0,0.13209,10,10,1.0,33.8,8.806815542521598,0.2605566728556686,14,0.03374515700777588,5.588462411991824,60.4817524181094,2.862292144728745,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,1500,2500,184,169,12029.0,164472.0,152443.0,1.0789081820746116,0.39644970414201186,71.1775147928994,2454.805970149254,-1494.5392156862745,16858.0,15306.0,0.16858,5,4,0.8,33.8,9.987992791347018,0.2955027453061248,19,0.20708288303267106,0.7135484636374422,236.84445922354314,0.8257396715496923,False,False,False
338,67403.0,193863.0,126460.0,1.5329985766250198,0.4230769230769231,199.4171597633136,1355.6853146853148,-648.5128205128206,11017.0,7590.0,0.11017,10,9,0.9,33.8,8.411896337925237,0.24887267271968158,14,0.11351126804444905,6.118090224198966,55.245997952613386,2.861766571816991,2012-01-10 10:30:00,2021-06-01 20:45:00,TF_M,5,0,47,7,12,39,9,5,4,750,6000,184,166,19021.0,123877.0,104856.0,1.1814011596856642,0.16265060240963855,114.58433734939759,4588.037037037037,-754.3597122302158,26075.0,23529.0,0.26075,5,3,0.6,33.2,9.703607576566563,0.29227733664357114,18,0.3149676673150728,0.7294726749760306,227.56164239524736,1.0688492421579132,True,False,False
348,74948.0,227614.0,152666.0,1.490927907982131,0.48563218390804597,215.367816091954,1346.8284023668639,-852.8826815642458,12862.0,10332.0,0.12862,10,8,0.8,34.8,8.738420909981391,0.2511040491373963,12,0.05992154560495277,5.827087544705334,59.721086620056575,2.8604206603429034,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1250,4500,184,174,43334.0,199754.0,156420.0,1.2770361846311213,0.28160919540229884,249.04597701149424,4076.612244897959,-1251.36,20848.0,17457.0,0.20848,5,4,0.8,34.8,11.989995829857492,0.3445401100533762,19,0.10363686712512116,2.078568687643899,83.7114505930678,2.5980690312756822,True,True,True
234,74799.0,314624.0,239825.0,1.3118899197331388,0.5085470085470085,319.65384615384613,2643.8991596638657,-2085.4347826086955,28334.0,27294.0,0.28334,10,6,0.6,23.4,6.887670143089026,0.2943448779097875,12,0.06004090963782938,2.6399025905272815,88.63963421970882,2.860416958861912,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,3000,4500,644,150,103410.0,332334.0,228924.0,1.4517219688630287,0.49333333333333335,689.4,4491.0,-3012.157894736842,26548.0,24162.0,0.26548,5,3,0.6,30.0,8.648699324175862,0.2882899774725287,18,0.04342906875543951,3.8952086786198583,38.50884827386133,6.373217342591002,True,True,True
243,70068.0,249151.0,179083.0,1.391259918585237,0.35390946502057613,288.34567901234567,2897.1046511627906,-1140.656050955414,23060.0,17626.0,0.2306,10,7,0.7,24.3,6.277738446287803,0.2583431459377697,11,0.25455272021464864,3.0385082393755423,79.97345435862306,2.860139072148529,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,1250,0,644,138,4168.0,159025.0,154857.0,1.0269151539807693,0.10869565217391304,30.202898550724637,10601.666666666666,-1259.0,57981.0,54231.0,0.57981,5,2,0.4,27.6,8.708616422830897,0.3155295805373513,16,6.100287907869482,0.07188561770235077,1919.7164107485605,0.18893356869497913,False,False,False
288,70608.0,184814.0,114206.0,1.6182512302330876,0.2222222222222222,245.16666666666666,2887.71875,-509.8482142857143,16680.0,10180.0,0.1668,10,9,0.9,28.8,8.19512049941915,0.2845527951187205,14,0.14284500339904826,4.233093525179856,68.03535010197145,2.8593462816988335,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,500,10000,644,158,31028.0,105851.0,74823.0,1.4146853240313808,0.06962025316455696,196.37974683544303,9622.818181818182,-509.0,27077.0,23094.0,0.27077,5,4,0.8,31.6,9.068627239003707,0.286981874652016,18,0.3219994843367281,1.1459171990988661,137.88081732628595,1.7976278093358173,True,False,False
346,65031.0,137834.0,72803.0,1.893246157438567,0.18497109826589594,187.9508670520231,2153.65625,-258.1666666666667,9825.0,5699.0,0.09825,10,8,0.8,34.6,9.32952303175248,0.26963939398128556,12,0.11765158155341299,6.618931297709923,52.274299949254974,2.856152608195777,2012-01-10 10:30:00,2021-06-01 16:30:00,TF_M,5,0,47,1,12,21,18,17,-1,250,6000,368,185,26925.0,71892.0,44967.0,1.5987724331176196,0.06486486486486487,145.54054054054055,5991.0,-259.9248554913295,17328.0,12592.0,0.17328,5,4,0.8,37.0,12.58570617804182,0.3401542210281573,22,0.22250696378830084,1.5538434903047091,119.05961002785514,1.665379132604979,True,False,False
339,84304.0,339036.0,254732.0,1.330951745363755,0.37168141592920356,248.6843657817109,2690.7619047619046,-1195.924882629108,17258.0,15443.0,0.17258,10,8,0.8,33.9,5.752390807307862,0.16968704446335875,25,0.04734057695957487,4.884922934291343,69.39720535205922,2.8513898896726118,2012-01-13 02:00:00,2021-06-01 10:15:00,TF_M,5,0,54,9,-48,17,13,5,-1,1250,4000,920,210,71610.0,255424.0,183814.0,1.389578595754404,0.3047619047619048,341.0,3991.0,-1259.0,22067.0,20308.0,0.22067,5,4,0.8,42.0,19.204166214652485,0.45724205272982105,17,0.05573243960340735,3.24511714324557,64.71260997067449,3.4576902567326573,True,True,True
224,56004.0,276799.0,220795.0,1.2536470481668516,0.53125,250.01785714285714,2326.0420168067226,-2102.809523809524,17455.0,16248.0,0.17455,10,6,0.6,22.4,8.01498596380555,0.35781187338417636,12,0.054031854867509464,3.2084789458607847,69.8150132133419,2.8504567556180866,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,2500,3000,920,167,37497.0,248253.0,210756.0,1.1779166429425496,0.49700598802395207,224.53293413173654,2991.0,-2509.0,23581.0,21716.0,0.23581,5,4,0.8,33.4,11.672189169131899,0.34946674159077545,18,0.07976638131050484,1.5901361265425555,105.0224551297437,2.202430928397364,True,False,False
308,66258.0,211510.0,145252.0,1.4561589513397406,0.35714285714285715,215.12337662337663,1922.8181818181818,-733.5959595959596,12923.0,10641.0,0.12923,10,8,0.8,30.8,8.761278445523804,0.28445709238713646,12,0.07532675299586465,5.127137661533699,60.07250445229255,2.8504228351730414,2012-01-10 10:30:00,2021-06-01 20:45:00,TF_M,5,0,47,1,12,21,18,17,-1,750,5000,368,178,16148.0,130757.0,114609.0,1.1408964391976197,0.15168539325842698,90.71910112359551,4842.851851851852,-759.0,27737.0,25206.0,0.27737,5,3,0.6,35.6,12.306096050332128,0.3456768553464081,20,0.3090785236561803,0.5821826441215705,305.7459747337131,0.8204882194423255,False,False,False
341,75066.0,219125.0,144059.0,1.5210781693611646,0.5131964809384164,220.1348973607038,1252.142857142857,-867.8253012048193,13538.0,13140.0,0.13538,10,9,0.9,34.1,8.89325587172662,0.2607992924260006,14,0.033184131297791276,5.544836755798493,61.49865451735806,2.8498040233605426,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,1250,2500,184,170,8545.0,147035.0,138490.0,1.0617012058632391,0.35294117647058826,50.26470588235294,2450.5833333333335,-1259.0,19935.0,17915.0,0.19935,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.29151550614394384,0.42864309004263856,396.6003510825044,0.5362389800615277,False,False,False
348,76458.0,227865.0,151407.0,1.5049832570488815,0.4885057471264368,219.70689655172413,1340.3823529411766,-850.6011235955057,13535.0,10332.0,0.13535,10,9,0.9,34.8,8.738420909981391,0.2511040491373963,12,0.05219859269141228,5.64891023272996,61.604802636741745,2.8445784406964107,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1250,4000,184,177,37267.0,193687.0,156420.0,1.2382495844521162,0.2937853107344633,210.54802259887006,3724.75,-1251.36,20643.0,18457.0,0.20643,5,4,0.8,35.4,12.435433245367852,0.35128342501039134,19,0.10709206536614163,1.8053093058179528,98.04414092897201,2.2073343178664753,True,False,False
