n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,ms_blocks_total,ms_blocks_positive,ms_min_avg_trade,ms_mean_avg_trade,ms_min_n_trades,expected_avg_trade,passes_multisplit,passes_expectancy,wf_mean_unger,wf_min_unger,wf_positive_folds,wf_total_folds,wf_positive_folds_oos,wf_total_folds_oos,plateau_ratio,plateau_min,plateau_neighbors,wf_efficiency_used,pattern_null_p,pattern_null_draws,pattern_null_valid_draws,pattern_null_p_lower,pattern_null_min_trades,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,passes_plateau,passes_null,passes_pattern_useful,passes_wfo,good,gate_reason,wfo_net_profit,wfo_max_dd,wfo_avg_trade,wfo_n_trades,wfo_positive_windows,wfo_total_windows,wfo_efficiency,wfo_measured,mc_dd_median,mc_dd_p95,mc_dd_worst
428,56818.0,350402.0,293584.0,1.1935323450869257,0.4485981308411215,132.75233644859813,1825.0104166666667,-1244.0,27956.0,26901.0,0.27956,10,6,0.6,42.8,8.482924024179399,0.1981991594434439,20,0.12101798725755922,2.032408069824009,210.5876306804182,1.1959362010359138,2012-01-13 02:00:00,2021-06-01 16:30:00,TF_M,5,,,,,,,1750,6000,,197,62412.0,306512.0,244100.0,1.255682097501024,0.2893401015228426,316.81218274111677,5377.403508771929,-1743.5714285714287,29733.0,26716.0,0.29733,5,4,0.8,39.4,17.00117642988273,0.43150193984473934,17,0.0959911555470102,2.0990818282716175,93.85055758507978,2.767488742221568,True,True,True,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,368.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,214.68421052631578,346.6186313051301,52.0,155.0180927470923,True,True,2.5397983362534804,0.0,4,5,1,1,0.8505600923446114,0.4051290554779417,10.0,0.48930597114620883,0.1346153846153846,200.0,51.0,0.08465859758469724,99.0,0.6336206896551724,316.81218274111677,41.12610340479193,275.68607933632484,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,37014.5,58429.8,82631.0
736,104161.0,317146.0,212985.0,1.4890532197103081,0.3953804347826087,141.52309782608697,1089.8487972508592,-478.6179775280899,6405.0,5233.0,0.06405,10,10,1.0,73.6,17.442476888332113,0.23699017511320808,23,0.0239149009706128,16.262451209992193,45.25763001507281,2.6636129273279883,2012-01-10 17:15:00,2021-06-01 17:30:00,TF_U,5,,,,,,,500,2500,,286,45536.0,158534.0,112998.0,1.4029805837271456,0.22377622377622378,159.21678321678323,2477.09375,-509.0,17666.0,15941.0,0.17666,5,4,0.8,57.2,23.163764806265842,0.40496092318646576,26,0.054703970484891076,2.5776067021397036,110.9556394940267,1.804359568036113,True,True,True,,,,,,,17.0,3.0,4.0,184.0,,,63.0,79.0,37.0,137.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,42.666666666666664,160.1830065359477,85.0,44.99997687763906,True,True,2.5354556203590635,0.28397987265914176,5,5,1,1,0.8317911798461315,0.30895923585854185,10.0,0.2826333755051996,0.14414414414414414,200.0,110.0,0.1064564168623459,143.0,53.6304630264535,159.21678321678323,53.29054054054054,105.92624267624268,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,12277.0,19143.049999999996,30825.0
618,135854.21227965102,352531.557004197,216677.34472454595,1.6269885411987006,0.540453074433657,219.82882245898224,1055.4837036053802,-762.9483969174154,16174.542639242121,14022.40015766985,0.1617454263924212,10,9,0.9,61.8,12.568213874691981,0.20336915654841395,29,0.08296190665567085,8.399261438777637,73.57789783120965,2.6035863360943656,2012-01-10 13:30:00,2021-05-27 23:00:00,RBB_M,5,,,,,,,4000,0,,282,72790.59475800474,388351.57234604994,315560.9775880452,1.2306704565132593,0.46099290780141844,258.1226764468253,2987.319787277307,-2076.0590630792444,29268.577354848378,25564.980433339282,0.2926857735484838,5,3,0.6,56.4,17.3735431043872,0.30804154440402837,31,0.6750606824255951,2.4869877983989843,113.39018236500374,2.2726298549355173,True,True,True,,,17.0,46.0,27.0,45.0,1.0,0.0,4.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,50.0,1.5,,,,,,,,,,,,,,,,,,3.0,2.0,-12.520918435275002,264.761359531483,90.0,142.16485893731473,True,True,2.5345110542702054,0.18510642545299671,5,5,1,1,2.9826230937656795,0.0,7.0,0.5507647018629975,0.11627906976744186,200.0,42.0,0.06687780069561336,141.0,-59.07949279260574,258.1226764468253,-27.087220244433137,285.20989669125845,True,True,True,True,True,—,50511.25674436547,42109.49213643032,124.4119624245455,406.0,3.0,5.0,0.5507647018629975,True,34912.45926221835,54830.15459009373,78723.427251288
264,17814.0,74073.0,56259.0,1.3166426705060523,0.5227272727272727,67.47727272727273,536.7608695652174,-446.5,6327.0,5487.0,0.06327,10,6,0.6,26.4,8.06473806146238,0.30548250232812046,7,0.33630852138767264,2.815552394499763,93.76490400808352,1.2777972777028643,2012-02-03 12:00:00,2021-05-04 13:30:00,BO,5,,,,,,,1500,6000,,107,40407.0,116094.0,75687.0,1.5338697530619525,0.45794392523364486,377.6355140186916,2369.265306122449,-1304.948275862069,19773.0,17406.0,0.19773,5,3,0.6,21.4,9.350935782048767,0.4369596159835873,6,0.14826638948697007,2.0435442269761794,52.36001187912985,4.0451990953078925,True,True,True,,,47.0,48.0,35.0,50.0,10.0,5.0,-1.0,48.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,-1.0,403.63690476190476,32.0,127.51348157637047,True,True,2.5084183329592724,0.0,4,5,1,1,0.9491857672883763,0.18160962292901658,12.0,0.3376628437813161,0.06,200.0,49.0,0.02918310538453408,54.0,84.67231638418079,377.6355140186916,150.6113074204947,227.02420659819688,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,13670.5,21631.699999999993,32314.0
352,43207.0,195388.0,152181.0,1.2839184917959534,0.5340909090909091,122.7471590909091,1039.2978723404256,-927.9329268292682,18147.0,16098.0,0.18147,10,6,0.6,35.2,10.097524449091472,0.2868614900310077,13,0.06922489411437961,2.3809445087342263,147.84048880968362,1.3725000991094898,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,,,,,,,2000,3000,,131,39091.0,177712.0,138621.0,1.2819991199024678,0.4732824427480916,298.40458015267177,2866.3225806451615,-2009.0,14208.0,12054.0,0.14208,5,5,1.0,26.2,6.910861017268399,0.2637733212697862,15,0.07651377554935919,2.751337274774775,47.613210201836736,3.7708769875069947,True,True,True,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,136.0,292.37318840579707,40.0,100.76013913172083,True,True,2.4984664560082415,0.0,4,5,1,1,1.1038822411212952,0.6593144629342468,12.0,0.3376628437813161,0.18181818181818182,200.0,43.0,0.1186230459450793,66.0,138.2972972972973,298.40458015267177,222.3531669865643,76.05141316610747,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,21918.0,34455.549999999996,55274.0
349,50639.0,156974.0,106335.0,1.476221375840504,0.3553008595988539,145.0974212034384,1265.9193548387098,-472.6,11323.0,6617.0,0.11323,10,9,0.9,34.9,8.982761268117951,0.25738570968819346,15,0.07881277276407513,4.472224675439371,78.03722427378108,2.053914187679961,2012-01-10 10:30:00,2021-06-01 16:45:00,TF_M,5,,,,,,,500,4000,,169,34554.0,106323.0,71769.0,1.4814613551812064,0.16568047337278108,204.46153846153845,3797.25,-509.0,13192.0,11869.0,0.13192,5,4,0.8,33.8,10.146920715172657,0.300204754886765,18,0.11550037622272386,2.61931473620376,64.52069224981189,2.681387976527553,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-38.90196078431372,196.90569561157795,51.0,100.044251638971,True,True,2.4802257902431273,0.1666854408246158,5,5,1,1,1.0069523371087412,0.4904250253283733,10.0,0.48930597114620883,0.17543859649122806,200.0,56.0,0.11982118780374568,85.0,38.02956989247312,204.46153846153845,91.93261131167269,112.52892714986577,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,12835.5,21009.399999999998,36176.0
264,14714.0,63205.0,48491.0,1.3034377513352993,0.4734848484848485,55.734848484848484,505.64,-348.8561151079137,10101.0,9456.0,0.10101,10,5,0.5,26.4,8.06473806146238,0.30548250232812046,7,0.2712382764713878,1.4566874566874566,181.23311132254995,0.8353106026195659,2012-02-03 12:00:00,2021-05-04 13:30:00,BO,5,,,,,,,500,4000,,107,19692.0,60546.0,40854.0,1.4820091055955353,0.24299065420560748,184.0373831775701,2328.6923076923076,-504.3703703703704,8780.0,6462.0,0.0878,5,3,0.6,21.4,9.350935782048767,0.4369596159835873,6,0.202671135486492,2.2428246013667428,47.70769855778997,2.9584357788287536,True,True,True,,,47.0,48.0,35.0,50.0,10.0,5.0,-1.0,48.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,23.75,189.82440476190473,32.0,62.142586165810066,True,True,2.4290241869373665,0.0,3,5,1,1,1.047282315256969,0.12512662173030373,13.0,0.3376628437813161,0.22,200.0,49.0,0.15392806726153163,54.0,102.03896103896103,184.0373831775701,131.569176882662,52.4682062949081,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,9077.5,14328.35,20790.0
220,25865.0,243952.0,218087.0,1.118599458014462,0.509090909090909,117.56818181818181,2178.1428571428573,-2019.3240740740741,23372.0,21864.0,0.23372,10,6,0.6,22.0,3.794733192202055,0.17248787237282068,12,0.1543011791996907,1.1066660961834673,198.7952832012372,1.1583644423621209,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,,,,,,,3000,4000,,120,48045.0,231594.0,183549.0,1.2617557164571858,0.49166666666666664,400.375,3925.322033898305,-3009.0,20480.0,17072.0,0.2048,5,5,1.0,24.0,5.932958789676531,0.2472066162365221,15,0.08306795712353002,2.345947265625,51.15204495785201,4.2141047842080095,True,True,True,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,644.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,188.91666666666666,385.00252525252523,36.0,135.19176107894444,True,True,2.3997463552109335,0.0,4,5,1,1,1.3878669480613477,0.0,12.0,0.3376628437813161,0.24444444444444444,200.0,44.0,0.17159879229480512,60.0,211.91480513307985,400.375,372.2049549549549,28.17004504504507,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,36707.0,59174.6,87708.0
648,117608.0,355763.0,238155.0,1.4938296487581617,0.45987654320987653,181.49382716049382,1193.8355704697988,-680.4428571428572,15041.0,13034.0,0.15041,10,9,0.9,64.8,14.2884568795934,0.2205008777715031,28,0.03818617781103326,7.8191609600425505,82.87334194952724,2.2290861719427313,2012-01-10 17:15:00,2021-05-26 17:45:00,TF_U,5,,,,,,,750,4500,,346,63096.0,274407.0,211311.0,1.2985930689836307,0.1936416184971098,182.35838150289018,4095.626865671642,-757.3870967741935,29208.0,27576.0,0.29208,5,4,0.8,69.2,23.625410049351526,0.3414076596727099,33,0.07117725370863447,2.160230073952342,160.168124762267,1.6072305311259891,True,True,True,,,,,,,17.0,7.0,-1.0,184.0,,,31.0,52.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,61.5,186.85226530878705,111.0,51.54056491582681,True,True,2.39713966727751,0.34248911426648254,5,5,1,1,0.9110841892879356,0.5483310541572493,10.0,0.2826333755051996,0.16521739130434782,200.0,114.0,0.1254580111434433,173.0,56.1740492653414,182.35838150289018,59.727375565610856,122.63100593727933,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,20012.0,31143.499999999978,41509.0
643,99953.0,338108.0,238155.0,1.4196972559887469,0.4556765163297045,155.447900466563,1153.9522184300342,-680.4428571428572,15041.0,13034.0,0.15041,10,8,0.8,64.3,13.535508856337836,0.21050558096948424,28,0.07494522425540004,6.645369323848149,96.75910678018668,1.9091931158690698,2012-01-10 17:15:00,2021-05-26 17:45:00,TF_U,5,,,,,,,750,7500,,326,81151.0,287149.0,205998.0,1.3939407178710472,0.1656441717791411,248.92944785276075,5317.574074074074,-757.3455882352941,25340.0,22605.0,0.2534,5,5,1.0,65.2,23.37006632425334,0.35843660006523526,32,0.09230939852866878,3.2024861878453037,101.79591132580005,2.355463209070703,True,True,True,,,,,,,17.0,7.0,-1.0,184.0,,,31.0,52.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,114.27731092436974,259.48075473179927,100.0,70.35577010927133,True,True,2.3594658812882168,0.34248911426648254,5,5,1,1,0.9262058390115608,0.6131346714023749,10.0,0.2826333755051996,0.1282051282051282,200.0,116.0,0.09355343388394134,163.0,80.8732790988736,248.92944785276075,83.04819277108433,165.88125508167641,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,22158.0,35260.45,62553.0
282,35652.0,348699.0,313047.0,1.1138870521039972,0.475177304964539,126.42553191489361,2602.231343283582,-2115.1824324324325,28963.0,28743.0,0.28963,10,6,0.6,28.2,5.635601121442148,0.19984401139865773,21,0.11194322899136093,1.2309498325449713,229.09138337260183,1.118964663982326,2012-01-13 02:00:00,2021-06-01 17:00:00,TF_M,5,,,,,,,2500,4000,,194,91754.0,355199.0,263445.0,1.348285220824081,0.4587628865979381,472.9587628865979,3991.0,-2509.0,23934.0,21671.0,0.23934,5,5,1.0,38.8,17.13942822850284,0.4417378409407949,17,0.043496741286483426,3.8336258042951448,50.60483466660854,4.604887108956133,True,True,True,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,920.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,107.88311688311688,554.8407181054239,51.0,231.4215467863363,True,True,2.357424389924637,0.16640945242078772,5,5,1,1,0.8340513718504541,0.0,9.0,0.48930597114620883,0.14814814814814814,200.0,53.0,0.09623196755356402,97.0,164.38709677419354,472.9587628865979,160.08212560386474,312.8766372827332,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,38387.5,59724.0,89785.0
617,89417.0,366295.0,276878.0,1.3229472908645685,0.5105348460291734,144.92220421393841,1162.8412698412699,-916.8145695364238,14492.0,12962.0,0.14492,10,9,0.9,61.7,12.86895489152091,0.20857301282853988,26,0.15166019884362034,6.170093844879934,99.99847903642484,1.8133186273076696,2012-01-10 17:15:00,2021-05-26 17:45:00,TF_U,5,,,,,,,1250,0,,300,91035.0,375658.0,284623.0,1.3198441447107225,0.24333333333333335,303.45,5146.0,-1253.8458149779735,29723.0,25713.0,0.29723,5,5,1.0,60.0,22.081666603768838,0.3680277767294806,28,0.1796671609820399,3.062779665578845,97.95023891909706,2.6512102843300998,True,True,True,,,,,,,17.0,7.0,-1.0,184.0,,,31.0,52.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,93.5229357798165,321.1913448936385,91.0,85.76509779705282,True,True,2.3567888174808562,0.706139126070066,5,5,1,1,0.9638583269587092,0.6319123202954658,8.0,0.2826333755051996,0.18032786885245902,200.0,121.0,0.13991143375077494,150.0,167.30057803468208,303.45,241.02762430939225,62.42237569060774,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,31126.0,48924.7,79354.0
490,86350.0,202140.0,115790.0,1.7457466102426806,0.09183673469387756,176.22448979591837,4492.0,-260.2022471910112,13096.0,10619.0,0.13096,10,9,0.9,49.0,23.630488780387086,0.48225487306912423,19,0.05253039953676896,6.593616371411118,74.3143022582513,2.3195315458562082,2012-01-10 17:15:00,2021-05-25 17:30:00,TF_U,5,,,,,,,250,4500,,364,62384.0,148203.0,85819.0,1.7269252729582028,0.09065934065934066,171.3846153846154,4491.0,-259.27190332326285,23192.0,13136.0,0.23192,5,5,1.0,72.8,23.726778120933318,0.3259172818809522,37,0.07198961272121057,2.689893066574681,135.3213644524237,1.6951420128927195,True,True,True,,,,,,,17.0,7.0,-1.0,0.0,,,31.0,52.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,69.84615384615384,176.63146061100022,115.0,48.439012355814214,True,True,2.3542697916032505,0.8315476225776545,5,5,1,1,1.0921343272425823,0.71622445995204,8.0,0.2826333755051996,0.20353982300884957,200.0,112.0,0.15923050214780335,182.0,93.42987824313126,171.3846153846154,93.12674543501612,78.25786994959927,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,13993.5,21914.649999999998,44973.0
382,51122.0,148372.0,97250.0,1.525676092544987,0.5549738219895288,133.82722513089004,699.8679245283018,-572.0588235294117,8383.0,6488.0,0.08383,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.07806815069832948,6.098294166766074,62.64046790031689,2.2016490625197536,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,,,,,,,5000,4000,,170,52415.0,188349.0,135934.0,1.3855915370694603,0.5235294117647059,308.3235294117647,2116.2808988764045,-1678.1975308641975,18004.0,12769.0,0.18004,5,4,0.8,34.0,9.838699100999074,0.289373502970561,19,0.0761423256701326,2.9112974894467896,58.3932080511304,3.4611906455484514,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,48.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,191.08928571428572,303.01233271086215,51.0,150.8645439860502,True,True,2.344449604260311,0.0,4,5,1,1,0.9365671590328226,0.5164921085257232,9.0,0.48930597114620883,0.1724137931034483,200.0,57.0,0.11770895274425111,85.0,129.55263157894737,308.3235294117647,150.87951807228916,157.44401133947554,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,20127.5,31693.849999999995,56785.0
382,44247.0,141497.0,97250.0,1.4549820051413882,0.5549738219895288,115.82984293193718,667.438679245283,-572.0588235294117,8383.0,6488.0,0.08383,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.06759780324089769,5.278182035070977,72.37340384658846,1.905566411120683,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,,,,,,,5000,3000,,170,42450.0,177632.0,135182.0,1.3140210974833928,0.5411764705882353,249.7058823529412,1930.7826086956522,-1733.1025641025642,19772.0,15293.0,0.19772,5,4,0.8,34.0,9.838699100999074,0.289373502970561,19,0.07045936395759718,2.1469755209387014,79.1811542991755,2.6748955421747875,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,48.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-33.107142857142854,251.65709617180207,51.0,122.18257926562686,True,True,2.3422842215025255,0.0,4,5,1,1,1.0325681192955127,0.5038288987979108,9.0,0.48930597114620883,0.20689655172413793,200.0,57.0,0.1468172771934644,85.0,92.93154034229829,249.7058823529412,94.63253012048193,155.07335223245926,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,20584.0,32918.2,59685.0
545,92715.0,216793.0,124078.0,1.7472315801350764,0.12477064220183487,170.11926605504587,3188.1323529411766,-260.1215932914046,13125.0,10384.0,0.13125,10,10,1.0,54.5,18.543192821086667,0.34024207011168195,32,0.06812274173542576,7.064,77.15175537938845,2.236697225352244,2012-01-10 17:15:00,2021-05-25 17:30:00,TF_U,5,,,,,,,250,5000,,360,53745.0,139748.0,86003.0,1.6249200609281071,0.07777777777777778,149.29166666666666,4991.0,-259.0451807228916,24480.0,12636.0,0.2448,5,5,1.0,72.0,23.65586608010791,0.32855369555705427,37,0.09286445250720997,2.1954656862745097,163.97432319285517,1.437252968755096,True,True,True,,,,,,,17.0,7.0,-1.0,920.0,,,31.0,52.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,66.5813953488372,153.96765975654705,113.0,42.19480768479709,True,True,2.3340981015520925,0.780578513387216,5,5,1,1,0.9607075726650135,0.7175637066386049,9.0,0.2826333755051996,0.21929824561403508,200.0,113.0,0.17363013310356973,180.0,93.93636363636364,149.29166666666666,82.09967497291441,67.19199169375224,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,14148.5,21607.8,29186.0
352,33042.0,194200.0,161158.0,1.2050286054679258,0.5255681818181818,93.86931818181819,1049.7297297297298,-965.0179640718563,16788.0,14613.0,0.16788,10,5,0.5,35.2,10.097524449091472,0.2868614900310077,13,0.12078566672719569,1.96819156540386,178.84437988015253,1.091258244369724,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,,,,,,,2250,4000,,130,42470.0,200699.0,158229.0,1.2684084459865133,0.45384615384615384,326.6923076923077,3401.677966101695,-2228.5774647887324,18398.0,14286.0,0.18398,5,4,0.8,26.0,6.985699678629192,0.26868075687035353,15,0.09397221568165764,2.308403087292097,56.31598775606311,3.627913770850318,True,True,True,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,-62.375,308.49818840579707,40.0,110.31185365686534,True,True,2.3257824468802992,0.0,4,5,1,1,1.1905910310082564,0.8119041351552516,12.0,0.3376628437813161,0.18181818181818182,200.0,43.0,0.1186230459450793,65.0,141.77464788732394,326.6923076923077,292.12704918032784,34.565258511979835,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,25763.5,42632.35,59526.0
512,109952.0,349227.0,239275.0,1.4595214711106468,0.365234375,214.75,1867.524064171123,-736.2307692307693,27329.0,26349.0,0.27329,10,8,0.8,51.2,12.998461447417537,0.2538762001448737,29,0.040845096041909196,4.023271982143511,127.25960419091967,1.956701855550327,2012-01-10 17:15:00,2021-05-28 18:15:00,TF_U,5,,,,,,,750,4500,,344,62514.0,276552.0,214038.0,1.2920696324951644,0.18023255813953487,181.72674418604652,4460.5161290322585,-759.0,29208.0,27576.0,0.29208,5,4,0.8,68.8,23.26714421668461,0.33818523570762515,33,0.07183990786063922,2.140304026294166,160.72482963816105,1.601663543900817,True,True,True,,,,,,,17.0,7.0,-1.0,368.0,,,31.0,52.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-15.63716814159292,184.90472773658612,111.0,51.36204312887224,True,True,2.3220604980333848,0.30756361766347284,5,5,1,1,1.0387237755839152,0.5525115675729872,10.0,0.2826333755051996,0.17391304347826086,200.0,114.0,0.13313537037941386,172.0,43.78455639497362,181.72674418604652,40.46039035591274,141.26635383013377,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,22332.0,34068.14999999999,46280.0
645,105865.0,344779.0,238914.0,1.443109235959383,0.4558139534883721,164.13178294573643,1172.7176870748299,-680.6666666666666,15041.0,13034.0,0.15041,10,8,0.8,64.5,13.82208377922808,0.2142958725461718,28,0.05659094129315638,7.038428295990958,91.63977707457612,2.0158475550637642,2012-01-10 17:15:00,2021-05-26 17:45:00,TF_U,5,,,,,,,750,6000,,338,60323.0,274670.0,214347.0,1.2814268452555901,0.16272189349112426,178.47041420118344,4994.0,-757.4098939929329,28753.0,23364.0,0.28753,5,4,0.8,67.6,23.728463919942225,0.35101277988080215,33,0.09931535235316546,2.09797238549021,161.10793561328182,1.5853603931452858,True,True,True,,,,,,,17.0,7.0,-1.0,184.0,,,31.0,52.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,9.305785123966942,187.51781596035457,106.0,50.441695593491595,True,True,2.21141046099762,0.34248911426648254,5,5,1,1,0.924249865517122,0.6134380160348509,10.0,0.2826333755051996,0.16521739130434782,200.0,114.0,0.1254580111434433,169.0,27.121043828801785,178.47041420118344,55.77139507620164,122.6990191249818,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,22634.5,35203.399999999994,47816.0
642,88592.0,327506.0,238914.0,1.3708112542588546,0.4532710280373832,137.99376947040497,1125.4501718213057,-680.6666666666666,17581.0,13034.0,0.17581,10,8,0.8,64.2,13.4,0.2087227414330218,28,0.11277541990247426,5.039076275524714,127.40430287159113,1.5676209029307835,2012-01-10 17:15:00,2021-05-26 17:45:00,TF_U,5,,,,,,,750,10000,,318,92053.0,292738.0,200685.0,1.4586939731419888,0.16666666666666666,289.47484276729557,5523.358490566037,-757.3018867924528,27833.0,23911.0,0.27833,5,5,1.0,63.6,23.593219364893805,0.3709625686304057,29,0.10853530031612224,3.307333021952359,96.14997881655134,2.6135702115545647,True,True,True,,,,,,,17.0,7.0,-1.0,184.0,,,31.0,52.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,73.9245283018868,297.88923093403696,97.0,81.81525193515766,True,True,2.1737290961569853,0.34248911426648254,5,5,1,1,0.9805839387187196,0.5644548764829762,9.0,0.2826333755051996,0.1271186440677966,200.0,117.0,0.09274880465489949,159.0,114.55711422845691,289.47484276729557,130.3857493857494,159.08909338154618,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,22380.0,35311.9,52495.0
