n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_long_offset_ticks,p_short_offset_ticks,p_direction,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
160,35085.0,68557.0,33472.0,2.0481895315487573,0.6375,219.28125,672.1274509803922,-577.1034482758621,9527.0,8420.0,0.09527,10,9,0.9,16.0,5.796550698475776,0.362284418654736,8,0.04249679350149636,3.682691298415031,43.44648710275046,3.383972073014362,2012-03-05 17:30:00,2021-05-24 06:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,1750,1500,24,93,21163.0,65679.0,44516.0,1.47540210261479,0.5806451612903226,227.55913978494624,1216.2777777777778,-1141.4358974358975,10305.0,9785.0,0.10305,5,4,0.8,18.6,6.887670143089026,0.3703048464026358,7,0.07045314936445683,2.053663270257157,45.28493124793271,3.376553536410702,True,True,True
160,28660.0,53672.0,25012.0,2.1458499920038383,0.60625,179.125,553.319587628866,-397.015873015873,6372.0,4203.0,0.06372,10,10,1.0,16.0,5.796550698475776,0.362284418654736,8,0.0869155617585485,4.497802887633396,35.572923935799025,3.3800387133689482,2012-03-05 17:30:00,2021-05-24 03:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,2500,2500,12,93,13598.0,59058.0,45460.0,1.2991201055873296,0.5698924731182796,146.21505376344086,1114.301886792453,-1136.5,19707.0,18147.0,0.19707,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.183188704221209,0.6900086263764145,134.7809236652449,1.5688635921391836,True,False,False
160,35855.0,86980.0,51125.0,1.701320293398533,0.65625,224.09375,828.3809523809524,-929.5454545454545,9989.0,8927.0,0.09989,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.05552921489332032,3.589448393232556,44.57509412913122,3.3773190702122733,2012-03-05 17:30:00,2021-05-24 09:45:00,RHL,6,80,80,1,40,46,46,6,2,1,4,4000,2000,48,93,18758.0,93962.0,75204.0,1.2494282219030903,0.6129032258064516,201.69892473118279,1648.4561403508771,-2089.0,29526.0,27270.0,0.29526,5,4,0.8,18.6,6.887670143089026,0.3703048464026358,7,0.10614137967800405,0.6353044774097406,146.3865017592494,1.7680910669132461,True,False,False
160,26895.0,65210.0,38315.0,1.7019444081952237,0.46875,168.09375,869.4666666666667,-450.7647058823529,5640.0,5380.0,0.0564,10,10,1.0,16.0,5.796550698475776,0.362284418654736,8,0.12719836400817996,4.7686170212765955,33.55270496374791,3.3714394837714523,2012-03-05 17:30:00,2021-05-24 12:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,500,0,48,93,-1872.0,35180.0,37052.0,0.9494764115297419,0.21505376344086022,-20.129032258064516,1759.0,-507.56164383561645,8283.0,7635.0,0.08283,5,1,0.2,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
360,114460.0,299397.0,184937.0,1.6189134678295851,0.575,317.94444444444446,1446.3623188405797,-1208.7385620915034,20260.0,18154.0,0.2026,10,10,1.0,36.0,14.11382301150188,0.39205063920838557,19,0.08728813559322034,5.649555774925963,63.72182421806745,3.3646111124984355,2012-03-05 17:30:00,2021-06-01 23:00:00,RHL,7,80,80,1,55,46,52,6,2,1,4,2250,10000,0,274,-21186.0,285424.0,306610.0,0.9309024493656437,0.4343065693430657,-77.32116788321167,2398.5210084033615,-1978.1290322580646,56019.0,54939.0,0.56019,5,1,0.2,54.8,18.946239732464065,0.34573430168730046,30,0.0,0.0,0.0,0.0,False,False,False
160,32360.0,76241.0,43881.0,1.7374490098220186,0.5375,202.25,886.5232558139535,-592.9864864864865,8199.0,7525.0,0.08199,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.061526576019777506,3.946822783266252,40.5389369592089,3.3644295731716154,2012-03-05 17:30:00,2021-05-24 09:45:00,RHL,6,80,80,1,40,46,46,6,2,1,4,750,2000,0,93,17908.0,62334.0,44426.0,1.40309728537343,0.3655913978494624,192.55913978494624,1833.3529411764705,-752.9830508474577,6812.0,6072.0,0.06812,5,5,1.0,18.6,6.887670143089026,0.3703048464026358,7,0.11117936117936118,2.62889019377569,35.376144739781104,3.514229921537558,True,True,True
160,35850.0,76624.0,40774.0,1.8792367685289646,0.68125,224.0625,702.9724770642201,-799.4901960784314,10267.0,8733.0,0.10267,10,9,0.9,16.0,5.796550698475776,0.362284418654736,8,0.027642956764295675,3.491769747735463,45.822036262203625,3.3308168346396863,2012-03-05 17:30:00,2021-05-24 03:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,1500,1000,0,93,11103.0,58286.0,47183.0,1.2353178051416824,0.6559139784946236,119.38709677419355,955.5081967213115,-1474.46875,10655.0,10135.0,0.10655,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.08925515626407278,1.0420459877991552,89.24750067549311,1.7421438771286026,True,False,False
245,44420.0,89578.0,45158.0,1.9836573807520261,0.6448979591836734,181.30612244897958,566.9493670886076,-519.0574712643678,6738.0,5663.0,0.06738,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.02230977037370554,6.592460670822202,37.16366501575867,3.3269810040138244,2012-01-23 18:15:00,2021-05-27 16:45:00,RHL,6,5,80,1,53,32,1,33,2,1,4,2000,1000,0,72,-11963.0,41233.0,53196.0,0.7751146702759606,0.5972222222222222,-166.15277777777777,958.9069767441861,-1834.344827586207,17700.0,15290.0,0.177,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,45315.0,90569.0,45254.0,2.001347947142794,0.6489795918367347,184.9591836734694,569.6163522012579,-526.2093023255813,7019.0,5723.0,0.07019,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.021869138254441135,6.4560478700669615,37.948913163411675,3.325382702678342,2012-01-23 18:15:00,2021-05-27 16:45:00,RHL,6,5,80,1,53,32,1,33,2,1,4,3000,1000,0,72,-12423.0,45893.0,58316.0,0.7869709856643117,0.6666666666666666,-172.54166666666666,956.1041666666666,-2429.8333333333335,18349.0,17604.0,0.18349,5,3,0.6,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,28160.0,53672.0,25512.0,2.103794292881781,0.60625,176.0,553.319587628866,-404.95238095238096,6372.0,4203.0,0.06372,10,10,1.0,16.0,5.796550698475776,0.362284418654736,8,0.08845880681818181,4.419334588826114,36.20454545454545,3.3210708363038934,2012-03-05 17:30:00,2021-05-24 03:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,3000,2500,12,93,12603.0,59058.0,46455.0,1.2712948014207297,0.5698924731182796,135.51612903225808,1114.301886792453,-1161.375,19722.0,18162.0,0.19722,5,4,0.8,18.6,6.887670143089026,0.3703048464026358,7,0.19765135285249544,0.6390325524794646,145.53249226374672,1.453512815096114,True,False,False
160,28140.0,53672.0,25532.0,2.1021463261789126,0.60625,175.875,553.319587628866,-405.26984126984127,6372.0,4203.0,0.06372,10,10,1.0,16.0,5.796550698475776,0.362284418654736,8,0.08852167732764747,4.416195856873823,36.230277185501066,3.3187121212212913,2012-03-05 17:30:00,2021-05-24 03:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,1750,2500,12,93,14903.0,56567.0,41664.0,1.3576948924731183,0.5591397849462365,160.247311827957,1087.826923076923,-1016.1951219512196,16997.0,15437.0,0.16997,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.1671475541837214,0.8768017885509207,106.0673018855264,1.85143287219747,True,False,False
160,34745.0,77615.0,42870.0,1.8104735246092838,0.6875,217.15625,705.5909090909091,-857.4,9742.0,8654.0,0.09742,10,9,0.9,16.0,5.796550698475776,0.362284418654736,8,0.028522089509281912,3.5665161157873126,44.861706720391425,3.313993295063677,2012-03-05 17:30:00,2021-05-24 03:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,2250,1000,0,93,8318.0,63067.0,54749.0,1.151929715611244,0.7204301075268817,89.44086021505376,941.2985074626865,-2105.730769230769,12871.0,10581.0,0.12871,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.11913921615773022,0.6462590319322508,143.9051454676605,1.1874987933268504,False,False,False
160,27465.0,61319.0,33854.0,1.811277840137059,0.5875,171.65625,652.3297872340426,-512.939393939394,6196.0,5505.0,0.06196,10,9,0.9,16.0,5.796550698475776,0.362284418654736,8,0.05428727471327144,4.4326985151710785,36.09539413799381,3.284787435491259,2012-03-05 17:30:00,2021-05-24 06:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,750,1500,24,93,9793.0,48240.0,38447.0,1.2547142819985955,0.43010752688172044,105.3010752688172,1206.0,-725.4150943396227,6658.0,5999.0,0.06658,5,4,0.8,18.6,6.887670143089026,0.3703048464026358,7,0.1522516082916369,1.470862120756984,63.22822424180537,1.9438567867465626,True,False,False
