n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_source,p_n_sess,p_lev_include_sess0,p_breakout_offset_ticks,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
219,23309.0,117291.0,93982.0,1.2480155774510013,0.5068493150684932,106.4337899543379,1056.6756756756756,-870.2037037037037,11496.0,9995.0,0.11496,10,7,0.7,21.9,6.378871373526825,0.2912726654578459,6,0.1293920803123257,2.0275748086290886,108.01081127461495,1.4952351715052752,2012-02-03 12:00:00,2021-05-04 15:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,1500,2500,184,103,15038.0,105578.0,90540.0,1.1660923348796113,0.4174757281553398,146.0,2455.3023255813955,-1509.0,21748.0,19833.0,0.21748,5,4,0.8,20.6,9.068627239003707,0.4402246232526071,6,0.16564702753025667,0.6914658819201766,148.95890410958904,1.4912365797064238,True,False,False
306,31901.0,113785.0,81884.0,1.389587709442626,0.5555555555555556,104.2516339869281,669.3235294117648,-602.0882352941177,11040.0,8481.0,0.1104,10,7,0.7,30.6,7.722693830523129,0.2523756153765728,14,0.14077928591580202,2.8895833333333334,105.89762076423938,1.4945198532038064,2012-01-12 11:15:00,2021-05-31 05:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,2250,4500,48,130,10600.0,140975.0,130375.0,1.0813039309683605,0.46153846153846156,81.53846153846153,2349.5833333333335,-1862.5,23297.0,21655.0,0.23297,5,2,0.4,26.0,6.260990336999411,0.24080732065382351,18,0.42367924528301887,0.45499420526248013,285.7179245283019,0.8046664012418709,True,False,False
189,19319.0,133753.0,114434.0,1.1688222031913593,0.49206349206349204,102.21693121693121,1438.2043010752689,-1192.0208333333333,10621.0,8856.0,0.10621,10,8,0.8,18.9,5.08822169328342,0.2692180790097048,6,0.156115740980382,1.8189436022973355,103.9064651379471,1.4939755450888539,2012-02-03 12:00:00,2021-05-04 13:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,1250,1500,920,106,1296.0,73059.0,71763.0,1.018059445675348,0.46226415094339623,12.226415094339623,1491.0,-1259.0,13112.0,11894.0,0.13112,5,3,0.6,21.2,9.21737489744233,0.4347818347850156,6,1.150462962962963,0.09884075655887736,1072.432098765432,0.16083035503556353,False,False,False
306,29601.0,102727.0,73126.0,1.4047944643492054,0.545751633986928,96.73529411764706,615.1317365269462,-526.0863309352518,9563.0,8873.0,0.09563,10,7,0.7,30.6,7.722693830523129,0.2523756153765728,14,0.06726124117428466,3.0953675624803934,98.85740346609911,1.490017033622667,2012-01-12 11:15:00,2021-05-31 05:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,1250,2000,48,130,10150.0,98856.0,88706.0,1.1144229251685343,0.4307692307692308,78.07692307692308,1765.2857142857142,-1198.7297297297298,16987.0,14609.0,0.16987,5,2,0.4,26.0,6.260990336999411,0.24080732065382351,18,0.21192118226600984,0.5975157473361983,217.56748768472906,0.9023347880727522,True,False,False
182,24477.0,165802.0,141325.0,1.173196532814435,0.5604395604395604,134.48901098901098,1625.5098039215686,-1766.5625,18489.0,16150.0,0.18489,10,5,0.5,18.2,5.491812087098393,0.3017479168735381,5,0.13016301017281529,1.3238682459840987,137.47591616619684,1.4898187759192119,2012-02-03 12:00:00,2021-05-04 15:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,5000,3000,368,96,82821.0,204005.0,121184.0,1.6834318061790334,0.7291666666666666,862.71875,2914.3571428571427,-4660.923076923077,31273.0,30198.0,0.31273,5,5,1.0,19.2,8.328265125462805,0.4337638086178544,6,0.03611402905060311,2.6483228343938863,36.24935704712573,7.348315917994594,True,False,False
306,24331.0,70637.0,46306.0,1.5254394678875307,0.38235294117647056,79.51307189542484,603.7350427350427,-245.005291005291,6476.0,5649.0,0.06476,10,7,0.7,30.6,7.722693830523129,0.2523756153765728,14,0.06127984875262012,3.7571031500926497,81.44572767251654,1.488293095144879,2012-01-12 11:15:00,2021-05-28 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,250,1500,48,130,16460.0,42619.0,26159.0,1.6292289460606293,0.2230769230769231,126.61538461538461,1469.6206896551723,-259.0,6010.0,3367.0,0.0601,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.09058323207776428,2.7387687188019965,47.46658566221142,2.4600990723990566,True,True,True
306,36826.0,118379.0,81553.0,1.451559108800412,0.5686274509803921,120.34640522875817,680.3390804597701,-617.8257575757576,14947.0,10060.0,0.14947,10,7,0.7,30.6,7.722693830523129,0.2523756153765728,14,0.17205235431488622,2.463771994380143,124.19980448596101,1.4827210722753998,2012-01-12 11:15:00,2021-05-31 05:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,5000,0,48,130,33595.0,171194.0,137599.0,1.2441514836590382,0.5692307692307692,258.4230769230769,2313.4324324324325,-2457.125,37878.0,31868.0,0.37878,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.25557374609316863,0.8869264480701199,146.57359726149727,2.0000512666496615,True,False,False
273,27398.0,113282.0,85884.0,1.3190116901867635,0.8315018315018315,100.35897435897436,499.0396475770925,-1867.0434782608695,10411.0,9341.0,0.10411,10,6,0.6,27.3,6.132699242584786,0.22464099789687858,14,0.07047959705087962,2.6316396119489003,103.7376085845682,1.4815398780913624,2012-01-12 11:15:00,2021-06-01 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,2000,500,920,130,3935.0,52151.0,48216.0,1.081611913057906,0.8153846153846154,30.26923076923077,491.99056603773585,-2009.0,13470.0,11698.0,0.1347,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.15146124523506987,0.2921306607275427,445.00635324015246,0.3928447387953153,False,False,False
362,37322.0,146821.0,109499.0,1.3408432953725604,0.36187845303867405,103.09944751381215,1120.7709923664122,-474.02164502164504,10991.0,9267.0,0.10991,10,7,0.7,36.2,10.156771140475698,0.28057378841093084,14,0.10693424789668292,3.395687380584114,106.60580890627513,1.481293403167712,2012-01-10 13:15:00,2021-06-01 17:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,500,4000,184,132,16617.0,73625.0,57008.0,1.2914854055571148,0.15151515151515152,125.88636363636364,3681.25,-509.0,14138.0,10377.0,0.14138,5,4,0.8,26.4,7.1442284397967,0.2706147136286629,15,0.24017572365649636,1.1753430471070874,112.30763675753745,1.5947332696689858,True,False,False
294,24629.0,98084.0,73455.0,1.3352937172418486,0.7108843537414966,83.77210884353741,469.30143540669854,-864.1764705882352,7275.0,6180.0,0.07275,10,7,0.7,29.4,6.931089380465383,0.23575133947161167,14,0.07840350805960453,3.3854295532646046,86.84274635592189,1.479402349766006,2012-01-12 11:15:00,2021-05-31 12:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,1500,500,184,130,-4065.0,47241.0,51306.0,0.9207695006431996,0.7384615384615385,-31.26923076923077,492.09375,-1509.0,12660.0,10340.0,0.1266,5,2,0.4,26.0,6.260990336999411,0.24080732065382351,18,0.0,0.0,0.0,0.0,False,False,False
278,39383.0,194699.0,155316.0,1.25356692163074,0.5719424460431655,141.66546762589928,1224.5220125786163,-1305.1764705882354,20847.0,18230.0,0.20847,10,8,0.8,27.8,6.04648658313239,0.21749951737886294,14,0.10133814082218216,1.8891447210629826,147.1565396236955,1.4779017758887427,2012-01-12 11:15:00,2021-06-01 20:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,3000,4000,184,124,51359.0,223032.0,171673.0,1.2991676035253068,0.5,414.18548387096774,3597.2903225806454,-2768.9193548387098,20651.0,16460.0,0.20651,5,5,1.0,24.8,5.6000000000000005,0.22580645161290325,18,0.0777078992971047,2.4869982083192097,49.85930411417668,4.341378840922223,True,True,True
220,35790.0,242306.0,206516.0,1.173303763388793,0.5045454545454545,162.6818181818182,2182.936936936937,-1894.6422018348624,27591.0,26207.0,0.27591,10,6,0.6,22.0,4.147288270665544,0.18851310321207018,11,0.12548197820620285,1.2971621180819832,169.60100586756076,1.475226318182676,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,2500,4500,644,119,23429.0,206586.0,183157.0,1.1279175789077132,0.3865546218487395,196.88235294117646,4491.0,-2509.0,28300.0,23360.0,0.283,5,3,0.6,23.8,5.74108003776293,0.24122185032617352,15,0.19168551794784242,0.8278798586572438,143.74066328054974,1.7628563643318944,True,False,False
273,27268.0,115145.0,87877.0,1.3102973474287924,0.8424908424908425,99.88278388278388,500.6304347826087,-2043.6511627906978,10411.0,9341.0,0.10411,10,7,0.7,27.3,6.132699242584786,0.22464099789687858,14,0.07081560803872672,2.6191528191336086,104.23217691066452,1.4745101611721756,2012-01-12 11:15:00,2021-06-01 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,2000,500,0,130,3935.0,52151.0,48216.0,1.081611913057906,0.8153846153846154,30.26923076923077,491.99056603773585,-2009.0,13470.0,11698.0,0.1347,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.15146124523506987,0.2921306607275427,445.00635324015246,0.3928447387953153,False,False,False
218,23068.0,130679.0,107611.0,1.2143647024932396,0.5,105.81651376146789,1198.8899082568807,-987.256880733945,11701.0,10200.0,0.11701,10,6,0.6,21.8,6.368673331236264,0.2921409784970763,6,0.1946852783076123,1.9714554311597299,110.57820357204785,1.4734836259644846,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,2000,4500,184,100,15440.0,139686.0,124246.0,1.1242695941921672,0.36,154.4,3880.1666666666665,-1941.34375,45737.0,44050.0,0.45737,5,3,0.6,20.0,8.87693640846886,0.443846820423443,6,0.2908678756476684,0.3375822638126681,296.22409326424867,1.0874688190008845,True,False,False
218,23218.0,131615.0,108397.0,1.214194119763462,0.5045871559633027,106.5045871559633,1196.5,-1003.675925925926,11876.0,10375.0,0.11876,10,6,0.6,21.8,6.368673331236264,0.2921409784970763,6,0.19342751313635972,1.95503536544291,111.50693427513136,1.472097494253364,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,2250,4500,184,99,13924.0,144573.0,130649.0,1.1065756339505086,0.3838383838383838,140.64646464646464,3804.5526315789475,-2141.7868852459014,49438.0,46809.0,0.49438,5,3,0.6,19.8,8.726969691708572,0.4407560450357864,6,0.3225366274059178,0.28164569764149033,351.5054582016662,0.9527999552886808,True,False,False
265,30815.0,118111.0,87296.0,1.352994409824047,0.8905660377358491,116.28301886792453,500.47033898305085,-3010.206896551724,14168.0,13733.0,0.14168,10,6,0.6,26.5,5.835237784358063,0.2201976522399269,14,0.062664286873276,2.1749717673630715,121.84066201525232,1.471517321780056,2012-01-12 11:15:00,2021-06-01 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,3000,500,0,130,11435.0,56570.0,45135.0,1.2533510579372993,0.8846153846153846,87.96153846153847,491.9130434782609,-3009.0,15956.0,14252.0,0.15956,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.052120682116309575,0.716658310353472,181.39746392654132,1.0489001740740425,True,False,False
177,19662.0,143600.0,123938.0,1.1586438380480564,0.536723163841808,111.08474576271186,1511.578947368421,-1511.439024390244,12935.0,12221.0,0.12935,10,7,0.7,17.7,5.0803543183522155,0.287025667703515,6,0.15339233038348082,1.5200618477000387,116.44263045468416,1.4712096454989676,2012-02-03 12:00:00,2021-05-04 13:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,1500,1500,0,105,6555.0,82005.0,75450.0,1.086878727634195,0.5238095238095238,62.42857142857143,1491.0,-1509.0,17189.0,15504.0,0.17189,5,4,0.8,21.0,9.359487165438072,0.44568986502086055,6,0.22745995423340962,0.3813485368549654,275.3386727688787,0.7172349529358613,True,False,False
358,48658.0,186872.0,138214.0,1.3520482729680061,0.5782122905027933,135.91620111731842,902.7632850241546,-915.3245033112582,19378.0,18912.0,0.19378,10,5,0.5,35.8,9.877246579892597,0.2759007424551005,14,0.039685149410168936,2.5109918464237797,142.57314316248102,1.470686501433455,2012-01-10 13:15:00,2021-06-01 20:00:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,4000,1500,184,134,60229.0,154275.0,94046.0,1.6404206452161707,0.7835820895522388,449.47014925373134,1469.2857142857142,-3242.9655172413795,14410.0,13054.0,0.1441,5,4,0.8,26.8,7.359347797189639,0.27460252974588206,15,0.030566670540769395,4.1796668979875085,32.059971110262495,5.639910580629175,True,True,True
306,31221.0,113105.0,81884.0,1.381283278784622,0.5555555555555556,102.02941176470588,665.3235294117648,-602.0882352941177,10942.0,8481.0,0.10942,10,7,0.7,30.6,7.722693830523129,0.2523756153765728,14,0.12783062682169052,2.8533174922317674,107.2435860478524,1.4691981819157076,2012-01-12 11:15:00,2021-05-31 05:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,2250,4000,48,130,19890.0,145747.0,125857.0,1.1580365017440428,0.47692307692307695,153.0,2350.7580645161293,-1850.8382352941176,20474.0,18610.0,0.20474,5,3,0.6,26.0,6.260990336999411,0.24080732065382351,18,0.20065359477124184,0.9714760183647553,133.81699346405227,1.610621291835765,True,False,False
169,22424.0,158183.0,135759.0,1.165175052851008,0.5207100591715976,132.68639053254438,1797.534090909091,-1676.037037037037,18579.0,17825.0,0.18579,10,5,0.5,16.9,4.437341546466758,0.2625645885483289,6,0.1344987513378523,1.2069540879487592,140.02189618266144,1.466285593047152,2012-02-03 12:00:00,2021-05-04 15:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,2000,2500,644,102,11082.0,119568.0,108486.0,1.102151429677562,0.47058823529411764,108.6470588235294,2491.0,-2009.0,31248.0,29333.0,0.31248,5,2,0.4,20.4,8.912911982062877,0.4369074501011214,6,0.22477892077242376,0.35464669738863286,287.61017866811045,0.9257851617901434,True,False,False
306,23941.0,70765.0,46824.0,1.511297625149496,0.3758169934640523,78.23856209150327,615.3478260869565,-245.15183246073298,6476.0,5649.0,0.06476,10,7,0.7,30.6,7.722693830523129,0.2523756153765728,14,0.1040474499812038,3.6968807906114884,82.77248235244977,1.464437342931386,2012-01-12 11:15:00,2021-05-28 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,250,2500,48,130,13740.0,42489.0,28749.0,1.4779296671188562,0.14615384615384616,105.6923076923077,2236.2631578947367,-259.0,6889.0,3489.0,0.06889,5,3,0.6,26.0,6.260990336999411,0.24080732065382351,18,0.18129548762736536,1.9944839599361301,65.17976710334788,1.9180885053101224,True,False,False
358,48433.0,186872.0,138439.0,1.3498508368306619,0.5782122905027933,135.2877094972067,902.7632850241546,-916.8145695364238,19378.0,18912.0,0.19378,10,5,0.5,35.8,9.877246579892597,0.2759007424551005,14,0.039869510457745755,2.4993807410465476,143.2354799413623,1.4638858835941988,2012-01-10 13:15:00,2021-06-01 20:00:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,5000,1500,184,134,60934.0,158748.0,97814.0,1.6229578587932199,0.8059701492537313,454.7313432835821,1469.888888888889,-3762.076923076923,18329.0,17054.0,0.18329,5,3,0.6,26.8,7.30479294709987,0.27256690101118913,15,0.030213017363048544,3.3244585083747067,40.30731611251518,5.0592816696999305,True,True,True
306,23926.0,71527.0,47601.0,1.5026364992332093,0.3660130718954248,78.18954248366013,638.6339285714286,-245.3659793814433,6476.0,5649.0,0.06476,10,7,0.7,30.6,7.722693830523129,0.2523756153765728,14,0.25039705759424896,3.694564546016059,82.82437515673325,1.4635198140000978,2012-01-12 11:15:00,2021-05-28 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,250,6000,48,130,11880.0,41665.0,29785.0,1.3988584858150075,0.11538461538461539,91.38461538461539,2777.6666666666665,-259.0,11433.0,7019.0,0.11433,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.5042929292929293,1.0390973497769613,125.10858585858585,1.287349122325391,True,False,False
369,29394.0,104020.0,74626.0,1.393884169056361,0.23035230352303523,79.65853658536585,1223.764705882353,-262.7676056338028,6739.0,6380.0,0.06739,10,9,0.9,36.9,9.565040512198575,0.2592151900324817,17,0.050724637681159424,4.361774744027303,84.59859154929578,1.4616316888937426,2012-01-10 13:15:00,2021-06-01 17:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,250,1500,368,134,17794.0,44730.0,26936.0,1.6606029106029105,0.22388059701492538,132.7910447761194,1491.0,-259.0,6755.0,5565.0,0.06755,5,3,0.6,26.8,7.359347797189639,0.27460252974588206,15,0.08379228953579858,2.63419689119171,50.869394177812744,2.433657544586166,True,True,True
396,29146.0,106729.0,77583.0,1.3756750834590052,0.25,73.6010101010101,1078.0707070707072,-261.22222222222223,5763.0,5319.0,0.05763,10,9,0.9,39.6,11.577564510725043,0.29236274016982433,17,0.0683112605503328,5.057435363525942,78.30055582241131,1.4603697200545074,2012-01-10 13:15:00,2021-06-01 17:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,250,2000,184,134,14794.0,43802.0,29008.0,1.5099972421400993,0.16417910447761194,110.40298507462687,1991.0,-259.0,7794.0,6216.0,0.07794,5,4,0.8,26.8,7.359347797189639,0.27460252974588206,15,0.13458158712991752,1.8981267641775725,70.59591726375558,1.8836663082490088,True,False,False
353,40463.0,188811.0,148348.0,1.272757300401758,0.5127478753541076,114.62606232294617,1043.1546961325967,-862.4883720930233,14012.0,12117.0,0.14012,10,5,0.5,35.3,9.879777325425913,0.27988037749081907,14,0.0986333193287695,2.887739080787896,122.24096087783902,1.4586015272634925,2012-01-10 13:15:00,2021-06-01 20:45:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,1500,4000,184,132,21082.0,153874.0,132792.0,1.1587595638291464,0.3333333333333333,159.71212121212122,3497.1363636363635,-1509.0,19175.0,15410.0,0.19175,5,3,0.6,26.4,7.1442284397967,0.2706147136286629,15,0.18930841476140783,1.0994524119947848,120.05976662555734,1.7372949056336238,True,False,False
352,44072.0,205230.0,161158.0,1.2734707554077365,0.5255681818181818,125.20454545454545,1109.3513513513512,-965.0179640718563,16788.0,14613.0,0.16788,10,5,0.5,35.2,10.097524449091472,0.2868614900310077,13,0.11324650571791614,2.6252084822492256,134.08458885460155,1.4555394148617662,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,2250,5000,184,129,28184.0,199967.0,171783.0,1.164067457198908,0.40310077519379844,218.48062015503876,3845.519230769231,-2230.948051948052,22645.0,19654.0,0.22645,5,4,0.8,25.8,6.764613810115105,0.2621943337253917,15,0.17708629009367016,1.2446014572753368,103.6476369571388,2.1869059794466104,True,False,False
421,39761.0,135879.0,96118.0,1.413668615659918,0.5320665083135392,94.44418052256532,606.6026785714286,-487.9086294416244,9567.0,8878.0,0.09567,10,6,0.6,42.1,13.292479076530457,0.3157358450482294,17,0.06264932974522773,4.156057280234138,101.29793013254194,1.454422787503253,2012-01-10 13:15:00,2021-06-02 06:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,2500,2500,48,134,24209.0,133748.0,109539.0,1.2210080427975425,0.5447761194029851,180.66417910447763,1832.164383561644,-1795.72131147541,17881.0,14101.0,0.17881,5,3,0.6,26.8,7.359347797189639,0.27460252974588206,15,0.10289561733239705,1.3538951960181198,98.97368747160147,2.0350707167778355,True,False,False
236,32536.0,215317.0,182781.0,1.1780053725496633,0.4957627118644068,137.864406779661,1840.3162393162393,-1535.9747899159663,20399.0,17814.0,0.20399,10,7,0.7,23.6,4.176122603564219,0.17695434760865336,14,0.15339931153184166,1.5949801460855924,147.96422424391443,1.4539553576423092,2012-01-12 11:15:00,2021-06-01 17:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,2500,5000,368,122,37697.0,225872.0,188175.0,1.2003294805367344,0.38524590163934425,308.9918032786885,4805.787234042553,-2509.0,21459.0,17644.0,0.21459,5,3,0.6,24.4,5.6780278266313555,0.23270605846849818,17,0.13239780353874314,1.7566988210075027,69.44844417327639,3.177207460805296,True,False,False
423,39338.0,109412.0,70074.0,1.5613779718583212,0.48936170212765956,92.99763593380615,528.56038647343,-324.4166666666667,9331.0,8632.0,0.09331,10,7,0.7,42.3,13.48369385591352,0.3187634481303433,17,0.07603335197518939,4.215839674204266,100.33588387818394,1.4501441287084136,2012-01-10 13:15:00,2021-06-01 17:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,500,3000,24,134,26269.0,72886.0,46617.0,1.5635068751742927,0.30597014925373134,196.03731343283582,1777.7073170731708,-501.258064516129,8482.0,6915.0,0.08482,5,4,0.8,26.8,7.359347797189639,0.27460252974588206,15,0.11386044386919944,3.097029002593728,43.26727321177053,3.2062173710257778,True,True,True
306,23691.0,70774.0,47083.0,1.5031752437185395,0.37254901960784315,77.42156862745098,620.8245614035088,-245.22395833333334,6476.0,5649.0,0.06476,10,7,0.7,30.6,7.722693830523129,0.2523756153765728,14,0.12625047486387236,3.6582767140210004,83.64594149677093,1.4491451940765825,2012-01-12 11:15:00,2021-05-28 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,250,3000,48,130,14755.0,43763.0,29008.0,1.5086527854384997,0.13846153846153847,113.5,2431.277777777778,-259.0,6889.0,3367.0,0.06889,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.20271094544222298,2.1418202932210773,60.69603524229075,2.0597813606878352,True,True,True
242,35622.0,195841.0,160219.0,1.2223331814578795,0.4793388429752066,147.19834710743802,1688.2844827586207,-1271.579365079365,23486.0,22426.0,0.23486,10,6,0.6,24.2,4.48998886412873,0.18553672992267478,14,0.12607377463365335,1.5167333730733203,159.55342204255797,1.4467775454608465,2012-01-12 11:15:00,2021-05-31 18:30:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,1750,4500,368,127,14107.0,170658.0,156551.0,1.0901112097655077,0.2992125984251969,111.07874015748031,4491.0,-1759.0,24371.0,20734.0,0.24371,5,2,0.4,25.4,6.086049621881176,0.23960825282996756,18,0.31835259091231305,0.5788437076853638,219.40292053590417,1.0717601995262716,True,False,False
280,25120.0,105287.0,80167.0,1.3133458904536779,0.7571428571428571,89.71428571428571,496.6367924528302,-1178.9264705882354,8745.0,8045.0,0.08745,10,6,0.6,28.0,6.465291950097845,0.2309032839320659,14,0.07687101910828026,2.872498570611778,97.47611464968153,1.445057244198418,2012-01-12 11:15:00,2021-05-31 11:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,1250,500,644,130,-4315.0,44786.0,49101.0,0.9121199160913219,0.7,-33.19230769230769,492.15384615384613,-1259.0,11910.0,9590.0,0.1191,5,2,0.4,26.0,6.260990336999411,0.24080732065382351,18,0.0,0.0,0.0,0.0,False,False,False
218,25628.0,121668.0,96040.0,1.2668471470220741,0.4954128440366973,117.55963302752293,1126.5555555555557,-873.0909090909091,15037.0,9995.0,0.15037,10,7,0.7,21.8,6.368673331236264,0.2921409784970763,6,0.2860543155923209,1.7043293210081798,127.90955205244263,1.4440458292345826,2012-02-03 12:00:00,2021-05-06 02:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,1500,0,184,95,12780.0,113068.0,100288.0,1.127432992980217,0.29473684210526313,134.52631578947367,4038.1428571428573,-1496.8358208955224,41843.0,33654.0,0.41843,5,2,0.4,19.0,8.17312669668102,0.4301645629832116,6,0.9335680751173709,0.305427431111536,311.0395148669797,0.9906019897903073,True,False,False
423,40223.0,122823.0,82600.0,1.486961259079903,0.5271867612293144,95.08983451536643,550.7757847533633,-413.0,9846.0,9147.0,0.09846,10,7,0.7,42.3,13.48369385591352,0.3187634481303433,17,0.06192974169007782,4.085212268941702,103.54419113442557,1.4434692298599174,2012-01-10 13:15:00,2021-06-02 00:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,2500,2500,24,134,27029.0,125093.0,98064.0,1.2756261217164302,0.5447761194029851,201.7089552238806,1713.6027397260275,-1607.6065573770493,14737.0,12649.0,0.14737,5,2,0.4,26.8,7.359347797189639,0.27460252974588206,15,0.0921602723001221,1.834091063310036,73.06071256798253,2.5027875896754352,True,False,False
203,18483.0,64303.0,45820.0,1.4033828022697512,0.13793103448275862,91.04926108374384,2296.535714285714,-261.8285714285714,9035.0,7374.0,0.09035,10,6,0.6,20.3,4.980963762164908,0.24536767301304965,7,0.1618243791592274,2.045711123408965,99.23199697018882,1.4428317874501617,2012-02-03 12:00:00,2021-05-04 15:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,250,3000,920,107,14527.0,38883.0,24356.0,1.59644440794876,0.12149532710280374,135.7663551401869,2991.0,-259.1063829787234,8568.0,6744.0,0.08568,5,2,0.4,21.4,9.350935782048767,0.4369596159835873,6,0.20589247607902525,1.6954948646125116,63.108418806360575,2.209305555353165,True,False,False
306,27196.0,99628.0,72432.0,1.3754694057874972,0.5980392156862745,88.87581699346406,544.4153005464481,-588.8780487804878,8625.0,6168.0,0.08625,10,6,0.6,30.6,7.761443164772902,0.2536419334893105,14,0.07100308868951316,3.153159420289855,97.04552140020591,1.4414759763100813,2012-01-12 11:15:00,2021-05-31 05:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,5000,1000,48,130,18545.0,94837.0,76292.0,1.2430792219367692,0.7461538461538462,142.65384615384616,977.7010309278351,-2311.878787878788,16873.0,15567.0,0.16873,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.05343758425451604,1.099093225863806,118.27932057158263,1.6542101709605141,True,False,False
201,20181.0,66260.0,46079.0,1.4379652336205213,0.12437810945273632,100.40298507462687,2650.4,-261.8125,11040.0,7844.0,0.1104,10,5,0.5,20.1,5.048762224545735,0.25118220022615595,7,0.22253604875873345,1.8279891304347826,109.95689014419503,1.4393467879244013,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,250,4500,920,107,24357.0,49401.0,25044.0,1.9725682798275035,0.102803738317757,227.6355140186916,4491.0,-260.875,12343.0,7950.0,0.12343,5,4,0.8,21.4,9.350935782048767,0.4369596159835873,6,0.18438231309274541,1.973345215911853,54.2226464671347,3.0862635424171057,True,False,False
