n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_bb_length,p_bb_num_devs,p_intraday_only,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
2029,156768.8722439074,787692.2323756362,630923.3601317288,1.2484753016771737,0.5298176441596846,77.2641065765931,732.7369603494291,-661.3452412282272,25170.710232431033,23077.119339485907,0.2517071023243103,10,8,0.8,202.9,37.83767963287389,0.18648437473077326,97,0.031836677323511,6.228226013341475,325.774947096281,0.7335562247772266,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1750,5000,48,921,-77511.07520564331,745147.8027823266,822658.8779879699,0.9057798107093706,0.3984799131378936,-84.15969077702857,2030.3754844205084,-1484.9438230829783,110649.48214638773,109598.43417933551,1.1064948214638772,5,2,0.4,184.2,53.13153489218997,0.288444814832736,100,0.0,0.0,0.0,0.0,False,False,False
2073,145992.99788574883,844004.7976041872,698011.7997184383,1.2091554869769237,0.4983116256632899,70.42595170561931,817.0423984551667,-671.1651920369599,21279.045212859637,20069.273515265813,0.21279045212859637,10,10,1.0,207.3,37.91319031682773,0.18289045015353464,103,0.020487283933580815,6.860881041670065,302.14778355862495,0.7272102817179492,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,1000,3000,0,1042,-36934.88778105996,675886.1872034045,712821.0749844646,0.9481849105234929,0.29846449136276393,-35.446149501976926,2173.2674829691464,-975.1314295273113,70851.17220565179,68612.88548698946,0.7085117220565179,5,2,0.4,208.4,65.57926501570446,0.3146797745475262,105,0.0,0.0,0.0,0.0,False,False,False
2046,125939.64156687233,735827.098739109,609887.4571722366,1.2064965266719792,0.5161290322580645,61.55407701215657,696.8059647150653,-616.0479365376127,16268.268147872266,14953.748283120003,0.16268268147872267,10,8,0.8,204.6,37.95049406793013,0.18548628576700943,101,0.02374947207080796,7.741428922988587,264.2922928510386,0.7269248526932965,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1250,3000,48,951,13630.771915732927,695902.2636421417,682271.4917264088,1.0199785160028332,0.3774973711882229,14.333093497090355,1938.4464168304783,-1152.4856279162311,37292.15453301708,35182.587485399476,0.3729215453301708,5,4,0.8,190.2,54.057006946370976,0.28421139298828063,108,0.21942997935045488,0.3655131243131783,2601.821758895765,0.11179813297843394,False,False,False
1884,154781.6456206576,910404.04812213,755622.4025014724,1.2048399373923486,0.5371549893842887,82.15586285597537,899.6087432036858,-866.5394524099454,28988.009762102396,27197.75472416223,0.28988009762102396,10,8,0.8,188.4,33.79112309468272,0.17935840283801865,89,0.025784710997202046,5.339505778110095,352.84164458135245,0.7268297856366358,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2500,4000,0,872,-16945.215290748463,996219.5613000758,1013164.7765908242,0.9832749660447465,0.44495412844036697,-19.43258634260145,2567.576188917721,-2093.315654113273,105699.3358082562,102374.19190394055,1.0569933580825621,5,2,0.4,174.4,50.85508824100102,0.2916002766112444,97,0.0,0.0,0.0,0.0,False,False,False
1911,141652.72490162431,785687.4542434796,644034.7293418555,1.219945786225504,0.48874934589220304,74.12492145558572,841.207124457687,-659.1962429292278,23609.431789696566,21908.529341061076,0.23609431789696567,10,9,0.9,191.1,33.69703251029681,0.1763319335965296,91,0.035234055705360944,5.999836258805823,318.5086921656018,0.7266492562171907,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,1000,5000,0,871,-56341.01088631569,589233.5067048769,645574.5175911926,0.9127273314681955,0.2330654420206659,-64.68543155719368,2902.628111846684,-966.4289185496896,86626.85766986557,84544.55557308282,0.8662685766986556,5,0,0.0,174.2,55.933531982166116,0.3210880136748916,89,0.0,0.0,0.0,0.0,False,False,False
2045,143995.35497001838,918378.9993820318,774383.6444120135,1.1859483422836925,0.5393643031784842,70.41337651345643,832.619219747989,-822.063316785577,21355.56850892993,20250.21322999867,0.21355568508929929,10,8,0.8,204.5,35.50563335584933,0.1736216790017082,105,0.017299169133050556,6.742754467520078,303.2885165625987,0.7257765909302967,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,1750,2500,0,1027,-52585.63879640119,878859.0701835975,931444.7089799987,0.9435440039656391,0.42843232716650437,-51.20315364790768,1997.4069776899944,-1586.7882606132857,75652.10519541128,72831.36132635103,0.7565210519541128,5,1,0.2,205.4,63.44950748429809,0.30890704714848144,105,0.0,0.0,0.0,0.0,False,False,False
1887,134932.19793814418,849720.9590796172,714788.761141473,1.1887721313953872,0.534181240063593,71.50619922530163,842.9771419440647,-813.1840286023584,22341.09008733451,21313.655744680626,0.2234109008733451,10,9,0.9,188.7,32.118686149965725,0.17021031346033771,93,0.02216668849766413,6.039642533586095,312.43570948222595,0.7206010147085933,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,2000,3000,0,886,-94721.52621755647,816923.6257951402,911645.1520126967,0.8960982504997325,0.4051918735891648,-106.90917180311114,2275.5532751953765,-1729.876948790696,95725.0655692984,94963.58293289732,0.957250655692984,5,1,0.2,177.2,59.32756526270062,0.3348056730400712,88,0.0,0.0,0.0,0.0,False,False,False
1933,122334.93705345913,795634.1846549447,673299.2476014857,1.1816947478988822,0.5116399379203311,63.2876032351056,804.4835031900351,-713.2407283914043,17507.15642915771,16011.150192198162,0.17507156429157708,10,8,0.8,193.3,35.59227444263713,0.18412971775808135,95,0.020362130884258013,6.98771028570428,276.6285265081187,0.7204671725610998,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1250,2500,0,934,-49442.29406333428,686138.584484375,735580.8785477092,0.9327846936954772,0.34796573875803,-52.93607501427653,2111.1956445673077,-1207.8503752835948,84807.31716459789,81960.27416822067,0.8480731716459788,5,1,0.2,186.8,56.46733569064508,0.3022876642968152,105,0.0,0.0,0.0,0.0,False,False,False
1913,140546.24364720826,785589.9729890638,645043.7293418555,1.2178863808049247,0.4887611082070047,73.46902438432214,840.2031796674479,-659.5539154824698,23609.431789696566,21908.529341061076,0.23609431789696567,10,9,0.9,191.3,33.10302101017368,0.1730424516998101,93,0.033429084795981084,5.952970190012972,321.35218872914123,0.7202194737684593,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,1000,4500,0,880,-80735.68182521459,572436.9294382303,653172.6112634449,0.8763945694706244,0.23295454545454544,-91.7450929831984,2792.375265552343,-967.6631277976961,94609.35797422784,92869.82861962896,0.9460935797422784,5,0,0.0,176.0,56.69215113223346,0.3221144950695083,89,0.0,0.0,0.0,0.0,False,False,False
2076,153948.49594629288,800973.0456500798,647024.5497037871,1.2379330058137232,0.4605009633911368,74.1563082592933,837.8379138599162,-577.7004908069528,24061.532196313972,22286.580953355515,0.24061532196313973,10,9,0.9,207.6,38.18952736025938,0.18395726088756928,98,0.07473093236499756,6.398116906697925,324.47047002637936,0.7200950345986715,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,750,0,0,983,9577.847507302948,593307.761091502,583729.913584199,1.0164080121378283,0.2034587995930824,9.74348678260727,2966.53880545751,-745.504359622221,62094.224816317765,59519.914504856024,0.6209422481631777,5,3,0.6,196.6,60.93143687785477,0.3099259251162501,98,1.4525344865285135,0.1542469937524042,6372.895679107382,0.058896861157258854,False,False,False
2025,153556.99576830995,782563.5202549803,629006.5244866703,1.2441262368361399,0.5298765432098765,75.83061519422714,729.3229452516126,-660.7211391666705,25170.710232431033,23077.119339485907,0.2517071023243103,10,8,0.8,202.5,37.36642878306676,0.1845255742373667,97,0.04958595479078461,6.100622284803886,331.9333512982925,0.7199464572759788,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1750,0,48,915,-49595.67446280085,773148.2723305896,822743.9467933904,0.9397191864417868,0.39344262295081966,-54.202922910164865,2147.6340898071935,-1482.4215257538567,96226.14447172216,94979.38363345449,0.9622614447172216,5,2,0.4,183.0,52.63838903310017,0.2876414701262304,99,0.0,0.0,0.0,0.0,False,False,False
2027,141909.98056508182,801732.1552120057,659822.1746469239,1.2150730697115764,0.536260483473113,70.00985721020317,737.564080231836,-701.9384836669403,21474.48504936629,19380.894156421164,0.21474485049366288,10,8,0.8,202.7,37.25869026146786,0.18381198944976745,98,0.028123462381630545,6.608306566553482,306.73516423393903,0.719616590598255,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2250,4000,48,921,-62106.58774716098,832844.189120332,894950.7768674929,0.930603347857246,0.4538545059717698,-67.43386291765579,1992.4502132065359,-1779.226196555652,96523.28205061931,94841.17400703623,0.9652328205061931,5,1,0.2,184.2,52.49914285014566,0.2850116332798353,102,0.0,0.0,0.0,0.0,False,False,False
1915,128608.87479195118,785316.5803708407,656707.7055788895,1.1958388392573867,0.5101827676240209,67.1586813534993,803.8040740745555,-700.1148247109696,19848.102097738243,17396.057154099923,0.19848102097738243,10,9,0.9,191.5,32.27150445826783,0.16851960552620276,96,0.01936880331182165,6.479656047648334,295.54037836545547,0.7180356749554909,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,1250,2500,0,910,-51035.72418579555,650637.1010776418,701672.8252634373,0.9272656395569622,0.34505494505494505,-56.08321339098412,2072.092678591216,-1177.3033980930156,68309.9923647102,66221.8600014474,0.6830999236471019,5,1,0.2,182.0,60.454941898905176,0.33217001043354494,89,0.0,0.0,0.0,0.0,False,False,False
1882,143254.50590737458,880196.1065670635,736941.6006596887,1.1943905809892366,0.5419766206163655,76.11822843112358,862.9373593794741,-854.9206504172723,25530.155758673325,24701.57849074302,0.25530155758673323,10,9,0.9,188.2,31.933681278549766,0.1696794966979265,93,0.020878924408380697,5.611188089156366,335.4013392701929,0.7175716868392886,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,2500,3000,0,877,-8997.9785190072,928810.9422291564,937808.9207481635,0.9904053178425423,0.4640820980615735,-10.259952701262485,2282.0907671478044,-1995.3381292514116,63021.7904700042,60569.63794865056,0.630217904700042,5,3,0.6,175.4,58.57166550474726,0.3339319584079091,87,0.0,0.0,0.0,0.0,False,False,False
2020,144117.24404536185,813183.1030256568,669065.858980295,1.2154006845678942,0.5376237623762377,71.34517031948606,748.7873876847668,-716.3446027626285,22519.278371171356,19533.931124601542,0.22519278371171356,10,8,0.8,202.0,36.86732971073441,0.18251153322145747,97,0.05197851270068805,6.3997274544044584,315.6384415417228,0.7161280732131767,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2500,7500,48,900,-18219.614584471346,888533.1803912179,906752.7949756894,0.9799067456031829,0.4588888888888889,-20.244016204968162,2151.412059058639,-1861.9153900938181,70806.19651516541,67269.90528469824,0.7080619651516541,5,2,0.4,180.0,50.927399305285554,0.2829299961404753,99,0.0,0.0,0.0,0.0,False,False,False
2031,152777.3854362782,784588.9027747174,631811.5173384392,1.2418084844034913,0.5297882816346627,75.22274024435164,729.1718427274326,-661.5827406685228,25170.710232431033,23077.119339485907,0.2517071023243103,10,8,0.8,203.1,37.68142778611235,0.18553140219651576,98,0.029395711853395658,6.069649367280594,334.615704648184,0.714175207557,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1750,4500,48,925,-65033.06857250591,757400.5976052587,822433.6661777647,0.9209260621896169,0.40216216216216216,-70.30602007838476,2036.0231118420932,-1487.2218194896286,95417.6790787842,94366.63111173199,0.954176790787842,5,2,0.4,185.0,53.73639362666609,0.2904669925765735,100,0.0,0.0,0.0,0.0,False,False,False
2023,142935.17421698378,811987.9506402591,669052.7764232752,1.2136381153383873,0.5378151260504201,70.6550539876341,746.3124546325911,-715.5644667628612,22519.278371171356,19533.931124601542,0.22519278371171356,10,8,0.8,202.3,37.19421998106695,0.18385674731125531,97,0.03491792714663345,6.347235993137595,318.7214091593877,0.7092010215738157,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2500,5000,48,907,-47720.309433143055,859446.6634760487,907166.9729091917,0.9473963329153079,0.46306504961411243,-52.61335108395045,2046.301579704878,-1862.7658581297571,81608.10884854154,77776.22189300164,0.8160810884854154,5,2,0.4,181.4,51.57751448063391,0.284330289308897,100,0.0,0.0,0.0,0.0,False,False,False
2085,151879.11304328823,801518.0571941216,649638.9441508334,1.2337900373904076,0.46091127098321344,72.84369930133728,834.0458451551734,-577.9705908815243,24061.532196313958,22286.580953355515,0.2406153219631396,10,9,0.9,208.5,36.800135869314396,0.1764994526106206,104,0.03286166148848576,6.312113119153524,330.31727420620206,0.7073489417148555,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,750,5000,0,1018,-6095.35028764006,590167.9427698074,596263.2930574475,0.9897774181999615,0.21414538310412573,-5.98757395642442,2707.1923980266397,-745.3291163218095,58553.51143999218,56224.12585401406,0.5855351143999218,5,2,0.4,203.6,63.452659518730975,0.31165353398197926,103,0.0,0.0,0.0,0.0,False,False,False
2019,141799.5459074024,810865.4048876974,669065.858980295,1.2119366038546866,0.5373947498761763,70.2325635995059,747.3413869932696,-716.3446027626285,22519.278371171356,19533.931124601542,0.22519278371171356,10,8,0.8,201.9,36.76261688182712,0.1820832931244533,97,0.07045861773439174,6.296806832359726,320.6387068480836,0.7049602688186329,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2500,10000,48,900,-4075.345681296567,902677.4492943927,906752.7949756894,0.9955055603866035,0.4588888888888889,-4.528161868107296,2185.659683521532,-1861.9153900938181,69887.31644331981,65859.11315281391,0.6988731644331981,5,2,0.4,180.0,50.927399305285554,0.2829299961404753,99,0.0,0.0,0.0,0.0,False,False,False
2148,142441.52564549333,699469.7016769694,557028.176031476,1.2557169130299872,0.40409683426443205,66.31355942527622,805.8406701347574,-435.17826252459065,20152.56162540015,18117.16560064756,0.2015256162540015,10,10,1.0,214.8,39.326327059617455,0.18308345930920603,103,0.04205936416961951,7.068159785005247,303.8980534306647,0.7036238718084665,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,500,6000,0,1029,-1342.0618245017395,440676.0883954995,442018.15022000123,0.9969637857091757,0.1477162293488824,-1.3042388965031482,2899.1847920756545,-504.01157379703676,45606.80911002878,44960.80875378627,0.4560680911002878,5,2,0.4,205.8,62.53127217640787,0.30384485994367283,103,0.0,0.0,0.0,0.0,False,False,False
2020,141427.03384418768,811883.7626830956,670456.728838908,1.210941329635262,0.5371287128712872,70.01338309118202,748.2799656065398,-717.0660201485647,22519.278371171356,19533.931124601542,0.22519278371171356,10,8,0.8,202.0,36.86732971073441,0.18251153322145747,97,0.042361066602021616,6.280264914049786,321.64248286421673,0.7027602416211509,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2500,6000,48,904,-41346.989900894456,864380.7041876295,905727.694088524,0.9543494251409593,0.461283185840708,-45.73782068683015,2072.85540572573,-1859.8104601407063,76673.08255472529,74880.22461858604,0.7667308255472529,5,2,0.4,180.8,51.05448070443964,0.28238097734756434,100,0.0,0.0,0.0,0.0,False,False,False
2116,134780.0061195172,858473.734706789,723693.7285872716,1.1862390135432326,0.5477315689981096,63.6956550659344,740.7021006961079,-756.2107926721752,18829.951050634932,17247.245966849907,0.18829951050634933,10,9,0.9,211.6,38.98769036503701,0.1842518448253167,107,0.011884671766195506,7.157745963177771,295.6237914680861,0.699179308858744,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,1500,1500,0,1065,-35215.2058131593,722423.847248827,757639.0530619863,0.953519811748302,0.49483568075117373,-33.065920951323285,1370.8232395613416,-1408.251027996257,73934.26097966035,73015.4732719003,0.7393426097966035,5,1,0.2,213.0,65.27786761223133,0.3064688620292551,106,0.0,0.0,0.0,0.0,False,False,False
1925,120484.87464768757,800752.4524655808,680267.5778178931,1.177113945418609,0.5075324675324675,62.589545271526006,819.6033290333478,-717.5818331412374,18388.59447711766,16773.83829363351,0.1838859447711766,10,7,0.7,192.5,35.15750275545747,0.18263637795042842,94,0.024824692798544615,6.552152465900325,293.7965821183753,0.6952338085296905,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1250,3000,0,925,-25655.243264905148,720544.2070141956,746199.4502791009,0.965618785627208,0.3318918918918919,-27.73539812422178,2347.049534248194,-1207.442476179775,64994.92536478963,62807.40403313586,0.6499492536478964,5,2,0.4,185.0,54.998181788128235,0.29728746912501747,105,0.0,0.0,0.0,0.0,False,False,False
2089,149305.64824015112,800034.0123731802,650728.3641330292,1.2294438915984125,0.4609861177596936,71.47230648164246,830.7725985183596,-577.9115134396352,24061.532196313987,22286.580953355515,0.24061532196313987,10,9,0.9,208.9,36.86583784481237,0.17647600691628706,105,0.03007923714162801,6.205159630816171,336.6553198124948,0.6940320279805101,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,750,4500,0,1027,-10243.130871418805,586556.7948144693,596799.9256858879,0.9828365748208724,0.2171372930866602,-9.97383726525687,2630.2995283160058,-742.2884647834427,56798.61234961979,54405.258284362484,0.5679861234961979,5,2,0.4,205.4,64.82468665562526,0.31560217456487466,103,0.0,0.0,0.0,0.0,False,False,False
