symbol,timeframe,gates_failed,engine,good,gate_reason,expected_avg_trade,wf_efficiency_used,oos_avg_trade,oos_net_profit,oos_max_dd,oos_n_trades,oos_profit_factor,avg_trade,net_profit,max_dd,n_trades,unger_score,oos_unger_score,wf_mean_unger,ms_blocks_positive,ms_blocks_total,ms_min_avg_trade,plateau_ratio,plateau_min,np_dd,oos_np_dd,recovery_trades,oos_recovery_trades,pattern_null_p,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,pattern_null_valid_draws,pattern_null_draws,pattern_null_min_trades,wfo_measured,wfo_efficiency,wfo_net_profit,wfo_avg_trade,wfo_positive_windows,wfo_total_windows,mc_dd_p95,mc_dd_worst,passes_multisplit,passes_plateau,passes_expectancy,passes_null,passes_pattern_useful,passes_wfo,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
NQ,15m,0,BO,True,—,180.85741394225417,0.3376628437813161,535.6153846153846,62667.0,27495.0,117,1.32383703504656,225.20454545454547,59454.0,18013.0,264,2.527478570610795,4.865523063427536,3.8469457195068038,2.0,3.0,-221.28571428571428,0.8969418788743845,0.0,3.3006162216177204,2.279214402618658,79.98506408315671,51.33347694959069,0.1111111111111111,243.32802721088436,535.6153846153846,326.5827505827506,209.03263403263406,44.0,200.0,59.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,48230.99999999999,77833.0,True,True,True,True,True,True,,,,,,,4000,4000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,368.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,177.19854763380613,0.3376628437813161,524.7795275590552,66647.0,17980.0,127,1.4371499035800024,81.92329545454545,28837.0,19398.0,352,0.885997081126039,5.895021524663214,2.8364533104204717,3.0,3.0,215.07894736842104,1.3568023885243061,0.927051332586041,1.486596556346015,3.7067296996662957,236.78246696951834,34.26200729215118,0.13636363636363635,208.12121212121212,524.7795275590552,371.6471816283925,153.13234593066267,43.0,200.0,64.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,38863.549999999996,59815.0,True,True,True,True,True,True,,,,,,,2500,4000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,176.9702607804215,0.3376628437813161,524.1034482758621,60796.0,27174.0,116,2.1162807777757378,272.27530364372467,67252.0,22291.0,247,2.7469251761526436,4.788986207282266,3.985989744639803,3.0,3.0,133.5,0.9586188097964758,0.7128974055182765,3.0170023776412003,2.2372856406859496,81.86934217569738,51.84854266728074,0.17391304347826086,337.9767441860465,524.1034482758621,437.35135135135135,86.75209692451074,45.0,200.0,58.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,27768.849999999995,50816.0,True,True,True,True,True,True,,,,,,,500,0,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,920.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,175.91583407715672,0.48930597114620883,359.5211267605634,76578.0,19715.0,213,1.4743287187587104,529.3333333333334,138156.0,11802.0,261,7.33930258016531,3.856820085077269,7.178726886451064,3.0,3.0,133.85714285714286,0.8504989899079477,0.5730158229835403,11.706151499745806,3.8842505706314987,22.295969773299745,54.83683303298597,0.08163265306122448,102.99412997560297,359.5211267605634,54.754027926960255,304.76709883360314,48.0,200.0,107.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,31378.0,52211.0,True,True,True,True,True,True,,,,,,,1000,4500,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,173.926722997634,0.48930597114620883,355.45595854922277,68603.0,25121.0,193,1.3133057794624712,560.3513513513514,103665.0,16797.0,185,6.512502712344236,3.378085921697025,6.290384305103107,3.0,3.0,86.83333333333333,0.7130988280338644,0.074219347336376,6.17163779246294,2.7309024322280164,29.97583562436695,70.67260906957422,0.10909090909090909,63.39311699182281,355.45595854922277,84.62026862026862,270.83568992895414,54.0,200.0,97.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,49018.44999999998,85214.0,True,True,True,True,True,True,,,,,,,1500,6000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,173.43799651542477,0.48930597114620883,354.45714285714286,62030.0,25317.0,175,2.4203608719545704,210.02140672782875,68677.0,21144.0,327,2.175571408600919,3.3555287667237224,3.284712864331701,3.0,3.0,247.53846153846155,2.566214119171599,0.6898801868877049,3.248060915626182,2.4501323221550737,100.67545175240619,71.424713848138,0.11864406779661017,129.6585493038536,354.45714285714286,204.03299492385787,150.42414793328498,58.0,200.0,88.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,20616.55,32107.0,True,True,True,True,True,True,,,,,,,250,0,,,,47.0,1.0,12.0,21.0,18.0,17.0,-1.0,644.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,173.05580621764014,0.48930597114620883,353.67605633802816,75333.0,19030.0,213,1.3116630052996736,98.75510204081633,24195.0,23971.0,245,0.960770856176411,3.861798591881234,3.417076723036878,3.0,3.0,9.518518518518519,1.468230984016402,0.7268264785390655,1.0093446247549123,3.958644245927483,242.731762760901,53.80630002787623,0.061224489795918366,106.08361204013377,353.67605633802816,83.83387622149837,269.8421801165298,48.0,200.0,107.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,57852.749999999985,85134.0,True,True,True,True,True,True,,,,,,,2250,3000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,171.38055963221,0.48930597114620883,350.25233644859816,74954.0,19986.0,214,1.3728201506122977,52.077795786061586,32132.0,16857.0,617,0.604179249701344,3.731826584545889,1.9865709223842436,3.0,3.0,149.4375,0.779481817200331,0.3893611882275579,1.9061517470487037,3.7503252276593617,323.6888148885846,57.061717853616884,0.12244897959183673,114.49262961707896,350.25233644859816,121.22872340425532,229.02361304434282,48.0,200.0,107.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,45840.299999999996,62988.0,True,True,True,True,True,True,,,,,,,1500,4000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,170.49414362388825,0.48930597114620883,348.4407582938389,73521.0,24751.0,211,1.3255878836189716,46.927536231884055,16190.0,27963.0,345,0.4227067929029711,3.3360759534128777,1.8010514803964284,3.0,3.0,116.0,1.0204298074898064,0.0,0.5789793655902442,2.9704254373560666,595.8761581222977,71.03359584336448,0.061224489795918366,99.06979918112692,348.4407582938389,104.72168284789645,243.71907544594245,48.0,200.0,106.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,53060.74999999999,97607.0,True,True,True,True,True,True,,,,,,,2500,2500,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,644.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,170.2599954605021,0.3376628437813161,504.2307692307692,65550.0,17960.0,130,1.6202922139369393,130.4281045751634,39911.0,11682.0,306,1.817673755640145,5.667343448039196,3.9978526965127785,2.0,3.0,-80.15384615384616,1.5451624189814308,0.0,3.416452662215374,3.6497772828507795,89.5665856530781,35.6186117467582,0.08163265306122448,84.51804802770249,504.2307692307692,189.37339743589743,314.8573717948718,48.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,26395.999999999993,38613.0,True,True,True,True,True,True,,,,,,,4000,3000,,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,48.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,169.48520918747698,0.48930597114620883,346.3787878787879,68583.0,24226.0,198,1.3132144406640331,126.70454545454545,55750.0,28855.0,440,1.1235308726871045,3.352075457536128,2.776399131230785,3.0,3.0,172.7391304347826,0.8546440516254917,0.2880405815516467,1.9320741639230636,2.8309667299595476,227.73452914798207,69.94077249464154,0.11538461538461539,51.12096774193548,346.3787878787879,68.13253012048193,278.24625775830594,51.0,200.0,99.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,52955.95,83296.0,True,True,True,True,True,True,,,,,,,1500,6000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,368.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,166.4601438626147,0.48930597114620883,340.19642857142856,57153.0,17638.0,168,1.5748121775337176,196.72058823529412,66885.0,9778.0,340,2.996595704013486,3.8584105424712702,3.4278346020674446,3.0,3.0,98.3529411764706,0.968593809720337,0.38254043564977563,6.84035590100225,3.2403333711305136,49.70501607236301,51.84651724318934,0.08771929824561403,67.05811883043859,340.19642857142856,109.14110429447852,231.05532427695005,56.0,200.0,84.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,22780.249999999996,32895.0,True,True,True,True,True,True,,,,,,,750,4500,,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,166.38186946990902,0.48930597114620883,340.0364583333333,65287.0,29733.0,192,1.2651141070413385,345.1636363636364,94920.0,27896.0,275,3.112844477475263,2.970362636437407,3.64533313661144,3.0,3.0,130.92424242424244,0.8364497582612321,0.5270264270057672,3.4026383710926296,2.195775737396159,80.81963758954909,87.4406237076294,0.10909090909090909,-2.0552028845665533,340.0364583333333,54.61892583120205,285.4175325021313,54.0,200.0,96.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,56207.94999999999,73888.0,True,True,True,True,True,True,,,,,,,1750,6000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,920.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,161.55868371690664,0.3376628437813161,478.46153846153845,62200.0,13701.0,130,1.437034070389185,145.01988636363637,51047.0,19398.0,352,1.568384124570549,6.157072307441296,3.737180258883664,3.0,3.0,148.75,1.0799367917095763,0.5649107685074538,2.6315599546344983,4.539814612072112,133.7609653848414,28.635530546623794,0.09090909090909091,169.70535714285714,478.46153846153845,271.44117647058823,207.02036199095022,43.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,32545.699999999986,59624.0,True,True,True,True,True,True,,,,,,,2500,3000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,160.17353553682776,0.3376628437813161,474.359375,60718.0,15973.0,128,1.4727822031192819,322.4622641509434,68362.0,20916.0,212,3.35848132034878,5.653502610211869,4.4074629036053,2.0,3.0,-9.0,2.092681813043969,0.6730432288085683,3.2684069611780453,3.8012896763288047,64.86340364530002,33.67278237096084,0.08163265306122448,129.59892070288112,474.359375,169.75,304.609375,48.0,200.0,64.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,38144.79999999999,66713.0,True,True,True,True,True,True,,,,,,,4000,2000,,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,644.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,158.296341164681,0.3376628437813161,468.8,58600.0,26599.0,125,1.3154879834611077,110.71509971509971,38861.0,21773.0,351,1.1301889944508832,4.329704958070743,2.6528369287303137,2.0,3.0,-357.9189189189189,1.1601140635070053,0.8716090874153772,1.7848252422725395,2.2030903417421706,196.65790895756672,56.73848122866894,0.06976744186046512,169.47205159705157,468.8,317.2887828162291,151.5112171837709,42.0,200.0,63.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,48722.94999999998,80456.0,True,True,True,True,True,True,,,,,,,3000,6000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,158.0837968009985,0.3376628437813161,468.17054263565893,60394.0,18692.0,129,1.4853730671553027,172.50704225352112,61240.0,18269.0,355,1.9224400067968042,5.157978800481375,3.650421618671035,3.0,3.0,152.75,1.0499726300061931,0.5818143262814469,3.3521265531775137,3.2310079178258078,105.90292292619203,39.925621750505016,0.11363636363636363,167.31944444444446,468.17054263565893,210.76331360946745,257.4072290261915,43.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,33300.44999999999,54924.0,True,True,True,True,True,True,,,,,,,5000,2000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_U,True,—,155.8768651939483,0.2826333755051996,551.516129032258,85485.0,29837.0,155,1.2938891276321445,368.89940828402365,124688.0,17746.0,338,4.171200584639614,4.80932354906683,4.886647446913199,3.0,3.0,419.203125,0.9654509406390289,0.43338161461858515,7.026259438746759,2.8650668632905454,48.10525471577056,54.09995905714453,0.09032258064516129,35.191128858191234,551.516129032258,-24.046992481203006,575.563121513461,154.0,200.0,78.0,True,0.2826333755051996,44448.0,272.6871165644172,4.0,5.0,56245.149999999994,76575.0,True,True,True,True,True,True,,,,,,,4000,5000,,,,,,,,17.0,10.0,4.0,368.0,,,28.0,77.0,114.0,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,155.0180927470923,0.48930597114620883,316.81218274111677,62412.0,29733.0,197,1.255682097501024,132.75233644859813,56818.0,27956.0,428,1.1959362010359138,2.767488742221568,2.5397983362534804,3.0,3.0,214.68421052631578,0.8505600923446114,0.4051290554779417,2.032408069824009,2.0990818282716175,210.5876306804182,93.85055758507978,0.1346153846153846,0.6336206896551724,316.81218274111677,41.12610340479193,275.68607933632484,51.0,200.0,99.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,58429.8,82631.0,True,True,True,True,True,True,,,,,,,1750,6000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,368.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,154.21062075492708,0.3376628437813161,456.7,45670.0,15520.0,100,2.88197964313677,183.6086956521739,29561.0,14659.0,161,2.284254176569019,5.521899623486182,3.716242805435146,2.0,3.0,-259.0,1.8772848583982442,0.7465410507087041,2.0165768469881984,2.9426546391752577,79.83826663509353,33.98292095467484,0.1111111111111111,226.60344827586206,456.7,238.06796116504853,218.63203883495146,53.0,200.0,50.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,22939.849999999995,33134.0,True,True,True,True,True,True,,,,,,,250,10000,,,,47.0,48.0,35.0,50.0,10.0,5.0,-1.0,0.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,153.8443864397489,0.3376628437813161,455.61538461538464,59230.0,15532.0,130,1.6428121811985847,271.65836298932385,76336.0,8637.0,281,4.402962374164894,5.5066572305628005,5.174925579063265,3.0,3.0,280.87179487179486,0.8708112792809588,0.0,8.83825402338775,3.8134174607262428,31.79360983022427,34.090157015026165,0.061224489795918366,142.4597883020515,455.61538461538464,226.19360269360268,229.42178192178196,48.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,22567.399999999998,42876.0,True,True,True,True,True,True,,,,,,,4000,1500,,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,153.5788631637328,0.48930597114620883,313.8708133971292,65599.0,25078.0,209,1.4045624984581986,95.24148606811146,61526.0,13813.0,646,1.220634138068312,2.985436502147451,2.1437248079331512,3.0,3.0,195.26666666666668,0.9127942572215926,0.2843449386596484,4.454209802360095,2.6157987080309435,145.03133634561,79.89911431576701,0.14,58.2568093385214,313.8708133971292,98.19441210710129,215.6764012900279,49.0,200.0,105.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,43395.799999999996,64235.0,True,True,True,True,True,True,,,,,,,1000,10000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,152.10412409102977,0.3376628437813161,450.46153846153845,58560.0,12787.0,130,1.4601277608844259,171.87078651685394,61186.0,19398.0,356,1.858775508722778,6.000352132341048,3.9954708008901934,3.0,3.0,48.75,1.0532289719127135,0.7824628529254894,3.15424270543355,4.579651208258388,112.86385774523583,28.3864412568306,0.11363636363636363,106.04504504504504,450.46153846153845,213.48554913294797,236.9759893285905,43.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,28348.599999999984,40421.0,True,True,True,True,True,True,,,,,,,2500,2500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,151.82044186660622,0.48930597114620883,310.27710843373495,51506.0,16635.0,166,1.2880632658654034,500.2821782178218,101057.0,14370.0,202,6.286226175682423,3.623611986090077,6.534549391537682,3.0,3.0,133.85714285714286,0.9458593290731452,0.7654181579776517,7.03249826026444,3.0962428614367297,28.72378954451448,53.61336543315342,0.08771929824561403,-37.70193618761931,310.27710843373495,-9.0,319.27710843373495,56.0,200.0,83.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,36252.0,70720.0,True,True,True,True,True,True,,,,,,,2000,3000,,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,151.76936879182753,0.3376628437813161,449.47014925373134,60229.0,14410.0,134,1.6404206452161707,135.91620111731842,48658.0,19378.0,358,1.470686501433455,5.639910580629175,3.350953347657767,3.0,3.0,26.595238095238095,1.0773764371900123,0.6692825151118013,2.5109918464237797,4.1796668979875085,142.57314316248102,32.059971110262495,0.06818181818181818,93.46781115879828,449.47014925373134,146.1315789473684,303.33857030636295,43.0,200.0,67.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,27215.649999999998,43551.0,True,True,True,True,True,True,,,,,,,4000,1500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,151.01761564012534,0.48930597114620883,308.6363636363636,50925.0,22391.0,165,1.2788455220448125,281.6437125748503,94069.0,12503.0,334,3.793991028134924,3.106802909180368,4.61134268454812,3.0,3.0,75.35185185185185,0.8911556421506621,0.5190731234680106,7.523714308565944,2.2743513018623553,44.39296686474821,72.54815905743742,0.08771929824561403,30.224570045804164,308.6363636363636,21.529715762273902,287.10664787408973,56.0,200.0,83.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,34814.35,48233.0,True,True,True,True,True,True,,,,,,,3000,2500,,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,150.8645439860502,0.48930597114620883,308.3235294117647,52415.0,18004.0,170,1.3855915370694603,133.82722513089004,51122.0,8383.0,382,2.2016490625197536,3.4611906455484514,2.344449604260311,3.0,3.0,191.08928571428572,0.9365671590328226,0.5164921085257232,6.098294166766074,2.9112974894467896,62.64046790031689,58.3932080511304,0.1724137931034483,129.55263157894737,308.3235294117647,150.87951807228916,157.44401133947554,57.0,200.0,85.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,31693.849999999995,56785.0,True,True,True,True,True,True,,,,,,,5000,4000,,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,48.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,147.0480944716059,0.48930597114620883,300.5238095238095,88354.0,23408.0,294,1.3663845474412297,423.6855123674912,119903.0,16562.0,283,4.958959693717584,2.9586942364915174,4.714800279977558,3.0,3.0,28.037037037037038,0.9904235641148446,0.8316771922350592,7.239644970414201,3.7745215311004783,39.090314671025745,77.89066708920932,0.10810810810810811,17.10972850678733,300.5238095238095,25.830699774266364,274.69310974954317,36.0,200.0,147.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,47488.2,86069.0,True,True,True,True,True,True,,,,,,,1000,6000,,,,54.0,9.0,52.0,17.0,13.0,5.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,146.93736309987753,0.3376628437813161,435.16,54395.0,19863.0,125,1.3030615371758085,123.60791366906474,34363.0,23605.0,278,1.2118465435375965,4.6508239628413675,3.0534929698817415,3.0,3.0,319.47222222222223,1.7610366693925135,0.2382798760657142,1.4557509002330016,2.7385087851784724,190.9667374792655,45.645279897049356,0.14,140.57831325301206,435.16,268.7995867768595,166.36041322314054,49.0,200.0,63.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,48225.19999999999,76159.0,True,True,True,True,True,True,,,,,,,2500,6000,,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,144.56419534262255,0.3376628437813161,428.13178294573646,55229.0,18964.0,129,1.3884961416984967,343.9642857142857,96310.0,15231.0,280,4.198097271452175,4.682910426825197,4.493713874846767,2.0,3.0,-109.0,0.8799546382997501,0.4579312680222409,6.3232880309894295,2.91230753005695,44.2807600456858,44.29477267377646,0.13636363636363635,147.31399317406144,428.13178294573646,202.4629258517034,225.66885709403306,43.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,37651.24999999998,52787.0,True,True,True,True,True,True,,,,,,,5000,2000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,368.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,RBB_M,True,—,142.16485893731473,0.5507647018629975,258.1226764468253,72790.59475800474,29268.577354848378,282,1.2306704565132593,219.82882245898224,135854.21227965102,16174.542639242121,618,2.6035863360943656,2.2726298549355173,2.5345110542702054,2.0,3.0,-12.520918435275002,2.9826230937656795,0.0,8.399261438777637,2.4869877983989843,73.57789783120965,113.39018236500374,0.11627906976744186,-59.07949279260574,258.1226764468253,-27.087220244433137,285.20989669125845,42.0,200.0,141.0,True,0.5507647018629975,50511.25674436547,124.4119624245455,3.0,5.0,54830.15459009373,78723.427251288,True,True,True,True,True,True,,,,,,,4000,0,,,,17.0,46.0,27.0,45.0,1.0,0.0,4.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,50.0,1.5,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,138.31048784399505,0.48930597114620883,282.6666666666667,61056.0,21975.0,216,1.311240250802875,148.06997084548104,50788.0,21918.0,343,1.5065025955198637,2.8721922785548997,2.683213704087701,2.0,3.0,-64.55555555555556,0.8043303044817892,0.0538627269580015,2.3171822246555345,2.778430034129693,148.0246121130976,77.74174528301886,0.16666666666666666,93.76712328767124,282.6666666666667,62.28099173553719,220.3856749311295,47.0,200.0,108.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,43388.45,77814.0,True,True,True,True,True,True,,,,,,,1500,3000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,920.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,136.45705613510788,0.48930597114620883,278.8787878787879,46015.0,21566.0,165,1.2512325491245215,523.741116751269,103177.0,21184.0,197,5.420209096095354,2.8604478632296084,6.285133091472216,3.0,3.0,36.45454545454545,0.9473606164991765,0.7655347012425949,4.870515483383686,2.1336826486135583,40.44746406660399,77.33108768879713,0.1206896551724138,35.37869822485207,278.8787878787879,13.464698331193839,265.414089547594,57.0,200.0,83.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,35432.0,58067.0,True,True,True,True,True,True,,,,,,,2500,2500,,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,135.19176107894444,0.3376628437813161,400.375,48045.0,20480.0,120,1.2617557164571858,117.56818181818181,25865.0,23372.0,220,1.1583644423621209,4.2141047842080095,2.3997463552109335,3.0,3.0,188.91666666666666,1.3878669480613477,0.0,1.1066660961834673,2.345947265625,198.7952832012372,51.15204495785201,0.24444444444444444,211.91480513307985,400.375,372.2049549549549,28.17004504504507,44.0,200.0,60.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,59174.6,87708.0,True,True,True,True,True,True,,,,,,,3000,4000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,644.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
