n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
1836,146776.0,614631.0,467855.0,1.3137211315471673,0.42538126361655776,79.94335511982571,786.9795134443021,-443.46445497630333,13862.0,11707.0,0.13862,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.04217992042295743,10.588371086423315,173.39777620319398,1.0227577486566364,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,500,6000,692,17677.0,318847.0,301170.0,1.0586944250755388,0.14017341040462428,25.544797687861273,3287.082474226804,-506.16806722689074,41866.0,40425.0,0.41866,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.3389149742603383,0.42222806095638465,1638.9247044181704,0.18805075767607432,False,False,False
1836,185146.0,835560.0,650414.0,1.284658694308548,0.5555555555555556,100.84204793028323,819.1764705882352,-797.0759803921569,22174.0,19374.0,0.22174,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.024256532682315576,8.349688824749707,219.88843399263283,1.0200535930404875,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,2500,4500,692,44682.0,825754.0,781072.0,1.0572059938136305,0.4682080924855491,64.5693641618497,2548.6234567901233,-2122.478260869565,57039.0,55004.0,0.57039,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.10051027259299046,0.7833587545363698,883.3755874848933,0.4072338901551865,True,False,False
1914,173149.0,824881.0,651732.0,1.2656751548182381,0.5047021943573667,90.4644723092999,853.9140786749482,-687.4810126582279,17982.0,15383.0,0.17982,10,9,0.9,191.4,35.903203199714646,0.18758204388565644,85,0.034600257581620456,9.629017906795685,198.77416560303553,1.0161607413623814,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,1000,6000,852,108617.0,728078.0,619461.0,1.1753411433488146,0.2676056338028169,127.48474178403755,3193.3245614035086,-992.7259615384615,35072.0,33541.0,0.35072,5,4,0.8,170.4,53.5522175077746,0.31427357692355984,85,0.055157111686016,3.096971943430657,275.10743253818464,1.025371629716779,True,False,False
1836,199691.0,875904.0,676213.0,1.2953078393938005,0.5577342047930284,108.76416122004358,855.375,-832.7746305418719,26174.0,23374.0,0.26174,10,9,0.9,183.6,39.49734168270062,0.21512713334804262,72,0.037512957519367424,7.629365018720868,240.64912289487256,1.0126377668369317,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,3000,7500,692,76702.0,904160.0,827458.0,1.0926959434799108,0.4913294797687861,110.84104046242774,2659.294117647059,-2350.7329545454545,54266.0,49671.0,0.54266,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.09766368543193137,1.4134448826152655,489.58400041719904,0.7167043547235213,True,False,False
1836,198401.0,879535.0,681134.0,1.2912804235289972,0.5610021786492375,108.0615468409586,853.9174757281553,-845.0794044665013,25897.0,24102.0,0.25897,10,8,0.8,183.6,39.49734168270062,0.21512713334804262,72,0.030196420380945662,7.661157663049774,239.65046547144422,1.011462547236168,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,4000,6000,692,45047.0,923274.0,878227.0,1.0512931166998964,0.5187861271676301,65.09682080924856,2571.7938718662954,-2637.3183183183182,61989.0,54711.0,0.61989,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.132994428041823,0.7266934456113181,952.2584855817257,0.39382730045916686,True,False,False
1836,198676.0,874889.0,676213.0,1.2938068330540822,0.5577342047930284,108.21132897603486,854.3837890625,-832.7746305418719,26174.0,23374.0,0.26174,10,9,0.9,183.6,39.49734168270062,0.21512713334804262,72,0.04543075157542934,7.590586077787117,241.87855604099136,1.0074906779178545,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,3000,0,692,62917.0,891934.0,829017.0,1.0758934979620443,0.48988439306358383,90.92052023121387,2631.0737463126843,-2348.490084985836,62099.0,60064.0,0.62099,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.21450482381550295,1.0131725148553117,683.0031311092391,0.5495699316503219,True,False,False
1857,208907.0,940807.0,731900.0,1.2854310698182811,0.5745826602046311,112.49703823371028,881.7310215557638,-926.4556962025316,28294.0,24764.0,0.28294,10,9,0.9,185.7,37.60598356644857,0.20250933530666976,77,0.019104194689502984,7.383438184774157,251.50884364813052,1.0073891494568192,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,4000,4000,738,93708.0,1032066.0,938358.0,1.099863804645988,0.5298102981029811,126.97560975609755,2639.554987212276,-2704.201729106628,63077.0,56262.0,0.63077,5,5,1.0,147.6,44.553787717768735,0.3018549303371866,75,0.04258974687326589,1.4856128224233873,496.7646945831733,0.7615319816211275,True,False,False
1904,141519.0,728572.0,587053.0,1.241066820201924,0.6129201680672269,74.32720588235294,624.3119108826049,-796.5440976933514,12356.0,11734.0,0.12356,10,9,0.9,190.4,34.71368606184022,0.18231977973655578,87,0.007002593291360171,11.45346390417611,166.23791858337043,1.0071918709281653,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,2500,1000,847,-45588.0,566344.0,611932.0,0.9255015263133812,0.6835891381345927,-53.82290436835891,978.1416234887738,-2283.3283582089553,78575.0,77640.0,0.78575,5,2,0.4,169.4,52.32437290594126,0.30888059566671344,88,0.0,0.0,0.0,0.0,False,False,False
1836,177241.0,852096.0,674855.0,1.262635677293641,0.5697167755991286,96.53649237472767,814.6233269598471,-854.246835443038,21012.0,19832.0,0.21012,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.01687532794330883,8.435227489053874,217.65862300483522,1.0031391343982397,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,2500,3000,692,33032.0,784065.0,751033.0,1.043982088669872,0.4913294797687861,47.73410404624278,2306.073529411765,-2133.6164772727275,54347.0,52742.0,0.54347,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.09054855897311698,0.6077980385301857,1138.5360862194236,0.30842128498507376,False,False,False
1862,193972.0,886843.0,692871.0,1.279953988549095,0.5708915145005371,104.17400644468313,834.2831608654751,-867.1727158948686,24511.0,20966.0,0.24511,10,9,0.9,186.2,37.16665171898055,0.19960607797519095,78,0.016914812447157323,7.913671412835054,235.28902109582828,1.0022641740482003,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,2500,3000,768,39413.0,893757.0,854344.0,1.0461324712293878,0.4908854166666667,51.319010416666664,2370.708222811671,-2185.023017902813,44610.0,41930.0,0.4461,5,3,0.6,153.6,45.09811525995294,0.29360752122365197,82,0.07588866617613478,0.8835014570724052,869.2685154644407,0.3659868794758126,False,False,False
1836,165591.0,791741.0,626150.0,1.264458995448375,0.5506535947712419,90.19117647058823,783.1266073194856,-758.969696969697,18412.0,17122.0,0.18412,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.018062575864630323,8.993645448620464,204.14413826838415,1.0011909690778131,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,1500,3000,692,2147.0,622288.0,620141.0,1.003462115873648,0.3800578034682081,3.102601156069364,2366.114068441065,-1445.5501165501166,40171.0,37871.0,0.40171,5,2,0.4,138.4,45.95040805041888,0.33201161886140806,62,1.3931066604564508,0.0534465161434866,12947.523055426176,0.023317016667236585,False,False,False
1836,156486.0,768076.0,611590.0,1.255867492928269,0.5370370370370371,85.23202614379085,778.9817444219067,-719.5176470588235,16534.0,15584.0,0.16534,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.01911353092289406,9.464497399298416,193.98811395268586,0.9984290317250429,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,1250,3000,692,-10168.0,553897.0,564065.0,0.9819737087037841,0.3352601156069364,-14.693641618497109,2387.487068965517,-1226.2282608695652,38380.0,36665.0,0.3838,5,2,0.4,138.4,45.95040805041888,0.33201161886140806,62,0.0,0.0,0.0,0.0,False,False,False
1836,153536.0,728379.0,574843.0,1.2670920581793637,0.5087145969498911,83.62527233115469,779.8490364025696,-637.2982261640798,15932.0,15236.0,0.15932,10,9,0.9,183.6,39.49734168270062,0.21512713334804262,72,0.039020164651938305,9.636957067537033,190.51656940391828,0.9979430337841568,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,1000,6000,692,37377.0,539492.0,502115.0,1.074439122511775,0.2702312138728324,54.01300578034682,2884.9839572192514,-994.2871287128713,44588.0,40203.0,0.44588,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.1602857372180753,0.8382748721629137,825.5048826818631,0.3852944067946142,True,False,False
1951,171536.0,770949.0,599413.0,1.2861733062179166,0.4761660686827268,87.92209123526396,829.8697524219591,-586.5097847358121,17839.0,16242.0,0.17839,10,9,0.9,195.1,35.62709642954362,0.1826094127603466,90,0.029095933215185152,9.61578563820842,202.8955379628766,0.9915534071729333,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,750,5000,896,92321.0,619333.0,527012.0,1.1751781743110215,0.22098214285714285,103.03683035714286,3127.9444444444443,-755.0315186246419,32965.0,29904.0,0.32965,5,4,0.8,179.2,57.12582603341504,0.31878251134718216,89,0.054061372818751965,2.8005763688760807,319.93414282774233,0.8548094309033791,True,False,False
1836,193926.0,902145.0,708219.0,1.2738220804581635,0.5691721132897604,105.62418300653594,863.2966507177033,-895.346396965866,25759.0,22959.0,0.25759,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.023158318121345254,7.5284754842967505,243.87407567835155,0.9912934072843875,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,3000,4500,692,69417.0,915539.0,846122.0,1.0820413604657484,0.48265895953757226,100.3135838150289,2741.134730538922,-2363.469273743017,44170.0,40343.0,0.4417,5,4,0.8,138.4,45.95040805041888,0.33201161886140806,62,0.06469596784649294,1.5715870500339597,440.3192301597591,0.7189511808914936,True,False,False
1836,171171.0,795736.0,624565.0,1.2740643487867556,0.5452069716775599,93.23039215686275,794.9410589410589,-747.9820359281437,20427.0,18777.0,0.20427,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.023315865421128578,8.379644588045235,219.10237131289762,0.982558848851433,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,1750,4000,692,12822.0,696761.0,683939.0,1.0187472859421673,0.3988439306358382,18.528901734104046,2524.496376811594,-1644.0841346153845,48106.0,45806.0,0.48106,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.31126189362034,0.2665363987860142,2596.2682888784902,0.12724871614519748,False,False,False
1948,210193.0,966507.0,756314.0,1.277917637383415,0.547741273100616,107.90195071868582,905.8172446110591,-858.472190692395,27487.0,25983.0,0.27487,10,10,1.0,194.8,35.96331464145094,0.18461660493557977,87,0.047532505839870974,7.646996762105723,254.74052894244815,0.98032252060704,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,8,1,5,83,5,14,28,28,3,1,152,153,152,141,4,4,2250,10000,827,28627.0,989134.0,960507.0,1.02980405140202,0.42200725513905685,34.61547762998791,2834.194842406877,-2009.428870292887,71705.0,68658.0,0.71705,5,3,0.6,165.4,52.20957766540542,0.31565645505081874,85,0.34900618297411534,0.3992329684122446,2071.4722115485383,0.1947148000726973,False,False,False
1836,143111.0,726747.0,583636.0,1.245205916016147,0.5294117647058824,77.94716775599129,747.6820987654321,-675.5046296296297,14388.0,13464.0,0.14388,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.020899860947097008,9.946552682791214,184.58656567279942,0.9788214537626639,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,1250,3000,692,-7903.0,547689.0,555592.0,0.985775533125027,0.3453757225433526,-11.420520231213873,2291.5857740585775,-1226.4724061810155,36779.0,35289.0,0.36779,5,2,0.4,138.4,45.95040805041888,0.33201161886140806,62,0.0,0.0,0.0,0.0,False,False,False
1866,203996.0,908655.0,704659.0,1.2894960541197942,0.5627009646302251,109.32261521972133,865.3857142857142,-863.5526960784314,28342.0,24812.0,0.28342,10,10,1.0,186.6,36.568292276232974,0.19597155560682195,80,0.019564109100178435,7.197657187213323,259.25102452989273,0.9781334705016799,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,2250,4000,772,14157.0,903691.0,889534.0,1.015915074634584,0.42875647668393785,18.338082901554404,2730.1842900302113,-2017.0839002267574,46671.0,43636.0,0.46671,5,2,0.4,154.4,46.88112626633452,0.30363423747625984,80,0.28191000918273645,0.3033361187889696,2545.03157448612,0.12785971533167267,False,False,False
1836,164191.0,766422.0,602231.0,1.2726379080452517,0.5130718954248366,89.42864923747277,813.6114649681529,-673.6364653243847,19033.0,16424.0,0.19033,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.03039752483388249,8.626648452687437,212.82888830691084,0.9763969225744943,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,1000,5000,692,48222.0,553510.0,505288.0,1.0954346827947625,0.26011560693641617,69.68497109826589,3075.0555555555557,-986.890625,37543.0,33158.0,0.37543,5,2,0.4,138.4,45.95040805041888,0.33201161886140806,62,0.10350047696072331,1.284447167248222,538.7531831943926,0.5417238947754631,True,False,False
1836,147801.0,700731.0,552930.0,1.2673050838261624,0.48257080610021785,80.5016339869281,790.8927765237021,-582.0315789473684,15473.0,13838.0,0.15473,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.04188740265627432,9.552187681768242,192.20727870582743,0.9748118220897477,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,750,6000,692,45202.0,459380.0,414178.0,1.1091366513914307,0.2023121387283237,65.32080924855491,3281.285714285714,-750.322463768116,49951.0,46201.0,0.49951,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.132538383257378,0.9049268282917259,764.7027122693687,0.44023322640908114,True,False,False
1836,176071.0,826485.0,650414.0,1.270706042612859,0.5555555555555556,95.89923747276688,810.2794117647059,-797.0759803921569,22174.0,19374.0,0.22174,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.022666992292881848,7.940425723820691,231.2218593635522,0.9700552870719954,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,2500,4000,692,34407.0,808263.0,773856.0,1.0444617603275028,0.47398843930635837,49.721098265895954,2464.2164634146343,-2125.978021978022,61046.0,59096.0,0.61046,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.11599383846310343,0.5636241522786096,1227.7685354724329,0.30312060668885377,True,False,False
1897,157542.0,814939.0,657397.0,1.239645145931606,0.5318924617817606,83.0479704797048,807.6699702675917,-740.311936936937,16753.0,15341.0,0.16753,10,10,1.0,189.7,35.423297418506934,0.1867332494386238,85,0.02082619238044458,9.403808273145108,201.72678396871945,0.9664648957846886,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,1250,3000,840,23710.0,706206.0,682496.0,1.0347401303450863,0.3404761904761905,28.226190476190474,2469.2517482517483,-1231.942238267148,41338.0,39018.0,0.41338,5,3,0.6,168.0,51.45872132107443,0.30630191262544304,88,0.1261493040911008,0.5735642750012095,1464.5263601855759,0.209112932364873,False,False,False
1836,137846.0,605701.0,467855.0,1.2946340212245246,0.42538126361655776,75.07952069716775,775.5454545454545,-443.46445497630333,13862.0,11707.0,0.13862,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.036207071659678194,9.944163901312942,184.63090695413723,0.960532134826693,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,500,5000,692,22522.0,321656.0,299134.0,1.0752906724076836,0.14595375722543352,32.54624277456647,3184.7128712871286,-506.14890016920475,36681.0,35240.0,0.36681,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.22160554124855697,0.6139963468825823,1127.0425361868395,0.25596679516255966,False,False,False
1952,165897.0,765310.0,599413.0,1.276765769177512,0.4764344262295082,84.98821721311475,822.9139784946236,-586.5097847358121,17839.0,16242.0,0.17839,10,9,0.9,195.2,35.33213834457236,0.1810048070930961,91,0.027071013942385938,9.299680475362969,209.8996847441485,0.9584662416835003,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,750,4500,897,97042.0,621777.0,524735.0,1.184935253032483,0.22519509476031216,108.1850613154961,3078.1039603960394,-755.0143884892086,27508.0,26004.0,0.27508,5,4,0.8,179.4,56.810562398201974,0.31666980155073565,90,0.046278930772242946,3.527773738548786,254.26800766678346,0.9825194182027485,True,True,True
1914,162794.0,814526.0,651732.0,1.2497867221495953,0.5047021943573667,85.05433646812958,843.1946169772257,-687.4810126582279,17982.0,15383.0,0.17982,10,8,0.8,191.4,35.903203199714646,0.18758204388565644,85,0.03065837807290195,9.053164275386498,211.417791810509,0.9553902807948501,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,1000,5000,853,120783.0,734190.0,613407.0,1.1969051543265727,0.27549824150058616,141.5978898007034,3124.2127659574467,-992.5679611650486,27081.0,24550.0,0.27081,5,4,0.8,170.6,53.67532021329728,0.31462673044136746,85,0.041322040353360984,4.460064251689376,191.2528501527533,1.2960679979185536,True,True,True
1836,187151.0,868285.0,681134.0,1.27476384969771,0.5610021786492375,101.93409586056644,842.995145631068,-845.0794044665013,25897.0,24102.0,0.25897,10,8,0.8,183.6,39.49734168270062,0.21512713334804262,72,0.026668305272213345,7.226744410549484,254.0563074736443,0.9541092392568389,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,4000,5000,692,58797.0,922229.0,863432.0,1.0680968507074096,0.5260115606936416,84.96676300578035,2533.596153846154,-2632.4146341463415,67058.0,62470.0,0.67058,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.0848852832627515,0.8768081362402697,789.226253040121,0.49422775340740405,True,False,False
1836,186096.0,894315.0,708219.0,1.26276617825842,0.5691721132897604,101.359477124183,855.8038277511962,-895.346396965866,25759.0,22959.0,0.25759,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.021445920385177543,7.224504056834505,254.13509156564356,0.9512687206563091,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,91,5,14,28,28,3,1,142,103,52,141,4,4,3000,4000,692,55642.0,890149.0,834507.0,1.0666764928275017,0.48988439306358383,80.40751445086705,2625.8082595870205,-2364.042492917847,48309.0,45379.0,0.48309,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.07172639373135402,1.151793661636548,600.8020560008626,0.5510436070821377,True,False,False
1922,131932.0,721358.0,589426.0,1.223831320640759,0.6024973985431842,68.64308012486993,622.9343696027634,-771.5,11849.0,10769.0,0.11849,10,10,1.0,192.2,33.468791433214314,0.17413523118217647,92,0.0075114452899978775,11.134441725040087,172.6175454021769,0.94985927478448,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,1750,1000,880,-50825.0,526179.0,577004.0,0.9119156886260754,0.6125,-57.75568181818182,976.2133580705009,-1692.0938416422287,81805.0,80175.0,0.81805,5,2,0.4,176.0,55.71355310873648,0.3165542790269118,91,0.0,0.0,0.0,0.0,False,False,False
1836,138876.0,588901.0,450025.0,1.3085961891006055,0.4362745098039216,75.640522875817,735.2072409488139,-434.80676328502415,14442.0,11354.0,0.14442,10,9,0.9,183.6,39.49734168270062,0.21512713334804262,72,0.05394020565108442,9.616119651017865,190.9294046487514,0.94807830057518,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,500,7500,692,9162.0,308127.0,298965.0,1.0306457277607746,0.14739884393063585,13.239884393063583,3020.8529411764707,-506.72033898305085,48501.0,47060.0,0.48501,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.8176162409954159,0.18890332158099832,3663.2495088408646,0.09055495125563472,False,False,False
1836,158921.0,793561.0,634640.0,1.2504112567754948,0.5561002178649237,86.5582788671024,777.2389813907934,-778.6993865030674,19015.0,16147.0,0.19015,10,9,0.9,183.6,39.49734168270062,0.21512713334804262,72,0.018820671906167215,8.357665001314752,219.67858244033198,0.9455049396456314,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,2250,3000,692,19522.0,736068.0,716546.0,1.0272445872281752,0.48121387283236994,28.210982658959537,2210.4144144144143,-1995.949860724234,51291.0,49416.0,0.51291,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.15321176109005225,0.3806125831042483,1818.1217088413073,0.18762944132686016,False,False,False
1836,138451.0,588476.0,450025.0,1.307651797122382,0.4362745098039216,75.40904139433552,734.6766541822722,-434.80676328502415,14442.0,11354.0,0.14442,10,9,0.9,183.6,39.49734168270062,0.21512713334804262,72,0.05872835876952857,9.586691593962055,191.51549645723034,0.9451769117265348,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,500,0,692,13497.0,312462.0,298965.0,1.0451457528473234,0.14739884393063585,19.504335260115607,3063.3529411764707,-506.72033898305085,51221.0,49780.0,0.51221,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.8261835963547455,0.26350520294410495,2626.134103874935,0.12981069692982403,False,False,False
1836,186221.0,862434.0,676213.0,1.2753880803829563,0.5577342047930284,101.42755991285404,842.220703125,-832.7746305418719,26174.0,23374.0,0.26174,10,9,0.9,183.6,39.49734168270062,0.21512713334804262,72,0.03217145219926861,7.114732176969512,258.0560946402393,0.9443310794083875,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,3000,6000,692,62197.0,887321.0,825124.0,1.0753789733421886,0.49277456647398843,89.8800578034682,2602.114369501466,-2350.780626780627,55146.0,50551.0,0.55146,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.09632297377687027,1.127860588256628,613.5510072833096,0.5765137761339575,True,False,False
1880,167015.0,851644.0,684629.0,1.2439496427992387,0.5553191489361702,88.8377659574468,815.7509578544061,-818.9342105263158,20126.0,18931.0,0.20126,10,9,0.9,188.0,35.65389179318297,0.18964836060203707,83,0.01964494207107146,8.298469641260061,226.54779510822382,0.9432400857844021,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,1750,3000,805,-13695.0,781488.0,795183.0,0.9827775493188361,0.4074534161490683,-17.012422360248447,2382.5853658536585,-1667.0503144654087,58733.0,56071.0,0.58733,5,2,0.4,161.0,48.67031949761579,0.3023001211032037,86,0.0,0.0,0.0,0.0,False,False,False
1836,144766.0,719609.0,574843.0,1.2518357186223021,0.5087145969498911,78.84858387799564,770.4593147751606,-637.2982261640798,15932.0,15236.0,0.15932,10,9,0.9,183.6,39.49734168270062,0.21512713334804262,72,0.03447632731442466,9.08649259352247,202.05816282828843,0.9409403737807239,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,1000,5000,692,39562.0,538650.0,499088.0,1.0792685859006828,0.2745664739884393,57.17052023121387,2835.0,-994.199203187251,43573.0,39188.0,0.43573,5,3,0.6,138.4,45.95040805041888,0.33201161886140806,62,0.12615641271927608,0.9079475822183463,762.158535968859,0.41254066827269775,True,False,False
1836,137936.0,669674.0,531738.0,1.259405948042081,0.4842047930283224,75.12854030501089,753.2890888638921,-561.4973600844774,14667.0,13721.0,0.14667,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.06246375130495302,9.404513533783323,195.22540888528016,0.9344103915290474,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,750,0,692,37497.0,446433.0,408936.0,1.0916940548154235,0.2138728323699422,54.1864161849711,3016.439189189189,-751.7205882352941,61218.0,58000.0,0.61218,5,4,0.8,138.4,45.95040805041888,0.33201161886140806,62,0.29738379070325627,0.612515926688229,1129.7665413233058,0.3298786544754618,True,False,False
1836,137236.0,668974.0,531738.0,1.258089510247528,0.4842047930283224,74.74727668845316,752.5016872890889,-561.4973600844774,14667.0,13721.0,0.14667,10,10,1.0,183.6,39.49734168270062,0.21512713334804262,72,0.054584802821417124,9.356787345742143,196.22119560465185,0.9296684295026706,2012-01-10 01:30:00,2021-06-02 13:15:00,BIAS,7,1,5,83,5,14,28,28,3,1,142,103,52,141,4,4,750,7500,692,39327.0,448263.0,408936.0,1.0961690826926462,0.2138728323699422,56.83092485549133,3028.804054054054,-751.7205882352941,52646.0,49108.0,0.52646,5,4,0.8,138.4,45.95040805041888,0.33201161886140806,62,0.19047982302235106,0.7470083197203966,926.3618379230553,0.3730829384619548,True,False,False
1915,157390.0,809122.0,651732.0,1.2414949703252256,0.5049608355091384,82.18798955613578,836.7342295760083,-687.4810126582279,17982.0,15383.0,0.17982,10,8,0.8,191.5,35.60688135740057,0.18593671727102123,86,0.02853421437194231,8.752641530419309,218.79109219137175,0.9231934511584056,2012-01-10 02:45:00,2021-06-02 13:15:00,BIAS,7,2,5,91,18,69,46,46,3,5,152,103,3,82,4,4,1000,4500,855,117540.0,727920.0,610380.0,1.1925685638454733,0.2807017543859649,137.47368421052633,3033.0,-992.4878048780488,29626.0,26595.0,0.29626,5,4,0.8,171.0,53.03960784168751,0.31017314527302636,87,0.03820826952526799,3.9674610139742117,215.5030627871363,1.2030575891348674,True,True,True
